,casos_2304400,casos_est_2304400,casos_est_min_2304400,casos_est_max_2304400,p_rt1_2304400,p_inc100k_2304400,temp_min_2304400,temp_max_2304400,umid_min_2304400,pressao_min_2304400,casos_2311702,casos_est_2311702,casos_est_min_2311702,casos_est_max_2311702,p_rt1_2311702,p_inc100k_2311702,temp_min_2311702,temp_max_2311702,umid_min_2311702,pressao_min_2311702,casos_2307650,casos_est_2307650,casos_est_min_2307650,casos_est_max_2307650,p_rt1_2307650,p_inc100k_2307650,temp_min_2307650,temp_max_2307650,umid_min_2307650,pressao_min_2307650,casos_2306306,casos_est_2306306,casos_est_min_2306306,casos_est_max_2306306,p_rt1_2306306,p_inc100k_2306306,temp_min_2306306,temp_max_2306306,umid_min_2306306,pressao_min_2306306
2010-07-11,182,182.0,182,182,0.9918118,6.7743316,23.428571428571427,30.0,51.714285714285715,1010.4285714285714,0,0.0,0,0,0.0,0.0,23.428571428571427,30.0,51.714285714285715,1010.4285714285714,21,21.0,21,21,0.76787305,9.152001,23.428571428571427,30.0,51.714285714285715,1010.4285714285714,0,0.0,0,0,0.0,0.0,23.428571428571427,30.0,51.714285714285715,1010.4285714285714
2010-07-18,207,207.0,207,207,0.9945772,7.704871,23.714285714285715,30.0,52.0,1011.2857142857143,0,0.0,0,0,0.0,0.0,23.714285714285715,30.0,52.0,1011.2857142857143,24,24.0,24,24,0.85182244,10.459431,23.714285714285715,30.0,52.0,1011.2857142857143,0,0.0,0,0,0.0,0.0,23.714285714285715,30.0,52.0,1011.2857142857143
2010-07-25,151,151.0,151,151,0.070902996,5.620462,23.428571428571427,30.142857142857142,49.857142857142854,1012.4285714285714,0,0.0,0,0,0.0,0.0,23.428571428571427,30.142857142857142,49.857142857142854,1012.4285714285714,19,19.0,19,19,0.4556732,8.280382,23.428571428571427,30.142857142857142,49.857142857142854,1012.4285714285714,0,0.0,0,0,0.0,0.0,23.428571428571427,30.142857142857142,49.857142857142854,1012.4285714285714
2010-08-01,171,171.0,171,171,0.28374004,6.364894,22.857142857142858,30.0,48.285714285714285,1009.8571428571429,0,0.0,0,0,0.0,0.0,22.857142857142858,30.0,48.285714285714285,1009.8571428571429,19,19.0,19,19,0.36750835,8.280382,22.857142857142858,30.0,48.285714285714285,1009.8571428571429,0,0.0,0,0,0.0,0.0,22.857142857142858,30.0,48.285714285714285,1009.8571428571429
2010-08-08,186,186.0,186,186,0.76552665,6.923218,23.142857142857142,29.857142857142858,45.714285714285715,1011.1428571428571,1,1.0,1,1,0.9632679,5.4392166,23.142857142857142,29.857142857142858,45.714285714285715,1011.1428571428571,17,17.0,17,17,0.30321592,7.4087634,23.142857142857142,29.857142857142858,45.714285714285715,1011.1428571428571,0,0.0,0,0,0.0,0.0,23.142857142857142,29.857142857142858,45.714285714285715,1011.1428571428571
2010-08-15,180,180.0,180,180,0.67532945,6.699888,22.714285714285715,30.142857142857142,40.714285714285715,1012.0,0,0.0,0,0,0.0,0.0,22.714285714285715,30.142857142857142,40.714285714285715,1012.0,18,18.0,18,18,0.45653304,7.844573,22.714285714285715,30.142857142857142,40.714285714285715,1012.0,0,0.0,0,0,0.0,0.0,22.714285714285715,30.142857142857142,40.714285714285715,1012.0
2010-08-22,146,146.0,146,146,0.046361357,5.434354,23.285714285714285,30.285714285714285,44.714285714285715,1011.2857142857143,0,0.0,0,0,0.0,0.0,23.285714285714285,30.285714285714285,44.714285714285715,1011.2857142857143,28,28.0,28,28,0.9237082,12.202669,23.285714285714285,30.285714285714285,44.714285714285715,1011.2857142857143,0,0.0,0,0,0.0,0.0,23.285714285714285,30.285714285714285,44.714285714285715,1011.2857142857143
2010-08-29,173,173.0,173,173,0.53409404,6.439337,23.285714285714285,29.857142857142858,50.714285714285715,1010.1428571428571,0,0.0,0,0,0.0,0.0,23.285714285714285,29.857142857142858,50.714285714285715,1010.1428571428571,15,15.0,15,15,0.19608212,6.537144,23.285714285714285,29.857142857142858,50.714285714285715,1010.1428571428571,0,0.0,0,0,0.0,0.0,23.285714285714285,29.857142857142858,50.714285714285715,1010.1428571428571
2010-09-05,197,197.0,197,197,0.9533676,7.3326554,23.0,29.571428571428573,45.142857142857146,1010.7142857142857,0,0.0,0,0,0.0,0.0,23.0,29.571428571428573,45.142857142857146,1010.7142857142857,11,11.0,11,11,0.03844431,4.7939057,23.0,29.571428571428573,45.142857142857146,1010.7142857142857,0,0.0,0,0,0.0,0.0,23.0,29.571428571428573,45.142857142857146,1010.7142857142857
2010-09-12,140,140.0,140,140,0.043174535,5.2110243,23.0,29.571428571428573,42.857142857142854,1010.8571428571429,1,1.0,1,1,0.9603134,5.4392166,23.0,29.571428571428573,42.857142857142854,1010.8571428571429,21,21.0,21,21,0.7098014,9.152001,23.0,29.571428571428573,42.857142857142854,1010.8571428571429,0,0.0,0,0,0.0,0.0,23.0,29.571428571428573,42.857142857142854,1010.8571428571429
2010-09-19,127,127.0,127,127,0.0062601264,4.7271433,23.285714285714285,30.0,44.285714285714285,1009.4285714285714,1,1.0,1,1,0.81445366,5.4392166,23.285714285714285,30.0,44.285714285714285,1009.4285714285714,5,5.0,5,5,0.009777207,2.179048,23.285714285714285,30.0,44.285714285714285,1009.4285714285714,0,0.0,0,0,0.0,0.0,23.285714285714285,30.0,44.285714285714285,1009.4285714285714
2010-09-26,95,95.0,95,95,0.00023265916,3.536052,23.428571428571427,30.0,45.285714285714285,1009.1428571428571,0,0.0,0,0,0.0,0.0,23.428571428571427,30.0,45.285714285714285,1009.1428571428571,2,2.0,2,2,0.00076152175,0.8716192,23.428571428571427,30.0,45.285714285714285,1009.1428571428571,0,0.0,0,0,0.0,0.0,23.428571428571427,30.0,45.285714285714285,1009.1428571428571
2010-10-03,118,118.0,118,118,0.31908268,4.392149,24.285714285714285,29.428571428571427,54.714285714285715,1008.4285714285714,0,0.0,0,0,0.0,0.0,24.285714285714285,29.428571428571427,54.714285714285715,1008.4285714285714,8,8.0,8,8,0.43451732,3.486477,24.285714285714285,29.428571428571427,54.714285714285715,1008.4285714285714,0,0.0,0,0,0.0,0.0,24.285714285714285,29.428571428571427,54.714285714285715,1008.4285714285714
2010-10-10,111,111.0,111,111,0.483115,4.1315975,23.857142857142858,29.857142857142858,50.285714285714285,1010.7142857142857,0,0.0,0,0,0.0,0.0,23.857142857142858,29.857142857142858,50.285714285714285,1010.7142857142857,16,16.0,16,16,0.98677707,6.972954,23.857142857142858,29.857142857142858,50.285714285714285,1010.7142857142857,0,0.0,0,0,0.0,0.0,23.857142857142858,29.857142857142858,50.285714285714285,1010.7142857142857
2010-10-17,103,103.0,103,103,0.3157272,3.8338249,24.142857142857142,30.571428571428573,47.285714285714285,1009.5714285714286,0,0.0,0,0,0.0,0.0,24.142857142857142,30.571428571428573,47.285714285714285,1009.5714285714286,16,16.0,16,16,0.9316003,6.972954,24.142857142857142,30.571428571428573,47.285714285714285,1009.5714285714286,0,0.0,0,0,0.0,0.0,24.142857142857142,30.571428571428573,47.285714285714285,1009.5714285714286
2010-10-24,82,82.0,82,82,0.029625103,3.0521712,24.285714285714285,30.0,55.285714285714285,1008.8571428571429,0,0.0,0,0,0.0,0.0,24.285714285714285,30.0,55.285714285714285,1008.8571428571429,8,8.0,8,8,0.142256,3.486477,24.285714285714285,30.0,55.285714285714285,1008.8571428571429,1,1.0,1,1,0.9632679,1.8844103,24.285714285714285,30.0,55.285714285714285,1008.8571428571429
2010-10-31,82,82.0,82,82,0.102142595,3.0521712,24.714285714285715,30.0,55.0,1007.8571428571429,0,0.0,0,0,0.0,0.0,24.714285714285715,30.0,55.0,1007.8571428571429,13,13.0,13,13,0.47365734,5.665525,24.714285714285715,30.0,55.0,1007.8571428571429,0,0.0,0,0,0.0,0.0,24.714285714285715,30.0,55.0,1007.8571428571429
2010-11-07,139,139.0,139,139,0.9991691,5.1738024,24.857142857142858,30.571428571428573,52.42857142857143,1008.4285714285714,0,0.0,0,0,0.0,0.0,24.857142857142858,30.571428571428573,52.42857142857143,1008.4285714285714,18,18.0,18,18,0.86396176,7.844573,24.857142857142858,30.571428571428573,52.42857142857143,1008.4285714285714,0,0.0,0,0,0.0,0.0,24.857142857142858,30.571428571428573,52.42857142857143,1008.4285714285714
2010-11-14,195,195.0,195,195,0.99999994,7.258212,25.0,30.428571428571427,45.714285714285715,1007.8571428571429,0,0.0,0,0,0.0,0.0,25.0,30.428571428571427,45.714285714285715,1007.8571428571429,10,10.0,10,10,0.26477218,4.358096,25.0,30.428571428571427,45.714285714285715,1007.8571428571429,0,0.0,0,0,0.0,0.0,25.0,30.428571428571427,45.714285714285715,1007.8571428571429
2010-11-21,196,196.0,196,196,0.99928397,7.295434,25.0,30.142857142857142,56.0,1007.8571428571429,0,0.0,0,0,0.0,0.0,25.0,30.142857142857142,56.0,1007.8571428571429,16,16.0,16,16,0.63622683,6.972954,25.0,30.142857142857142,56.0,1007.8571428571429,0,0.0,0,0,0.0,0.0,25.0,30.142857142857142,56.0,1007.8571428571429
2010-11-28,386,386.0,386,386,1.0,14.367538,25.0,30.285714285714285,55.142857142857146,1006.7142857142857,0,0.0,0,0,0.0,0.0,25.0,30.285714285714285,55.142857142857146,1006.7142857142857,26,26.0,26,26,0.96892357,11.33105,25.0,30.285714285714285,55.142857142857146,1006.7142857142857,0,0.0,0,0,0.0,0.0,25.0,30.285714285714285,55.142857142857146,1006.7142857142857
2010-12-05,443,443.0,443,443,1.0,16.48917,25.0,30.0,53.142857142857146,1007.8571428571429,0,0.0,0,0,0.0,0.0,25.0,30.0,53.142857142857146,1007.8571428571429,48,48.0,48,48,0.99987966,20.918861,25.0,30.0,53.142857142857146,1007.8571428571429,0,0.0,0,0,0.0,0.0,25.0,30.0,53.142857142857146,1007.8571428571429
2010-12-12,386,386.0,386,386,0.9540548,14.367538,25.285714285714285,30.0,58.285714285714285,1007.1428571428571,0,0.0,0,0,0.0,0.0,25.285714285714285,30.0,58.285714285714285,1007.1428571428571,51,51.0,51,51,0.9930229,22.22629,25.285714285714285,30.0,58.285714285714285,1007.1428571428571,1,1.0,1,1,0.9632669,1.8844103,25.285714285714285,30.0,58.285714285714285,1007.1428571428571
2010-12-19,352,352.0,352,352,0.061890353,13.102003,24.285714285714285,29.142857142857142,63.42857142857143,1006.0,1,1.0,1,1,0.9632679,5.4392166,24.285714285714285,29.142857142857142,63.42857142857143,1006.0,27,27.0,27,27,0.052611593,11.766859,24.285714285714285,29.142857142857142,63.42857142857143,1006.0,0,0.0,0,0,0.0,0.0,24.285714285714285,29.142857142857142,63.42857142857143,1006.0
2010-12-26,278,278.0,278,278,2.0744708e-05,10.347605,24.857142857142858,30.142857142857142,59.57142857142857,1008.4285714285714,0,0.0,0,0,0.0,0.0,24.857142857142858,30.142857142857142,59.57142857142857,1008.4285714285714,6,6.0,6,6,3.3216477e-08,2.6148577,24.857142857142858,30.142857142857142,59.57142857142857,1008.4285714285714,0,0.0,0,0,0.0,0.0,24.857142857142858,30.142857142857142,59.57142857142857,1008.4285714285714
2011-01-02,441,441.0,441,441,0.99935836,16.414726,25.0,30.142857142857142,52.57142857142857,1006.1428571428571,1,1.0,1,1,0.730556,5.4392166,25.0,30.142857142857142,52.57142857142857,1006.1428571428571,39,39.0,39,39,0.8795385,16.996574,25.0,30.142857142857142,52.57142857142857,1006.1428571428571,1,1.0,1,1,0.8145292,1.8844103,25.0,30.142857142857142,52.57142857142857,1006.1428571428571
2011-01-09,467,467.0,467,467,0.9999765,17.382488,24.0,29.571428571428573,60.57142857142857,1007.1428571428571,1,1.0,1,1,0.6887573,5.4392166,24.0,29.571428571428573,60.57142857142857,1007.1428571428571,41,41.0,41,41,0.98611516,17.868195,24.0,29.571428571428573,60.57142857142857,1007.1428571428571,4,4.0,4,4,0.9770429,7.537641,24.0,29.571428571428573,60.57142857142857,1007.1428571428571
2011-01-16,455,455.0,455,455,0.9662273,16.93583,22.714285714285715,28.428571428571427,64.28571428571429,1007.2857142857143,1,1.0,1,1,0.59505916,5.4392166,22.714285714285715,28.428571428571427,64.28571428571429,1007.2857142857143,46,46.0,46,46,0.9564569,20.047241,22.714285714285715,28.428571428571427,64.28571428571429,1007.2857142857143,4,4.0,4,4,0.869909,7.537641,22.714285714285715,28.428571428571427,64.28571428571429,1007.2857142857143
2011-01-23,442,442.0,442,442,0.47858262,16.451948,23.0,27.285714285714285,72.85714285714286,1007.1428571428571,4,4.0,4,4,0.92706394,21.756866,23.0,27.285714285714285,72.85714285714286,1007.1428571428571,59,59.0,59,59,0.9686484,25.712767,23.0,27.285714285714285,72.85714285714286,1007.1428571428571,2,2.0,2,2,0.32603136,3.7688205,23.0,27.285714285714285,72.85714285714286,1007.1428571428571
2011-01-30,549,549.0,549,549,0.99830663,20.434658,22.428571428571427,27.714285714285715,71.28571428571429,1008.7142857142857,10,10.0,10,10,0.9922746,54.392166,22.428571428571427,27.714285714285715,71.28571428571429,1008.7142857142857,67,67.0,67,67,0.9600768,29.199244,22.428571428571427,27.714285714285715,71.28571428571429,1008.7142857142857,6,6.0,6,6,0.81153417,11.306461,22.428571428571427,27.714285714285715,71.28571428571429,1008.7142857142857
2011-02-06,619,619.0,619,619,0.9999868,23.04017,24.428571428571427,29.714285714285715,60.142857142857146,1008.1428571428571,22,22.0,22,22,0.9995398,119.662766,24.428571428571427,29.714285714285715,60.142857142857146,1008.1428571428571,89,89.0,89,89,0.994873,38.787056,24.428571428571427,29.714285714285715,60.142857142857146,1008.1428571428571,12,12.0,12,12,0.9810608,22.612923,24.428571428571427,29.714285714285715,60.142857142857146,1008.1428571428571
2011-02-13,897,897.0,897,897,1.0,33.387775,24.0,28.714285714285715,68.57142857142857,1007.5714285714286,10,10.0,10,10,0.42217863,54.392166,24.0,28.714285714285715,68.57142857142857,1007.5714285714286,208,208.0,208,208,1.0,90.6484,24.0,28.714285714285715,68.57142857142857,1007.5714285714286,9,9.0,9,9,0.7433557,16.959692,24.0,28.714285714285715,68.57142857142857,1007.5714285714286
2011-02-20,1100,1100.0,1100,1100,1.0,40.94376,22.571428571428573,27.571428571428573,73.0,1008.4285714285714,5,5.0,5,5,0.014687903,27.196083,22.571428571428573,27.571428571428573,73.0,1008.4285714285714,199,199.0,199,199,0.9999987,86.72611,22.571428571428573,27.571428571428573,73.0,1008.4285714285714,17,17.0,17,17,0.9332032,32.034973,22.571428571428573,27.571428571428573,73.0,1008.4285714285714
2011-02-27,1305,1305.0,1305,1305,1.0,48.57419,23.428571428571427,28.857142857142858,70.57142857142857,1007.8571428571429,17,17.0,17,17,0.82762814,92.46668,23.428571428571427,28.857142857142858,70.57142857142857,1007.8571428571429,163,163.0,163,163,0.448272,71.036964,23.428571428571427,28.857142857142858,70.57142857142857,1007.8571428571429,22,22.0,22,22,0.95760244,41.457027,23.428571428571427,28.857142857142858,70.57142857142857,1007.8571428571429
2011-03-06,1453,1453.0,1453,1453,1.0,54.082985,23.428571428571427,29.714285714285715,63.0,878.1428571428571,32,32.0,32,32,0.99932915,174.05493,23.428571428571427,29.714285714285715,63.0,878.1428571428571,153,153.0,153,153,0.05312857,66.67887,23.428571428571427,29.714285714285715,63.0,878.1428571428571,19,19.0,19,19,0.69722384,35.803795,23.428571428571427,29.714285714285715,63.0,878.1428571428571
2011-03-13,2123,2123.0,2123,2123,1.0,79.02146,22.857142857142858,28.714285714285715,69.28571428571429,1007.2857142857143,24,24.0,24,24,0.83954155,130.5412,22.857142857142858,28.714285714285715,69.28571428571429,1007.2857142857143,216,216.0,216,216,0.9845392,94.13487,22.857142857142858,28.714285714285715,69.28571428571429,1007.2857142857143,22,22.0,22,22,0.66942954,41.457027,22.857142857142858,28.714285714285715,69.28571428571429,1007.2857142857143
2011-03-20,2298,2298.0,2298,2298,1.0,85.53524,23.571428571428573,29.857142857142858,60.42857142857143,1009.0,79,79.0,79,79,0.9999999,429.69812,23.571428571428573,29.857142857142858,60.42857142857143,1009.0,213,213.0,213,213,0.9701842,92.827446,23.571428571428573,29.857142857142858,60.42857142857143,1009.0,26,26.0,26,26,0.7883508,48.994667,23.571428571428573,29.857142857142858,60.42857142857143,1009.0
2011-03-27,2793,2793.0,2793,2793,1.0,103.95993,23.857142857142858,29.571428571428573,67.14285714285714,1008.1428571428571,101,101.0,101,101,0.9999996,549.3609,23.857142857142858,29.571428571428573,67.14285714285714,1008.1428571428571,251,251.0,251,251,0.99390733,109.388214,23.857142857142858,29.571428571428573,67.14285714285714,1008.1428571428571,14,14.0,14,14,0.09558682,26.381744,23.857142857142858,29.571428571428573,67.14285714285714,1008.1428571428571
2011-04-03,3328,3328.0,3328,3328,1.0,123.87349,24.0,30.0,63.57142857142857,1008.7142857142857,159,159.0,159,159,1.0,864.83545,24.0,30.0,63.57142857142857,1008.7142857142857,253,253.0,253,253,0.93170047,110.25983,24.0,30.0,63.57142857142857,1008.7142857142857,12,12.0,12,12,0.057601158,22.612923,24.0,30.0,63.57142857142857,1008.7142857142857
2011-04-10,3114,3114.0,3114,3114,0.9999974,115.908066,23.571428571428573,28.714285714285715,69.85714285714286,1008.5714285714286,94,94.0,94,94,0.22968543,511.28638,23.571428571428573,28.714285714285715,69.85714285714286,1008.5714285714286,227,227.0,227,227,0.31272054,98.92878,23.571428571428573,28.714285714285715,69.85714285714286,1008.5714285714286,8,8.0,8,8,0.038833883,15.075282,23.571428571428573,28.714285714285715,69.85714285714286,1008.5714285714286
2011-04-17,2570,2570.0,2570,2570,4.0318304e-10,95.659515,23.0,27.857142857142858,75.85714285714286,1007.7142857142857,29,29.0,29,29,2.409184e-14,157.73729,23.0,27.857142857142858,75.85714285714286,1007.7142857142857,200,200.0,200,200,0.028445112,87.16192,23.0,27.857142857142858,75.85714285714286,1007.7142857142857,12,12.0,12,12,0.47838873,22.612923,23.0,27.857142857142858,75.85714285714286,1007.7142857142857
2011-04-24,2248,2248.0,2248,2248,0.0,83.67416,22.857142857142858,27.714285714285715,75.85714285714286,1008.4285714285714,33,33.0,33,33,5.7573775e-08,179.49416,22.857142857142858,27.714285714285715,75.85714285714286,1008.4285714285714,127,127.0,127,127,1.6733611e-07,55.34782,22.857142857142858,27.714285714285715,75.85714285714286,1008.4285714285714,11,11.0,11,11,0.54670924,20.728514,22.857142857142858,27.714285714285715,75.85714285714286,1008.4285714285714
2011-05-01,1911,1911.0,1911,1911,0.0,71.13048,23.0,28.714285714285715,71.28571428571429,1008.4285714285714,91,91.0,91,91,0.99804336,494.96872,23.0,28.714285714285715,71.28571428571429,1008.4285714285714,78,78.0,78,78,1.2069679e-11,33.99315,23.0,28.714285714285715,71.28571428571429,1008.4285714285714,4,4.0,4,4,0.039808895,7.537641,23.0,28.714285714285715,71.28571428571429,1008.4285714285714
2011-05-08,1815,1815.0,1815,1815,1.1625145e-12,67.557205,23.571428571428573,29.142857142857142,68.28571428571429,1008.5714285714286,70,70.0,70,70,0.9515859,380.74518,23.571428571428573,29.142857142857142,68.28571428571429,1008.5714285714286,110,110.0,110,110,0.040952984,47.939056,23.571428571428573,29.142857142857142,68.28571428571429,1008.5714285714286,0,0.0,0,0,0.0,0.0,23.571428571428573,29.142857142857142,68.28571428571429,1008.5714285714286
2011-05-15,1492,1492.0,1492,1492,0.0,55.53463,23.285714285714285,28.714285714285715,66.71428571428571,1007.5714285714286,63,63.0,63,63,0.37446833,342.67065,23.285714285714285,28.714285714285715,66.71428571428571,1007.5714285714286,114,114.0,114,114,0.6946118,49.682293,23.285714285714285,28.714285714285715,66.71428571428571,1007.5714285714286,0,0.0,0,0,0.0,0.0,23.285714285714285,28.714285714285715,66.71428571428571,1007.5714285714286
2011-05-22,1214,1214.0,1214,1214,0.0,45.187023,23.714285714285715,29.714285714285715,59.714285714285715,1009.2857142857143,48,48.0,48,48,0.022031933,261.0824,23.714285714285715,29.714285714285715,59.714285714285715,1009.2857142857143,68,68.0,68,68,0.004551376,29.635054,23.714285714285715,29.714285714285715,59.714285714285715,1009.2857142857143,1,1.0,1,1,0.3142435,1.8844103,23.714285714285715,29.714285714285715,59.714285714285715,1009.2857142857143
2011-05-29,838,838.0,838,838,0.0,31.191702,23.714285714285715,29.857142857142858,59.285714285714285,1010.0,27,27.0,27,27,0.00014751236,146.85886,23.714285714285715,29.857142857142858,59.285714285714285,1010.0,56,56.0,56,56,0.00048392676,24.405338,23.714285714285715,29.857142857142858,59.285714285714285,1010.0,3,3.0,3,3,0.9269211,5.6532307,23.714285714285715,29.857142857142858,59.285714285714285,1010.0
2011-06-05,693,693.0,693,693,0.0,25.794569,22.714285714285715,29.714285714285715,53.0,1009.2857142857143,20,20.0,20,20,0.0005080057,108.78433,22.714285714285715,29.714285714285715,53.0,1009.2857142857143,54,54.0,54,54,0.0197058,23.533718,22.714285714285715,29.714285714285715,53.0,1009.2857142857143,4,4.0,4,4,0.89832264,7.537641,22.714285714285715,29.714285714285715,53.0,1009.2857142857143
2011-06-12,542,542.0,542,542,0.0,20.174109,23.571428571428573,29.142857142857142,59.142857142857146,1011.8571428571429,27,27.0,27,27,0.23978993,146.85886,23.571428571428573,29.142857142857142,59.142857142857146,1011.8571428571429,44,44.0,44,44,0.048517905,19.175623,23.571428571428573,29.142857142857142,59.142857142857146,1011.8571428571429,3,3.0,3,3,0.5780888,5.6532307,23.571428571428573,29.142857142857142,59.142857142857146,1011.8571428571429
2011-06-19,416,416.0,416,416,0.0,15.484186,23.0,29.571428571428573,53.0,1010.4285714285714,4,4.0,4,4,2.2667862e-05,21.756866,23.0,29.571428571428573,53.0,1010.4285714285714,24,24.0,24,24,0.0007021294,10.459431,23.0,29.571428571428573,53.0,1010.4285714285714,1,1.0,1,1,0.11222131,1.8844103,23.0,29.571428571428573,53.0,1010.4285714285714
2011-06-26,349,349.0,349,349,3.3884007e-12,12.990338,23.285714285714285,29.285714285714285,58.714285714285715,1010.7142857142857,8,8.0,8,8,0.016423486,43.513733,23.285714285714285,29.285714285714285,58.714285714285715,1010.7142857142857,29,29.0,29,29,0.068998724,12.638478,23.285714285714285,29.285714285714285,58.714285714285715,1010.7142857142857,0,0.0,0,0,0.0,0.0,23.285714285714285,29.285714285714285,58.714285714285715,1010.7142857142857
2011-07-03,247,247.0,247,247,1.5476509e-13,9.193735,22.857142857142858,28.571428571428573,61.42857142857143,1010.2857142857143,4,4.0,4,4,0.02264054,21.756866,22.857142857142858,28.571428571428573,61.42857142857143,1010.2857142857143,32,32.0,32,32,0.49302328,13.945908,22.857142857142858,28.571428571428573,61.42857142857143,1010.2857142857143,0,0.0,0,0,0.0,0.0,22.857142857142858,28.571428571428573,61.42857142857143,1010.2857142857143
2011-07-10,219,219.0,219,219,6.066383e-08,8.15153,23.285714285714285,28.571428571428573,61.714285714285715,1011.5714285714286,2,2.0,2,2,0.039822783,10.878433,23.285714285714285,28.571428571428573,61.714285714285715,1011.5714285714286,19,19.0,19,19,0.07621991,8.280382,23.285714285714285,28.571428571428573,61.714285714285715,1011.5714285714286,0,0.0,0,0,0.0,0.0,23.285714285714285,28.571428571428573,61.714285714285715,1011.5714285714286
2011-07-17,216,216.0,216,216,0.0051511764,8.0398655,22.142857142857142,27.857142857142858,65.71428571428571,1011.4285714285714,2,2.0,2,2,0.14661828,10.878433,22.142857142857142,27.857142857142858,65.71428571428571,1011.4285714285714,15,15.0,15,15,0.03277716,6.537144,22.142857142857142,27.857142857142858,65.71428571428571,1011.4285714285714,0,0.0,0,0,0.0,0.0,22.142857142857142,27.857142857142858,65.71428571428571,1011.4285714285714
2011-07-24,224,224.0,224,224,0.34944308,8.337639,22.714285714285715,29.0,56.57142857142857,867.5714285714286,0,0.0,0,0,0.0,0.0,22.714285714285715,29.0,56.57142857142857,867.5714285714286,15,15.0,15,15,0.1395828,6.537144,22.714285714285715,29.0,56.57142857142857,867.5714285714286,0,0.0,0,0,0.0,0.0,22.714285714285715,29.0,56.57142857142857,867.5714285714286
2011-07-31,191,191.0,191,191,0.08590728,7.109326,22.428571428571427,29.285714285714285,52.142857142857146,1009.4285714285714,5,5.0,5,5,0.90953606,27.196083,22.428571428571427,29.285714285714285,52.142857142857146,1009.4285714285714,13,13.0,13,13,0.24128559,5.665525,22.428571428571427,29.285714285714285,52.142857142857146,1009.4285714285714,0,0.0,0,0,0.0,0.0,22.428571428571427,29.285714285714285,52.142857142857146,1009.4285714285714
2011-08-07,148,148.0,148,148,0.0006177564,5.508797,23.142857142857142,28.857142857142858,55.57142857142857,1012.1428571428571,14,14.0,14,14,0.998811,76.14903,23.142857142857142,28.857142857142858,55.57142857142857,1012.1428571428571,10,10.0,10,10,0.178226,4.358096,23.142857142857142,28.857142857142858,55.57142857142857,1012.1428571428571,0,0.0,0,0,0.0,0.0,23.142857142857142,28.857142857142858,55.57142857142857,1012.1428571428571
2011-08-14,149,149.0,149,149,0.019046947,5.5460186,23.142857142857142,29.571428571428573,54.0,1010.8571428571429,0,0.0,0,0,0.0,0.0,23.142857142857142,29.571428571428573,54.0,1010.8571428571429,11,11.0,11,11,0.3589797,4.7939057,23.142857142857142,29.571428571428573,54.0,1010.8571428571429,0,0.0,0,0,0.0,0.0,23.142857142857142,29.571428571428573,54.0,1010.8571428571429
2011-08-21,150,150.0,150,150,0.2395467,5.58324,22.142857142857142,29.428571428571427,49.0,1010.1428571428571,11,11.0,11,11,0.8056977,59.831383,22.142857142857142,29.428571428571427,49.0,1010.1428571428571,13,13.0,13,13,0.6309725,5.665525,22.142857142857142,29.428571428571427,49.0,1010.1428571428571,0,0.0,0,0,0.0,0.0,22.142857142857142,29.428571428571427,49.0,1010.1428571428571
2011-08-28,103,103.0,103,103,0.0019969426,3.8338249,22.571428571428573,29.0,50.42857142857143,1012.7142857142857,8,8.0,8,8,0.6310675,43.513733,22.571428571428573,29.0,50.42857142857143,1012.7142857142857,5,5.0,5,5,0.05938474,2.179048,22.571428571428573,29.0,50.42857142857143,1012.7142857142857,0,0.0,0,0,0.0,0.0,22.571428571428573,29.0,50.42857142857143,1012.7142857142857
2011-09-04,131,131.0,131,131,0.36224648,4.87603,22.571428571428573,29.285714285714285,50.57142857142857,883.4285714285714,0,0.0,0,0,0.0,0.0,22.571428571428573,29.285714285714285,50.57142857142857,883.4285714285714,6,6.0,6,6,0.15187411,2.6148577,22.571428571428573,29.285714285714285,50.57142857142857,883.4285714285714,0,0.0,0,0,0.0,0.0,22.571428571428573,29.285714285714285,50.57142857142857,883.4285714285714
2011-09-11,120,120.0,120,120,0.3916715,4.4665923,22.428571428571427,29.714285714285715,46.42857142857143,1011.0,2,2.0,2,2,0.06165633,10.878433,22.428571428571427,29.714285714285715,46.42857142857143,1011.0,7,7.0,7,7,0.43475503,3.0506673,22.428571428571427,29.714285714285715,46.42857142857143,1011.0,0,0.0,0,0,0.0,0.0,22.428571428571427,29.714285714285715,46.42857142857143,1011.0
2011-09-18,130,130.0,130,130,0.69273686,4.838808,23.0,29.857142857142858,44.285714285714285,1010.8571428571429,2,2.0,2,2,0.29395163,10.878433,23.0,29.857142857142858,44.285714285714285,1010.8571428571429,6,6.0,6,6,0.45629355,2.6148577,23.0,29.857142857142858,44.285714285714285,1010.8571428571429,1,1.0,1,1,0.9632679,1.8844103,23.0,29.857142857142858,44.285714285714285,1010.8571428571429
2011-09-25,132,132.0,132,132,0.6827565,4.9132514,22.571428571428573,29.857142857142858,45.0,1010.4285714285714,1,1.0,1,1,0.28390577,5.4392166,22.571428571428573,29.857142857142858,45.0,1010.4285714285714,2,2.0,2,2,0.057934046,0.8716192,22.571428571428573,29.857142857142858,45.0,1010.4285714285714,0,0.0,0,0,0.0,0.0,22.571428571428573,29.857142857142858,45.0,1010.4285714285714
