,casos_2516300,casos_est_2516300,casos_est_min_2516300,casos_est_max_2516300,p_rt1_2516300,p_inc100k_2516300,temp_min_2516300,temp_max_2516300,umid_min_2516300,pressao_min_2516300,casos_2512408,casos_est_2512408,casos_est_min_2512408,casos_est_max_2512408,p_rt1_2512408,p_inc100k_2512408,temp_min_2512408,temp_max_2512408,umid_min_2512408,pressao_min_2512408,casos_2510303,casos_est_2510303,casos_est_min_2510303,casos_est_max_2510303,p_rt1_2510303,p_inc100k_2510303,temp_min_2510303,temp_max_2510303,umid_min_2510303,pressao_min_2510303,casos_2507507,casos_est_2507507,casos_est_min_2507507,casos_est_max_2507507,p_rt1_2507507,p_inc100k_2507507,temp_min_2507507,temp_max_2507507,umid_min_2507507,pressao_min_2507507,casos_2505105,casos_est_2505105,casos_est_min_2505105,casos_est_max_2505105,p_rt1_2505105,p_inc100k_2505105,temp_min_2505105,temp_max_2505105,umid_min_2505105,pressao_min_2505105,casos_2502151,casos_est_2502151,casos_est_min_2502151,casos_est_max_2502151,p_rt1_2502151,p_inc100k_2502151,temp_min_2502151,temp_max_2502151,umid_min_2502151,pressao_min_2502151
2020-08-23,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,22.5402835,29.472122,65.884266,0.997867615,54,54.0,54,54,0.23111069,6.605416,24.944397000000002,28.264038499999998,80.1021805,0.995789865,2,2.0,2,2,0.3721026,9.835743,22.5435945,28.123184000000002,70.70025,0.9958448,0,0.0,0,0,0.0,0.0,18.845524285714284,30.224068999999997,35.28257814285714,0.9988660285714286
2020-08-30,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,1,1.0,1,1,0.8145292,7.2774906,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,22.5402835,29.472122,65.884266,0.997867615,43,43.0,43,43,0.09383566,5.259868,24.944397000000002,28.264038499999998,80.1021805,0.995789865,4,4.0,4,4,0.6979612,19.671486,22.5435945,28.123184000000002,70.70025,0.9958448,1,1.0,1,1,0.30979615,14.013453,18.282165428571428,30.616215571428572,35.21524071428571,0.9992771428571429
2020-09-06,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,1,1.0,1,1,0.78460985,7.2774906,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,22.5402835,29.472122,65.884266,0.997867615,38,38.0,38,38,0.08466861,4.6482553,24.944397000000002,28.264038499999998,80.1021805,0.995789865,2,2.0,2,2,0.34952095,9.835743,22.5435945,28.123184000000002,70.70025,0.9958448,1,1.0,1,1,0.51731753,14.013453,18.5562695,28.456497,42.32964783333333,1.0008002116666666
2020-09-13,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,22.5402835,29.472122,65.884266,0.997867615,45,45.0,45,45,0.49618068,5.5045133,24.944397000000002,28.264038499999998,80.1021805,0.995789865,2,2.0,2,2,0.33680153,9.835743,22.5435945,28.123184000000002,70.70025,0.9958448,0,0.0,0,0,0.0,0.0,18.811841571428573,30.012180999999998,36.06335742857143,1.0000424428571428
2020-09-20,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,22.5402835,29.472122,65.884266,0.997867615,40,40.0,40,40,0.4215708,4.8929005,24.944397000000002,28.264038499999998,80.1021805,0.995789865,1,1.0,1,1,0.1861604,4.9178715,22.5435945,28.123184000000002,70.70025,0.9958448,1,1.0,1,1,0.6137946,14.013453,18.7058565,27.901595999999998,47.371483,1.0013182999999999
2020-09-27,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,22.5402835,29.472122,65.884266,0.997867615,46,46.0,46,46,0.670711,5.626836,24.944397000000002,28.264038499999998,80.1021805,0.995789865,0,0.0,0,0,0.0,0.0,22.5435945,28.123184000000002,70.70025,0.9958448,0,0.0,0,0,0.0,0.0,18.7058565,27.901595999999998,47.371483,1.0013182999999999
2020-10-04,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,19.901723333333333,31.569427333333334,36.882646666666666,0.99708322,64,64.0,64,64,0.9756721,7.828641,23.976491333333332,28.371500666666666,62.725745999999994,0.9982364666666667,3,3.0,3,3,0.8453011,14.753614,20.431183,31.187967999999998,39.498783,0.9971428000000001,2,2.0,2,2,0.8668208,28.026905,20.168498,31.75828033333333,34.76299433333333,0.9974619666666666
2020-10-11,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,19.937909714285716,32.39181957142857,33.77309828571428,0.9985727528571429,39,39.0,39,39,0.16023031,4.770578,24.000013,28.283076714285716,67.20834871428572,0.9998809871428571,3,3.0,3,3,0.831544,14.753614,20.43139642857143,31.815682714285714,39.242939285714286,0.9988377014285713,0,0.0,0,0,0.0,0.0,20.358276285714286,32.906917,31.05939814285714,0.9985675642857142
2020-10-18,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,19.702606,31.733680749999998,35.624549,0.997729975,37,37.0,37,37,0.073633134,4.525933,24.072586,28.23117825,64.65177825,0.99912225,0,0.0,0,0,0.0,0.0,20.1574325,31.41712975,38.879459749999995,0.9978640425,1,1.0,1,1,0.533662,14.013453,20.02867875,31.87895175,34.7683355,0.9980905250000001
2020-10-25,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,19.702606,31.733680749999998,35.624549,0.997729975,27,27.0,27,27,0.020055374,3.302708,24.072586,28.23117825,64.65177825,0.99912225,3,3.0,3,3,0.67005545,14.753614,20.1574325,31.41712975,38.879459749999995,0.9978640425,1,1.0,1,1,0.5806189,14.013453,20.02867875,31.87895175,34.7683355,0.9980905250000001
2020-11-01,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,19.702606,31.733680749999998,35.624549,0.997729975,22,22.0,22,22,0.035003092,2.6910954,24.072586,28.23117825,64.65177825,0.99912225,0,0.0,0,0,0.0,0.0,20.1574325,31.41712975,38.879459749999995,0.9978640425,0,0.0,0,0,0.0,0.0,20.02867875,31.87895175,34.7683355,0.9980905250000001
2020-11-08,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,19.702606,31.733680749999998,35.624549,0.997729975,29,29.0,29,29,0.4995276,3.5473528,24.072586,28.23117825,64.65177825,0.99912225,0,0.0,0,0,0.0,0.0,20.1574325,31.41712975,38.879459749999995,0.9978640425,0,0.0,0,0,0.0,0.0,20.02867875,31.87895175,34.7683355,0.9980905250000001
2020-11-15,1,1.0,1,1,0.9632679,5.871646,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,19.702606,31.733680749999998,35.624549,0.997729975,38,38.0,38,38,0.9246711,4.6482553,24.072586,28.23117825,64.65177825,0.99912225,1,1.0,1,1,0.5769027,4.9178715,20.1574325,31.41712975,38.879459749999995,0.9978640425,0,0.0,0,0,0.0,0.0,20.02867875,31.87895175,34.7683355,0.9980905250000001
2020-11-22,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,19.702606,31.733680749999998,35.624549,0.997729975,9,9.0,9,9,0.00054428424,1.1009027,24.072586,28.23117825,64.65177825,0.99912225,0,0.0,0,0,0.0,0.0,20.1574325,31.41712975,38.879459749999995,0.9978640425,0,0.0,0,0,0.0,0.0,21.805302285714284,32.305071142857145,37.154517857142864,0.9958016485714286
2020-11-29,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,19.702606,31.733680749999998,35.624549,0.997729975,5,5.0,5,5,3.080047e-05,0.61161256,24.072586,28.23117825,64.65177825,0.99912225,1,1.0,1,1,0.72385204,4.9178715,20.1574325,31.41712975,38.879459749999995,0.9978640425,0,0.0,0,0,0.0,0.0,20.917920714285714,30.873683571428575,39.27863585714285,0.9978708485714286
2020-12-06,1,1.0,1,1,0.8145292,5.871646,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,1,1.0,1,1,0.9632679,20.165356,21.823169,31.5877382,40.0793728,0.998094594,26,26.0,26,26,0.91618997,3.1803854,25.250830200000003,28.6543336,67.9990624,0.999026712,2,2.0,2,2,0.8597098,9.835743,22.3525756,31.287365799999996,43.6696912,0.998225146,0,0.0,0,0,0.0,0.0,21.590169333333336,32.1368005,38.221285333333334,0.9980221583333333
2020-12-13,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,20.638741714285715,31.366398285714286,39.32024857142857,0.9981477914285714,13,13.0,13,13,0.47248435,1.5901927,24.817282714285714,28.74052657142857,63.35573542857143,0.9991654771428572,1,1.0,1,1,0.5031742,4.9178715,21.14733442857143,30.880231714285713,44.16604928571429,0.9982643257142857,0,0.0,0,0,0.0,0.0,20.919285285714288,31.822701285714288,36.562991857142855,0.9982841014285714
2020-12-20,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,19,19.0,19,19,0.6701257,2.3241277,24.657623,29.1334685,64.07027099999999,0.99658198,0,0.0,0,0,0.0,0.0,21.952896,32.0372,39.468768,0.995676965,0,0.0,0,0,0.0,0.0,21.85221185714286,32.357046857142855,36.85923471428571,0.9964535628571428
2020-12-27,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,12,12.0,12,12,0.17080075,1.4678701,24.657623,29.1334685,64.07027099999999,0.99658198,0,0.0,0,0,0.0,0.0,21.952896,32.0372,39.468768,0.995676965,0,0.0,0,0,0.0,0.0,21.492043428571428,31.24415814285714,36.816113428571434,0.9966412071428571
2021-01-03,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,24,24.0,24,24,0.8888311,2.9357402,24.657623,29.1334685,64.07027099999999,0.99658198,1,1.0,1,1,0.75347054,4.9178715,21.952896,32.0372,39.468768,0.995676965,0,0.0,0,0,0.0,0.0,21.06782525,31.75936825,39.1975525,0.9966693625
2021-01-10,1,1.0,1,1,0.9603134,5.871646,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,1,1.0,1,1,0.9603134,20.165356,21.521561,32.814041,33.786202,0.99552257,25,25.0,25,25,0.8827706,3.0580628,24.657623,29.1334685,64.07027099999999,0.99658198,0,0.0,0,0,0.0,0.0,21.952896,32.0372,39.468768,0.995676965,0,0.0,0,0,0.0,0.0,21.06782525,31.75936825,39.1975525,0.9966693625
2021-01-17,1,1.0,1,1,0.81445366,5.871646,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,19,19.0,19,19,0.39614972,2.3241277,24.657623,29.1334685,64.07027099999999,0.99658198,4,4.0,4,4,0.9697708,19.671486,21.952896,32.0372,39.468768,0.995676965,2,2.0,2,2,0.9779825,28.026905,21.06782525,31.75936825,39.1975525,0.9966693625
2021-01-24,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,25,25.0,25,25,0.6449622,3.0580628,24.657623,29.1334685,64.07027099999999,0.99658198,3,3.0,3,3,0.8085704,14.753614,21.952896,32.0372,39.468768,0.995676965,0,0.0,0,0,0.0,0.0,21.06782525,31.75936825,39.1975525,0.9966693625
2021-01-31,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,32,32.0,32,32,0.8964662,3.9143205,24.657623,29.1334685,64.07027099999999,0.99658198,4,4.0,4,4,0.721614,19.671486,21.952896,32.0372,39.468768,0.995676965,1,1.0,1,1,0.554064,14.013453,21.06782525,31.75936825,39.1975525,0.9966693625
2021-02-07,1,1.0,1,1,0.78460985,5.871646,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,32,32.0,32,32,0.8063317,3.9143205,24.657623,29.1334685,64.07027099999999,0.99658198,2,2.0,2,2,0.27661246,9.835743,21.952896,32.0372,39.468768,0.995676965,0,0.0,0,0,0.0,0.0,21.06782525,31.75936825,39.1975525,0.9966693625
2021-02-14,1,1.0,1,1,0.78220326,5.871646,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,32,32.0,32,32,0.6295662,3.9143205,24.657623,29.1334685,64.07027099999999,0.99658198,0,0.0,0,0,0.0,0.0,21.952896,32.0372,39.468768,0.995676965,2,2.0,2,2,0.85373074,28.026905,21.06782525,31.75936825,39.1975525,0.9966693625
2021-02-21,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,37,37.0,37,37,0.7406221,4.525933,24.657623,29.1334685,64.07027099999999,0.99658198,1,1.0,1,1,0.25009355,4.9178715,21.952896,32.0372,39.468768,0.995676965,0,0.0,0,0,0.0,0.0,21.06782525,31.75936825,39.1975525,0.9966693625
2021-02-28,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,28,28.0,28,28,0.26696503,3.4250305,24.657623,29.1334685,64.07027099999999,0.99658198,5,5.0,5,5,0.95524806,24.589357,21.952896,32.0372,39.468768,0.995676965,0,0.0,0,0,0.0,0.0,21.06782525,31.75936825,39.1975525,0.9966693625
2021-03-07,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,1,1.0,1,1,0.9632679,20.165356,21.521561,32.814041,33.786202,0.99552257,26,26.0,26,26,0.19385333,3.1803854,24.657623,29.1334685,64.07027099999999,0.99658198,2,2.0,2,2,0.53562635,9.835743,21.952896,32.0372,39.468768,0.995676965,0,0.0,0,0,0.0,0.0,21.06782525,31.75936825,39.1975525,0.9966693625
2021-03-14,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,30,30.0,30,30,0.50476885,3.6696754,24.657623,29.1334685,64.07027099999999,0.99658198,8,8.0,8,8,0.9374397,39.34297,21.952896,32.0372,39.468768,0.995676965,1,1.0,1,1,0.893719,14.013453,21.06782525,31.75936825,39.1975525,0.9966693625
2021-03-21,1,1.0,1,1,0.96022433,5.871646,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,0,0.0,0,0,0.0,0.0,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,21,21.0,21,21,0.16656041,2.5687728,24.657623,29.1334685,64.07027099999999,0.99658198,3,3.0,3,3,0.32242173,14.753614,21.952896,32.0372,39.468768,0.995676965,0,0.0,0,0,0.0,0.0,21.35428383333333,31.094431666666665,41.11831433333334,0.9965926833333333
2021-03-28,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,3,3.0,3,3,0.9872154,21.832472,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,16,16.0,16,16,0.060534514,1.9571602,24.657623,29.1334685,64.07027099999999,0.99658198,9,9.0,9,9,0.8550011,44.260845,21.952896,32.0372,39.468768,0.995676965,1,1.0,1,1,0.7304205,14.013453,21.62906342857143,29.775325142857145,52.32816042857143,0.9974462728571429
2021-04-04,2,2.0,2,2,0.8820874,11.743292,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,1,1.0,1,1,0.58240587,7.2774906,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,23,23.0,23,23,0.5428139,2.813418,24.657623,29.1334685,64.07027099999999,0.99658198,24,24.0,24,24,0.999438,118.028915,21.952896,32.0372,39.468768,0.995676965,1,1.0,1,1,0.68875587,14.013453,21.848612000000003,30.511505,54.276725666666664,0.9958050233333333
2021-04-11,1,1.0,1,1,0.58240587,5.871646,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,1,1.0,1,1,0.3553251,7.2774906,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,16,16.0,16,16,0.26886272,1.9571602,24.657623,29.1334685,64.07027099999999,0.99658198,14,14.0,14,14,0.7060216,68.850204,21.952896,32.0372,39.468768,0.995676965,0,0.0,0,0,0.0,0.0,21.848612000000003,30.511505,54.276725666666664,0.9958050233333333
2021-04-18,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,3,3.0,3,3,0.77895963,21.832472,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,57,57.0,57,57,0.9999826,6.972383,24.657623,29.1334685,64.07027099999999,0.99658198,17,17.0,17,17,0.5520103,83.60381,21.952896,32.0372,39.468768,0.995676965,0,0.0,0,0,0.0,0.0,21.130859333333333,27.989878333333333,61.453966,0.9977420100000001
2021-04-25,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,3,3.0,3,3,0.7477856,21.832472,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,62,62.0,62,62,0.99963915,7.583996,24.657623,29.1334685,64.07027099999999,0.99658198,21,21.0,21,21,0.736457,103.2753,21.952896,32.0372,39.468768,0.995676965,1,1.0,1,1,0.7845371,14.013453,21.306073714285713,30.543204285714285,50.09859528571428,0.99723363
2021-05-02,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,12,12.0,12,12,0.99437094,87.32989,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,77,77.0,77,77,0.9966152,9.418834,24.657623,29.1334685,64.07027099999999,0.99658198,40,40.0,40,40,0.9976414,196.71486,21.952896,32.0372,39.468768,0.995676965,0,0.0,0,0,0.0,0.0,21.368927166666666,30.2062835,48.372731666666674,0.9972722266666666
2021-05-09,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,9,9.0,9,9,0.8393223,65.49741,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,137,137.0,137,137,0.9999998,16.758184,24.657623,29.1334685,64.07027099999999,0.99658198,15,15.0,15,15,0.07480649,73.768074,21.952896,32.0372,39.468768,0.995676965,1,1.0,1,1,0.72824764,14.013453,20.928065714285715,28.32694357142857,56.844444714285714,0.9994454671428572
2021-05-16,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,10,10.0,10,10,0.6489553,72.77491,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,136,136.0,136,136,0.99910676,16.635862,24.657623,29.1334685,64.07027099999999,0.99658198,28,28.0,28,28,0.5451765,137.70041,21.952896,32.0372,39.468768,0.995676965,1,1.0,1,1,0.6886927,14.013453,20.903050833333335,27.3147075,63.823653166666666,0.9992913783333334
2021-05-23,2,2.0,2,2,0.97795326,11.743292,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,8,8.0,8,8,0.35477504,58.219925,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,209,209.0,209,209,0.99999946,25.565405,24.657623,29.1334685,64.07027099999999,0.99658198,25,25.0,25,25,0.5000581,122.946785,21.952896,32.0372,39.468768,0.995676965,3,3.0,3,3,0.89852315,42.04036,20.903050833333335,27.3147075,63.823653166666666,0.9992913783333334
2021-05-30,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,6,6.0,6,6,0.20589116,43.664944,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,298,298.0,298,298,1.0,36.45211,24.657623,29.1334685,64.07027099999999,0.99658198,19,19.0,19,19,0.21484555,93.43956,21.952896,32.0372,39.468768,0.995676965,1,1.0,1,1,0.37235534,14.013453,20.903050833333335,27.3147075,63.823653166666666,0.9992913783333334
2021-06-06,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,13,13.0,13,13,0.8513281,94.607376,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,299,299.0,299,299,0.99994034,36.574432,24.657623,29.1334685,64.07027099999999,0.99658198,14,14.0,14,14,0.0645195,68.850204,21.952896,32.0372,39.468768,0.995676965,0,0.0,0,0,0.0,0.0,19.52406,28.3206602,51.585628799999995,0.999826908
2021-06-13,2,2.0,2,2,0.8598159,11.743292,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,4,4.0,4,4,0.10071032,29.109962,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,245,245.0,245,245,0.21211606,29.969015,24.657623,29.1334685,64.07027099999999,0.99658198,7,7.0,7,7,0.0073871803,34.425102,21.952896,32.0372,39.468768,0.995676965,0,0.0,0,0,0.0,0.0,19.16839157142857,29.38484857142857,45.738674571428575,0.9984607657142857
2021-06-20,1,1.0,1,1,0.6390876,5.871646,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,3,3.0,3,3,0.048280943,21.832472,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,299,299.0,299,299,0.80075854,36.574432,22.989483999999997,26.972119199999998,75.932318,1.00132487,9,9.0,9,9,0.15024443,44.260845,20.314105,28.832635599999996,53.07351,1.001279908,0,0.0,0,0,0.0,0.0,19.492008714285713,28.249219714285715,53.548730142857146,1.0015847357142857
2021-06-27,0,0.0,0,0,0.0,0.0,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,1,1.0,1,1,0.016956192,7.2774906,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,386,386.0,386,386,0.99997985,47.21649,22.688358857142855,27.149422714285713,70.015046,1.0002545714285715,12,12.0,12,12,0.6560445,59.014458,19.31892157142857,29.68549014285714,45.42223042857143,0.9997851914285715,2,2.0,2,2,0.9631814,28.026905,18.80011842857143,28.340937999999998,48.456337857142856,1.0006059999999999
2021-07-04,2,2.0,2,2,0.7523933,11.743292,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,11,11.0,11,11,0.9771789,80.0524,22.251953,28.9779815,71.623323,0.9977562,1,1.0,1,1,0.9632679,20.165356,21.521561,32.814041,33.786202,0.99552257,368,368.0,368,368,0.9880023,45.014687,22.304616333333332,26.303700666666668,75.67766833333333,1.0012862333333334,6,6.0,6,6,0.18835743,29.507229,19.201609333333334,29.879638999999997,44.60576233333333,1.0005945433333334,1,1.0,1,1,0.6864529,14.013453,17.926096333333334,29.300241999999997,44.678899666666666,1.0011472333333333
2021-07-11,1,1.0,1,1,0.5404046,5.871646,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,7,7.0,7,7,0.7850802,50.942436,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,319,319.0,319,319,0.13708654,39.02088,22.304616333333332,26.303700666666668,75.67766833333333,1.0012862333333334,17,17.0,17,17,0.9232417,83.60381,19.201609333333334,29.879638999999997,44.60576233333333,1.0005945433333334,0,0.0,0,0,0.0,0.0,17.926096333333334,29.300241999999997,44.678899666666666,1.0011472333333333
2021-07-18,2,2.0,2,2,0.6936079,11.743292,22.5088805,30.7299195,55.433946500000005,0.9969096749999999,2,2.0,2,2,0.043981727,14.554981,22.251953,28.9779815,71.623323,0.9977562,0,0.0,0,0,0.0,0.0,21.521561,32.814041,33.786202,0.99552257,329,329.0,329,329,0.18451384,40.244106,22.304616333333332,26.303700666666668,75.67766833333333,1.0012862333333334,8,8.0,8,8,0.28613988,39.34297,19.201609333333334,29.879638999999997,44.60576233333333,1.0005945433333334,0,0.0,0,0,0.0,0.0,20.082845000000002,27.679636666666667,55.996919999999996,1.0014607333333334
