,casos_3304557,casos_est_3304557,casos_est_min_3304557,casos_est_max_3304557,p_rt1_3304557,p_inc100k_3304557,temp_min_3304557,temp_max_3304557,umid_min_3304557,pressao_min_3304557,casos_3305554,casos_est_3305554,casos_est_min_3305554,casos_est_max_3305554,p_rt1_3305554,p_inc100k_3305554,temp_min_3305554,temp_max_3305554,umid_min_3305554,pressao_min_3305554,casos_3304151,casos_est_3304151,casos_est_min_3304151,casos_est_max_3304151,p_rt1_3304151,p_inc100k_3304151,temp_min_3304151,temp_max_3304151,umid_min_3304151,pressao_min_3304151,casos_3304144,casos_est_3304144,casos_est_min_3304144,casos_est_max_3304144,p_rt1_3304144,p_inc100k_3304144,temp_min_3304144,temp_max_3304144,umid_min_3304144,pressao_min_3304144,casos_3302858,casos_est_3302858,casos_est_min_3302858,casos_est_max_3302858,p_rt1_3302858,p_inc100k_3302858,temp_min_3302858,temp_max_3302858,umid_min_3302858,pressao_min_3302858,casos_3302270,casos_est_3302270,casos_est_min_3302270,casos_est_max_3302270,p_rt1_3302270,p_inc100k_3302270,temp_min_3302270,temp_max_3302270,umid_min_3302270,pressao_min_3302270,casos_3303203,casos_est_3303203,casos_est_min_3303203,casos_est_max_3303203,p_rt1_3303203,p_inc100k_3303203,temp_min_3303203,temp_max_3303203,umid_min_3303203,pressao_min_3303203
2021-10-03,8,8.0,8,8.0,0.012935198,0.118556894,22.205123999999998,27.629074,68.09613,0.99897915,0,0.0,0,0,0.0,0.0,21.473480000000002,26.332808999999997,68.687198,0.999223365,0,0.0,0,0,0.0,0.0,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,0,0.0,0,0,0.0,0.0,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2021-10-10,19,19.0,19,19.0,0.50457287,0.28157264,22.205123999999998,27.629074,68.09613,0.99897915,2,2.0,2,2,0.9760794,2.4069705,21.473480000000002,26.332808999999997,68.687198,0.999223365,0,0.0,0,0,0.0,0.0,23.0428775,28.3500975,59.742489,0.99862465,2,2.0,2,2,0.9760217,1.3215714,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,2,2.0,2,2,0.60146606,1.8948724,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2021-10-17,9,9.0,9,9.0,0.07353314,0.13337651,22.205123999999998,27.629074,68.09613,0.99897915,1,1.0,1,1,0.6886295,1.2034853,21.473480000000002,26.332808999999997,68.687198,0.999223365,0,0.0,0,0,0.0,0.0,23.0428775,28.3500975,59.742489,0.99862465,2,2.0,2,2,0.85974437,1.3215714,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,0,0.0,0,0,0.0,0.0,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2021-10-24,11,11.0,11,11.0,0.27613837,0.16301574,22.205123999999998,27.629074,68.09613,0.99897915,0,0.0,0,0,0.0,0.0,21.473480000000002,26.332808999999997,68.687198,0.999223365,0,0.0,0,0,0.0,0.0,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,2,2.0,2,2,0.7682518,1.8948724,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,4,4.0,4,4,0.98769647,2.4586184,24.87619,31.834808000000002,54.852436999999995,0.9949289
2021-10-31,16,16.0,16,16.0,0.76174504,0.23711379,22.205123999999998,27.629074,68.09613,0.99897915,0,0.0,0,0,0.0,0.0,21.473480000000002,26.332808999999997,68.687198,0.999223365,0,0.0,0,0,0.0,0.0,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,2,2.0,2,2,0.7293589,1.8948724,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2021-11-07,12,12.0,12,12.0,0.4875538,0.17783535,22.205123999999998,27.629074,68.09613,0.99897915,0,0.0,0,0,0.0,0.0,21.473480000000002,26.332808999999997,68.687198,0.999223365,0,0.0,0,0,0.0,0.0,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,0,0.0,0,0,0.0,0.0,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2021-11-14,42,42.0,42,42.0,0.9998991,0.6224237,22.205123999999998,27.629074,68.09613,0.99897915,2,2.0,2,2,0.9642068,2.4069705,21.473480000000002,26.332808999999997,68.687198,0.999223365,2,2.0,2,2,0.9779825,7.9598823,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,2,2.0,2,2,0.9779825,1.1327016,24.87619,31.834808000000002,54.852436999999995,0.9949289,2,2.0,2,2,0.644521,1.8948724,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2021-11-21,51,51.0,51,51.0,0.99969965,0.7558002,22.205123999999998,27.629074,68.09613,0.99897915,0,0.0,0,0,0.0,0.0,21.473480000000002,26.332808999999997,68.687198,0.999223365,0,0.0,0,0,0.0,0.0,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,2,2.0,2,2,0.8598159,1.1327016,24.87619,31.834808000000002,54.852436999999995,0.9949289,2,2.0,2,2,0.70065576,1.8948724,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2021-11-28,46,46.0,46,46.0,0.88159037,0.68170214,22.205123999999998,27.629074,68.09613,0.99897915,0,0.0,0,0,0.0,0.0,21.473480000000002,26.332808999999997,68.687198,0.999223365,1,1.0,1,1,0.554064,3.9799411,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,0,0.0,0,0,0.0,0.0,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2021-12-05,36,36.0,36,36.0,0.17559686,0.53350604,22.205123999999998,27.629074,68.09613,0.99897915,2,2.0,2,2,0.8598155,2.4069705,21.473480000000002,26.332808999999997,68.687198,0.999223365,0,0.0,0,0,0.0,0.0,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,2,2.0,2,2,0.6444522,1.8948724,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2021-12-12,14,14.0,14,14.0,4.603491e-05,0.20747457,22.205123999999998,27.629074,68.09613,0.99897915,0,0.0,0,0,0.0,0.0,21.473480000000002,26.332808999999997,68.687198,0.999223365,0,0.0,0,0,0.0,0.0,23.0428775,28.3500975,59.742489,0.99862465,2,2.0,2,2,0.9779825,1.3215714,22.0085145,27.665405,66.553479,0.9989659499999999,1,1.0,1,1,0.6390876,0.5663508,24.87619,31.834808000000002,54.852436999999995,0.9949289,0,0.0,0,0,0.0,0.0,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2021-12-19,10,10.0,10,10.0,0.00018244864,0.14819612,22.205123999999998,27.629074,68.09613,0.99897915,0,0.0,0,0,0.0,0.0,21.473480000000002,26.332808999999997,68.687198,0.999223365,0,0.0,0,0,0.0,0.0,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,0,0.0,0,0,0.0,0.0,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2021-12-26,5,5.0,5,5.0,0.00090273307,0.07409806,22.205123999999998,27.629074,68.09613,0.99897915,0,0.0,0,0,0.0,0.0,21.473480000000002,26.332808999999997,68.687198,0.999223365,0,0.0,0,0,0.0,0.0,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,0,0.0,0,0,0.0,0.0,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-01-02,25,25.0,25,25.0,0.9849002,0.3704903,22.205123999999998,27.629074,68.09613,0.99897915,0,0.0,0,0,0.0,0.0,21.473480000000002,26.332808999999997,68.687198,0.999223365,0,0.0,0,0,0.0,0.0,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,0,0.0,0,0,0.0,0.0,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-01-09,14,14.0,14,14.0,0.68098605,0.20747457,22.205123999999998,27.629074,68.09613,0.99897915,2,2.0,2,2,0.9760794,2.4069705,21.473480000000002,26.332808999999997,68.687198,0.999223365,0,0.0,0,0,0.0,0.0,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,0,0.0,0,0,0.0,0.0,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-01-16,22,22.0,22,22.0,0.8563176,0.32603148,22.205123999999998,27.629074,68.09613,0.99897915,0,0.0,0,0,0.0,0.0,21.473480000000002,26.332808999999997,68.687198,0.999223365,0,0.0,0,0,0.0,0.0,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,0,0.0,0,0,0.0,0.0,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,1,1.0,1,1,0.9632679,0.6146546,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-01-23,17,17.0,17,17.0,0.45159885,0.2519334,22.205123999999998,27.629074,68.09613,0.99897915,0,0.0,0,0,0.0,0.0,21.473480000000002,26.332808999999997,68.687198,0.999223365,0,0.0,0,0,0.0,0.0,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,1,1.0,1,1,0.96326596,0.9474362,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,1,1.0,1,1,0.8145292,0.6146546,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-01-30,34,34.0,34,34.0,0.9788409,0.5038668,22.205123999999998,27.629074,68.09613,0.99897915,0,0.0,0,0,0.0,0.0,21.473480000000002,26.332808999999997,68.687198,0.999223365,1,1.0,1,1,0.9632679,3.9799411,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,3,3.0,3,3,0.9872153,1.6990525,24.87619,31.834808000000002,54.852436999999995,0.9949289,1,1.0,1,1,0.8145292,0.9474362,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,1,1.0,1,1,0.6177504,0.6146546,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-02-06,37,37.0,37,37.0,0.96414214,0.54832566,22.205123999999998,27.629074,68.09613,0.99897915,1,1.0,1,1,0.8938019,1.2034853,21.473480000000002,26.332808999999997,68.687198,0.999223365,1,1.0,1,1,0.8145292,3.9799411,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,0,0.0,0,0,0.0,0.0,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-02-13,50,50.0,50,50.0,0.98312855,0.7409806,22.205123999999998,27.629074,68.09613,0.99897915,1,1.0,1,1,0.8095402,1.2034853,21.473480000000002,26.332808999999997,68.687198,0.999223365,0,0.0,0,0,0.0,0.0,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,1,1.0,1,1,0.42020994,0.5663508,24.87619,31.834808000000002,54.852436999999995,0.9949289,0,0.0,0,0,0.0,0.0,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-02-20,61,61.0,61,61.0,0.98383874,0.90399635,22.205123999999998,27.629074,68.09613,0.99897915,0,0.0,0,0,0.0,0.0,21.473480000000002,26.332808999999997,68.687198,0.999223365,0,0.0,0,0,0.0,0.0,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,0,0.0,0,0,0.0,0.0,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-02-27,65,65.0,65,65.0,0.9328876,0.9632748,22.205123999999998,27.629074,68.09613,0.99897915,0,0.0,0,0,0.0,0.0,21.473480000000002,26.332808999999997,68.687198,0.999223365,0,0.0,0,0,0.0,0.0,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,0,0.0,0,0,0.0,0.0,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-03-06,119,119.0,119,119.0,0.9999921,1.7635338,22.205123999999998,27.629074,68.09613,0.99897915,0,0.0,0,0,0.0,0.0,21.473480000000002,26.332808999999997,68.687198,0.999223365,0,0.0,0,0,0.0,0.0,23.0428775,28.3500975,59.742489,0.99862465,1,1.0,1,1,0.9632679,0.6607857,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,0,0.0,0,0,0.0,0.0,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-03-13,132,132.0,132,132.0,0.99981177,1.9561888,22.205123999999998,27.629074,68.09613,0.99897915,2,2.0,2,2,0.9651988,2.4069705,21.473480000000002,26.332808999999997,68.687198,0.999223365,0,0.0,0,0,0.0,0.0,23.0428775,28.3500975,59.742489,0.99862465,1,1.0,1,1,0.8145292,0.6607857,22.0085145,27.665405,66.553479,0.9989659499999999,3,3.0,3,3,0.9821632,1.6990525,24.87619,31.834808000000002,54.852436999999995,0.9949289,0,0.0,0,0,0.0,0.0,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-03-20,182,182.0,182,182.0,0.99999106,2.6971693,22.205123999999998,27.629074,68.09613,0.99897915,12,12.0,12,12,0.9996621,14.441824,21.473480000000002,26.332808999999997,68.687198,0.999223365,0,0.0,0,0,0.0,0.0,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,0,0.0,0,0,0.0,0.0,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,1,1.0,1,1,0.9632669,0.6146546,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-03-27,163,163.0,163,163.0,0.9204631,2.4155967,22.205123999999998,27.629074,68.09613,0.99897915,22,22.0,22,22,0.99976474,26.476677,21.473480000000002,26.332808999999997,68.687198,0.999223365,0,0.0,0,0,0.0,0.0,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,1,1.0,1,1,0.42017096,0.5663508,24.87619,31.834808000000002,54.852436999999995,0.9949289,0,0.0,0,0,0.0,0.0,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,1,1.0,1,1,0.8145292,0.6146546,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-04-03,291,291.0,291,291.0,1.0,4.312507,22.205123999999998,27.629074,68.09613,0.99897915,22,22.0,22,22,0.96364623,26.476677,21.473480000000002,26.332808999999997,68.687198,0.999223365,1,1.0,1,1,0.9632679,3.9799411,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,3,3.0,3,3,0.8525671,1.6990525,24.87619,31.834808000000002,54.852436999999995,0.9949289,0,0.0,0,0,0.0,0.0,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-04-10,235,235.0,235,235.0,0.95414066,3.4826088,22.205123999999998,27.629074,68.09613,0.99897915,16,16.0,16,16,0.3657142,19.255764,21.473480000000002,26.332808999999997,68.687198,0.999223365,4,4.0,4,4,0.9803694,15.9197645,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,1,1.0,1,1,0.39479667,0.5663508,24.87619,31.834808000000002,54.852436999999995,0.9949289,1,1.0,1,1,0.9632679,0.9474362,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-04-17,279,279.0,279,279.0,0.96489406,4.1346717,22.205123999999998,27.629074,68.09613,0.99897915,8,8.0,8,8,0.014127706,9.627882,21.473480000000002,26.332808999999997,68.687198,0.999223365,1,1.0,1,1,0.37350097,3.9799411,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,0,0.0,0,0,0.0,0.0,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,1,1.0,1,1,0.78460985,0.6146546,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-04-24,421,421.0,421,421.0,1.0,6.2390566,22.205123999999998,27.629074,68.09613,0.99897915,11,11.0,11,11,0.18773797,13.238338,21.473480000000002,26.332808999999997,68.687198,0.999223365,2,2.0,2,2,0.4596039,7.9598823,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,0,0.0,0,0,0.0,0.0,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-05-01,482,482.0,482,482.0,1.0,7.143053,22.205123999999998,27.629074,68.09613,0.99897915,15,15.0,15,15,0.73373824,18.052279,21.473480000000002,26.332808999999997,68.687198,0.999223365,1,1.0,1,1,0.2572515,3.9799411,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,1,1.0,1,1,0.7257925,0.5663508,24.87619,31.834808000000002,54.852436999999995,0.9949289,2,2.0,2,2,0.921898,1.8948724,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,1,1.0,1,1,0.72824764,0.6146546,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-05-08,532,532.0,532,532.0,0.99999684,7.8840337,22.205123999999998,27.629074,68.09613,0.99897915,16,16.0,16,16,0.792204,19.255764,21.473480000000002,26.332808999999997,68.687198,0.999223365,5,5.0,5,5,0.91242903,19.899706,23.0428775,28.3500975,59.742489,0.99862465,1,1.0,1,1,0.9632679,0.6607857,22.0085145,27.665405,66.553479,0.9989659499999999,1,1.0,1,1,0.7773402,0.5663508,24.87619,31.834808000000002,54.852436999999995,0.9949289,1,1.0,1,1,0.6634578,0.9474362,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-05-15,412,412.0,412,412.0,0.04758449,6.10568,22.205123999999998,27.629074,68.09613,0.99897915,2,2.0,2,2,0.00084328547,2.4069705,21.473480000000002,26.332808999999997,68.687198,0.999223365,17,17.0,17,17,0.9995912,67.659,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,7,7.0,7,7,0.9836355,6.632054,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,1,1.0,1,1,0.70372045,0.6146546,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-05-22,404,404.0,404,404.0,0.008732337,5.987123,22.205123999999998,27.629074,68.09613,0.99897915,3,3.0,3,3,0.009580074,3.610456,21.473480000000002,26.332808999999997,68.687198,0.999223365,15,15.0,15,15,0.9542358,59.699116,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,12,12.0,12,12,0.9917081,11.369235,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-05-29,342,342.0,342,342.0,0.00031548663,5.0683074,22.205123999999998,27.629074,68.09613,0.99897915,5,5.0,5,5,0.32037008,6.0174265,21.473480000000002,26.332808999999997,68.687198,0.999223365,19,19.0,19,19,0.87197113,75.61888,23.0428775,28.3500975,59.742489,0.99862465,1,1.0,1,1,0.8145292,0.6607857,22.0085145,27.665405,66.553479,0.9989659499999999,1,1.0,1,1,0.784609,0.5663508,24.87619,31.834808000000002,54.852436999999995,0.9949289,16,16.0,16,16,0.97520083,15.158979,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-06-05,261,261.0,261,261.0,2.4915695e-07,3.8679187,22.205123999999998,27.629074,68.09613,0.99897915,3,3.0,3,3,0.3458858,3.610456,21.473480000000002,26.332808999999997,68.687198,0.999223365,20,20.0,20,20,0.7473995,79.59882,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,1,1.0,1,1,0.78220326,0.5663508,24.87619,31.834808000000002,54.852436999999995,0.9949289,7,7.0,7,7,0.1775759,6.632054,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-06-12,163,163.0,163,163.0,1.1324275e-14,2.4155967,22.205123999999998,27.629074,68.09613,0.99897915,11,11.0,11,11,0.96578676,13.238338,21.473480000000002,26.332808999999997,68.687198,0.999223365,13,13.0,13,13,0.19485494,51.739235,23.0428775,28.3500975,59.742489,0.99862465,1,1.0,1,1,0.72831523,0.6607857,22.0085145,27.665405,66.553479,0.9989659499999999,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289,9,9.0,9,9,0.26183245,8.526926,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-06-19,216,216.0,216,216.0,0.018130798,3.2010362,22.205123999999998,27.629074,68.09613,0.99897915,1,1.0,1,1,0.025464838,1.2034853,21.473480000000002,26.332808999999997,68.687198,0.999223365,11,11.0,11,11,0.11693587,43.77935,23.0428775,28.3500975,59.742489,0.99862465,3,3.0,3,3,0.9303948,1.982357,22.0085145,27.665405,66.553479,0.9989659499999999,1,1.0,1,1,0.6176925,0.5663508,24.87619,31.834808000000002,54.852436999999995,0.9949289,3,3.0,3,3,0.022838173,2.8423088,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,1,1.0,1,1,0.96031237,0.6146546,24.87619,31.834808000000002,54.852436999999995,0.9949289
2022-06-26,194,194.0,194,194.0,0.1956981,2.8750048,22.205123999999998,27.629074,68.09613,0.99897915,0,0.0,0,0,0.0,0.0,21.473480000000002,26.332808999999997,68.687198,0.999223365,5,5.0,5,5,0.015070555,19.899706,23.0428775,28.3500975,59.742489,0.99862465,0,0.0,0,0,0.0,0.0,22.0085145,27.665405,66.553479,0.9989659499999999,1,1.0,1,1,0.6634571,0.5663508,24.87619,31.834808000000002,54.852436999999995,0.9949289,6,6.0,6,6,0.3611768,5.6846175,15.194803833333333,20.899414333333336,63.68738166666666,1.0064305666666666,0,0.0,0,0,0.0,0.0,24.87619,31.834808000000002,54.852436999999995,0.9949289
