,casos_2611606,p_rt1_2611606,Rt_2611606,p_inc100k_2611606,temp_min_2611606,temp_max_2611606,umid_min_2611606,umid_max_2611606,pressao_min_2611606,pressao_max_2611606,precip_tot_2611606,casos_2609600,p_rt1_2609600,Rt_2609600,p_inc100k_2609600,temp_min_2609600,temp_max_2609600,umid_min_2609600,umid_max_2609600,pressao_min_2609600,pressao_max_2609600,precip_tot_2609600,temp_mean_2609600,temp_amp_2609600,umid_mean_2609600,umid_amp_2609600,pressao_mean_2609600,temp_mean_2611606,temp_amp_2611606,umid_mean_2611606,umid_amp_2611606,pressao_mean_2611606
2012-11-11,39,0.21521977,0.8434387,2.3586888,22.026184142857144,28.82047414285714,57.90828557142857,86.46454985714286,0.9972229128571428,1.0006371514285715,0.24794142914285716,13,0.8244817,1.4859375,3.3069203,23.926504714285716,27.857517857142856,63.01335314285715,81.50830428571429,0.9972669114285715,1.0005213285714285,0.24421856728571428,25.892011285714286,3.9310131428571395,72.26082871428572,18.49495114285714,0.0016272085714285067,25.423329142857142,6.794289999999997,72.18641771428571,28.556264285714285,0.0017071192857143203
2012-11-18,45,0.6058539,1.0588171,2.721564,22.21748142857143,29.322352857142857,57.55155942857142,88.01752928571429,0.9976931442857142,1.0010582428571428,0.24764571842857142,9,0.33275524,0.8267377,2.2894063,24.075252000000003,27.926456857142856,64.92807971428572,82.23035085714285,0.9978025942857143,1.0009618,0.25799428571428573,26.00085442857143,3.8512048571428537,73.57921528571428,17.302271142857137,0.00157960285714287,25.769917142857143,7.104871428571428,72.78454435714286,30.465969857142866,0.0016825492857143187
2012-11-25,27,0.05109884,0.6703568,1.6329384,22.903825857142856,29.71667485714286,59.01124742857143,87.29621657142857,0.9976059157142857,1.0010538142857144,0.32025000055714287,12,0.5364648,1.0377464,3.052542,24.65048657142857,28.41495157142857,65.47918314285714,81.94580214285715,0.9977219757142857,1.0009286000000002,0.3431142757142857,26.53271907142857,3.7644650000000013,73.71249264285714,16.46661900000001,0.0016033121428572494,26.310250357142856,6.8128490000000035,73.153732,28.284969142857143,0.0017239492857143435
2012-12-02,34,0.31386715,0.8925661,2.0562928,22.838147857142854,29.14109157142857,59.35450357142857,89.51815642857143,0.9972044142857143,1.0003131571428572,0.5441671282857142,13,0.65518445,1.1737771,3.3069203,24.321014571428574,27.950243142857143,66.922447,85.192101,0.9972490657142857,1.000193467142857,0.6240885768571428,26.13562885714286,3.6292285714285697,76.057274,18.26965399999999,0.0014722007142856097,25.989619714285713,6.302943714285718,74.43633,30.163652857142857,0.001554371428571455
2012-12-09,46,0.8982851,1.3273325,2.7820432,22.69432271428571,29.042171,61.663573285714286,90.67929828571428,0.9982110214285714,1.0012058571428573,0.49930999142857146,6,0.09766511,0.5359511,1.526271,24.37631657142857,27.93313157142857,67.94595714285714,84.61308271428571,0.9982157214285714,1.0010493714285715,0.5254071642857143,26.15472407142857,3.5568150000000003,76.27951992857143,16.66712557142857,0.001416825000000066,25.868246857142857,6.347848285714289,76.17143578571428,29.015724999999996,0.001497417857142913
2012-12-16,27,0.14469485,0.76501584,1.6329384,22.918474285714286,29.592442142857145,59.60333200000001,88.14124428571428,0.9965500828571427,0.9996408,0.4389243021428571,13,0.67786676,1.2049434,3.3069203,24.65889642857143,28.293709857142858,66.77351142857142,82.38099085714285,0.99647113,0.9994768271428571,0.38414000285714284,26.476303142857144,3.6348134285714266,74.57725114285714,15.607479428571423,0.0015028485714285722,26.255458214285717,6.673967857142859,73.87228814285714,28.53791228571427,0.0015453585714286233
2012-12-23,29,0.18014133,0.7980239,1.7538968,23.04708857142857,30.12080157142857,56.470033,88.7815692857143,0.9970342114285715,0.9998103800000001,0.19801142842857145,9,0.4197267,0.9127466,2.2894063,24.748875285714284,28.66426742857143,63.80598128571428,82.6142092857143,0.99705701,0.9996704428571429,0.2063057138571429,26.706571357142856,3.915392142857147,73.21009528571429,18.808228000000014,0.0013067164285714417,26.58394507142857,7.073712999999998,72.62580114285714,32.3115362857143,0.0013880842857142972
2012-12-30,46,0.92349106,1.3787206,2.7820432,23.283098571428575,29.713505142857144,55.96785357142857,84.59178385714286,0.9979049299999999,1.0008312285714285,0.19357142857142856,15,0.82501775,1.4448134,3.8156774,25.111271428571428,28.584825857142857,62.105588,78.18197285714287,0.9979788557142858,1.0007051142857144,0.2149628572857143,26.848048642857144,3.473554428571429,70.14378042857143,16.07638485714287,0.001363129285714304,26.49830185714286,6.43040657142857,70.27981871428571,28.623930285714287,0.0014631492857142825
2013-01-06,51,0.9627816,1.472938,3.0844393,23.510118857142857,28.760790285714286,64.27021042857143,88.98456714285714,0.9992554285714286,1.002090542857143,0.71116286,16,0.8022206,1.3778024,4.070056,24.699292857142858,27.86904885714286,69.92712542857143,85.91434442857143,0.9991564928571429,1.0018785571428572,0.8496385742857143,26.28417085714286,3.169756000000003,77.92073492857142,15.987218999999996,0.0013610321428571548,26.13545457142857,5.2506714285714295,76.62738878571429,24.714356714285714,0.0014175571428571843
2013-01-13,56,0.9160874,1.3207949,3.3868353,23.505222857142858,28.96548457142857,62.114688,88.24361357142857,0.9976442642857143,1.0005925085714285,0.7755885757142857,12,0.3879235,0.8947528,3.052542,24.959913,28.238311857142858,67.67589371428572,83.6775132857143,0.9976517042857143,1.0004378514285714,0.7142285814285714,26.59911242857143,3.2783988571428573,75.6767035,16.001619571428577,0.0013930735714285936,26.235353714285715,5.460261714285711,75.17915078571428,26.128925571428567,0.0014741221428570817
