data_iniSE,casos_3302601,casos_3302700,casos_3303401,casos_3303500,casos_3303609,casos_3303807,casos_3303906,casos_3304003,casos_3304102,casos_3304755,casos_3304805,casos_3303856,casos_3300456,casos_3301157,casos_3300100,casos_3300159,casos_3300209,casos_3300225,casos_3300233,casos_3300258,casos_3300308,casos_3302304,casos_3302403,casos_3300506,casos_3300902,casos_3300936,casos_3300951,casos_3303203,casos_3301207,casos_3301504,casos_3301603,casos_3301801,casos_3302452,casos_3301850,casos_3301876,casos_3302056,casos_3302254,casos_3303708,casos_3302270,casos_3302502,casos_3302809,casos_3302858,casos_3303005,casos_3303955,casos_3304110,casos_3304144,casos_3304151,casos_3304904,casos_3305000,casos_3305109,casos_3305133,casos_3305208,casos_3305505,casos_3305554,casos_3305752,casos_3306008,casos_3306305,casos_3304607,casos_3304706,casos_3300407,casos_3300605,casos_3300704,casos_3300803,casos_3301009,casos_3301108,casos_3301306,casos_3301405,casos_3301702,casos_3302908,casos_3301900,casos_3302007,casos_3302106,casos_3302205,casos_3303104,casos_3303302,casos_3304128,casos_3304201,casos_3304300,casos_3304409,casos_3304508,casos_3304524,casos_3304557,casos_3305158,casos_3305307,casos_3305406,casos_3305604,casos_3305703,casos_3305802,casos_3305901,casos_3306107,casos_3306156,casos_3306206
2019-01-06,1,9,13,26,0,13,8,4,3,5,0,0,38,0,11,0,2,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11,0,0,1,0,0,0,2,31,0,8,0,2,3,15,1,34,2,0,1,0,4,0,0,2,0,1,0,17,1,11,4,0,39,1,10,0,4,1,0,0,7,197,0,0,2,0,0,0,0,0,0,11
2019-01-13,3,9,18,36,0,11,15,3,0,2,0,1,34,0,8,0,3,0,0,3,2,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,15,0,0,0,1,0,0,0,25,1,15,0,1,7,10,1,44,6,0,1,0,7,1,2,2,1,0,0,14,0,8,7,0,34,1,9,0,3,0,1,0,3,214,0,0,3,0,0,2,0,0,1,10
2019-01-20,2,14,24,19,0,20,23,3,3,5,0,1,45,0,4,0,1,0,0,0,7,0,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,7,8,20,0,2,0,0,0,2,1,13,1,7,0,0,9,7,0,30,10,0,1,0,7,2,0,2,1,0,0,13,0,13,2,0,34,4,7,0,3,2,0,0,7,220,0,0,1,0,0,1,1,1,0,31
2019-01-27,5,15,16,37,1,11,12,5,4,2,1,1,33,1,8,1,2,0,0,1,7,0,2,2,0,0,0,1,0,0,0,2,0,1,0,1,1,30,14,8,0,0,8,0,0,2,0,10,15,14,0,1,5,11,0,21,14,0,0,1,2,2,2,1,0,0,0,9,2,10,2,0,38,1,7,0,9,2,0,0,5,174,1,0,4,0,0,1,0,1,0,32
2019-02-03,3,14,7,44,2,16,11,4,5,3,0,0,34,1,5,0,2,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,51,35,9,0,2,0,0,0,2,1,11,12,19,0,1,3,1,0,12,16,0,0,0,14,2,0,4,0,0,2,16,1,4,3,0,13,0,7,0,11,0,0,0,12,181,1,0,1,0,1,0,0,1,0,14
2019-02-10,5,21,17,28,0,16,3,4,3,4,0,0,20,1,6,1,1,0,0,0,7,0,8,0,1,0,0,1,0,0,0,2,0,0,0,0,2,25,20,7,0,1,1,0,0,5,2,5,3,23,0,2,7,6,1,18,33,0,0,4,5,1,2,5,0,1,0,9,2,6,5,2,14,2,2,1,9,2,0,2,12,193,0,0,1,0,1,0,1,0,2,4
2019-02-17,2,14,15,27,1,17,15,5,5,2,0,5,16,0,9,0,2,0,0,0,13,0,4,0,0,1,0,1,1,1,1,2,0,0,0,2,0,1,16,8,0,1,0,0,1,4,2,21,0,16,0,0,3,7,0,18,32,0,0,23,14,2,1,4,0,2,4,12,4,8,2,0,3,2,4,0,3,0,1,1,3,198,0,0,3,0,0,2,2,2,3,5
2019-02-24,3,11,17,26,0,31,18,4,5,7,0,2,4,0,13,1,1,0,1,0,20,0,5,0,0,0,0,2,0,2,0,2,0,1,0,0,0,1,7,13,0,1,0,0,0,6,0,30,1,15,0,3,3,12,0,13,96,0,0,28,19,2,0,1,0,0,0,9,2,24,5,0,2,0,4,0,13,1,1,1,13,172,0,0,20,0,0,5,0,2,7,0
2019-03-03,2,9,13,46,5,37,12,14,10,8,0,2,7,2,8,0,2,0,1,1,43,0,5,0,0,0,0,0,0,1,0,4,0,0,2,1,2,3,20,5,0,1,1,0,1,7,1,19,0,19,0,1,3,10,2,9,121,1,0,18,11,2,1,5,0,1,4,14,0,31,12,0,3,5,6,0,17,0,1,7,6,284,0,0,30,0,0,3,0,2,7,4
2019-03-10,10,13,16,35,3,31,21,7,11,5,0,1,18,0,14,0,6,0,2,0,72,0,10,2,0,0,0,2,0,0,2,1,0,1,1,5,0,4,33,9,1,5,1,3,4,6,1,18,0,25,0,3,3,3,2,14,210,0,0,13,9,5,2,5,0,3,2,19,0,22,22,0,1,4,8,0,23,3,0,8,10,433,1,0,22,0,0,2,0,2,1,10
2019-03-17,20,19,7,59,0,37,10,12,14,6,0,6,21,0,27,0,9,0,1,1,158,0,7,0,0,0,0,4,0,0,0,4,0,4,0,1,5,3,36,15,0,2,2,3,5,10,1,28,0,44,0,3,0,6,1,13,317,0,0,24,28,8,2,6,0,1,3,26,3,27,11,0,3,1,9,2,28,1,1,3,7,637,0,0,3,0,0,2,0,2,1,6
2019-03-24,12,28,14,53,1,57,10,14,13,3,1,1,10,1,53,1,7,0,1,0,111,0,3,0,0,0,0,0,1,1,0,1,0,0,1,3,8,2,43,25,8,1,18,12,5,7,0,33,0,47,1,3,1,4,2,15,335,0,0,51,9,22,1,12,1,5,12,29,2,22,12,0,6,1,5,11,40,1,2,2,10,825,0,0,2,0,0,0,0,9,1,7
2019-03-31,11,27,23,101,0,59,13,8,14,0,0,6,35,1,137,0,8,0,2,2,81,0,9,1,0,6,0,1,2,1,0,0,0,1,4,2,6,3,48,10,4,1,10,26,13,13,2,38,2,81,2,1,10,2,0,24,326,0,0,45,8,62,1,39,1,4,15,45,6,28,5,1,7,1,19,11,50,2,1,1,34,1153,0,0,10,0,0,1,0,6,0,8
2019-04-07,36,38,21,100,1,46,7,8,22,13,0,10,39,0,138,0,8,0,2,6,59,0,7,2,0,8,0,2,0,0,1,0,0,1,4,1,3,6,41,1,1,11,12,9,6,11,2,43,0,71,1,6,7,4,0,12,259,0,2,33,8,35,0,38,1,7,22,34,4,39,4,0,1,4,9,11,47,2,0,1,22,1257,0,0,1,0,0,4,0,8,0,5
2019-04-14,20,23,12,98,4,51,11,8,35,15,0,3,49,3,186,0,14,0,21,4,62,0,15,0,0,6,1,3,0,3,0,1,0,3,3,5,2,3,48,3,2,5,125,12,9,8,1,47,0,78,2,15,17,5,1,7,270,0,1,36,5,56,2,8,0,9,20,61,0,50,14,0,1,27,27,6,66,5,0,1,34,1310,2,0,0,2,0,3,0,8,0,5
2019-04-21,25,37,20,59,1,85,9,15,54,19,0,9,34,0,241,0,20,0,24,3,43,3,25,13,0,3,0,3,3,0,0,3,0,1,4,1,7,1,24,2,6,4,86,6,1,1,1,67,0,76,5,13,8,10,0,3,219,0,3,43,19,127,1,4,0,8,13,62,3,67,13,0,1,17,21,16,82,2,0,1,37,1454,0,0,0,2,0,0,0,3,1,6
2019-04-28,26,31,28,64,0,70,9,13,88,18,0,10,41,1,181,1,18,1,48,6,36,1,15,23,0,4,0,1,1,0,0,2,1,0,5,4,8,3,28,6,10,3,73,17,7,5,4,67,1,101,13,21,23,4,0,14,284,0,6,56,30,118,0,6,1,5,4,49,3,57,11,4,1,12,22,13,107,4,0,1,49,1667,0,0,0,1,0,0,0,9,0,18
2019-05-05,33,35,23,40,2,85,10,23,90,65,1,12,46,3,164,0,27,0,10,5,25,1,19,5,2,0,1,2,0,3,0,3,0,0,4,0,10,1,27,2,5,2,170,28,3,6,5,95,1,60,3,37,22,1,2,16,270,1,11,34,50,87,3,5,0,11,9,45,4,67,20,2,5,20,24,19,98,7,0,2,71,1916,0,0,0,1,1,0,0,13,4,12
2019-05-12,23,53,24,35,6,72,5,37,71,72,3,21,42,6,178,1,19,0,2,8,21,0,19,0,0,1,0,5,2,0,0,1,0,0,7,1,10,1,10,2,3,8,107,25,5,6,2,68,0,46,5,27,14,3,1,10,266,1,5,37,37,66,2,4,4,7,1,35,3,55,18,0,2,24,35,12,106,6,1,1,51,1626,0,0,0,0,0,4,0,19,0,21
2019-05-19,27,28,23,46,2,105,5,21,50,69,2,10,33,2,105,0,38,0,4,4,25,0,16,0,3,3,0,3,0,1,1,0,1,0,4,0,12,0,28,1,2,3,83,28,6,1,3,48,0,64,1,39,24,2,0,3,175,0,3,29,29,54,1,1,2,2,1,43,2,35,13,1,0,22,35,6,107,2,1,0,28,1602,0,0,0,4,1,0,0,13,0,19
2019-05-26,16,22,22,28,2,79,4,16,46,75,1,7,25,4,76,0,40,0,2,2,29,0,8,3,1,1,0,2,0,0,1,2,0,2,5,0,16,0,21,2,1,6,36,25,0,1,4,36,1,35,1,25,22,1,0,1,162,0,1,39,19,36,0,6,0,1,0,67,1,36,16,0,0,12,25,2,80,0,1,0,41,1276,0,0,0,1,1,0,0,6,0,11
2019-06-02,17,16,14,12,0,55,3,13,11,100,0,1,23,1,51,1,21,0,4,3,22,0,2,0,0,0,0,2,1,0,0,0,0,0,1,2,3,0,17,9,2,1,0,14,1,4,2,47,1,48,0,16,11,5,1,0,98,0,0,13,13,26,0,2,0,0,0,38,1,23,13,0,1,8,12,0,31,1,1,0,17,1000,0,2,0,2,0,0,0,14,1,16
2019-06-09,16,14,17,18,0,73,0,14,10,101,0,5,19,4,38,0,7,0,3,0,11,0,0,1,0,0,0,2,0,1,0,3,0,0,5,1,10,0,15,6,1,9,0,9,2,2,1,38,1,31,0,12,10,4,0,0,86,0,1,9,4,11,0,5,0,1,0,19,1,29,2,0,3,6,13,0,48,0,1,0,22,798,0,0,0,2,1,1,0,5,0,13
2019-06-16,3,14,13,23,0,55,3,11,15,108,0,6,13,3,34,1,11,0,1,3,14,0,2,0,0,0,0,1,0,2,0,1,0,0,6,0,7,1,16,6,0,7,0,9,0,1,1,45,1,35,0,6,17,2,0,0,64,0,1,6,4,19,2,2,1,1,2,27,0,30,3,1,2,20,7,2,26,1,1,0,20,571,0,0,0,1,0,1,0,7,0,16
2019-06-23,5,16,10,21,1,39,2,7,8,56,0,5,29,2,29,0,8,1,0,2,6,0,1,1,0,3,0,1,0,0,0,1,0,0,5,1,6,0,14,4,1,6,0,10,1,2,1,23,0,31,1,4,13,7,0,0,47,0,0,5,2,16,0,1,0,4,0,53,0,15,3,1,5,13,8,0,19,0,0,0,12,522,0,0,0,0,0,0,0,7,0,7
2019-06-30,5,9,7,35,2,37,3,2,20,37,1,7,22,0,26,0,9,0,3,4,6,0,5,2,0,1,0,2,0,1,0,0,0,0,28,3,7,0,22,2,0,2,0,3,0,1,0,21,0,21,0,8,9,8,0,0,43,0,1,10,2,9,1,0,0,2,0,53,1,12,3,1,0,10,13,1,10,0,0,3,11,495,0,0,0,0,0,0,0,3,0,9
2019-07-07,2,4,4,21,0,21,2,5,8,19,0,3,15,4,12,0,2,0,0,1,8,0,3,1,0,0,0,0,0,1,0,0,1,1,18,1,3,0,6,2,0,2,0,1,0,1,0,12,0,9,0,5,4,1,0,1,23,0,1,8,2,7,0,4,0,0,0,34,1,17,3,1,0,1,12,2,6,1,0,0,8,281,0,0,0,0,0,1,0,1,0,14
2019-07-14,2,5,8,8,0,19,1,1,2,9,0,1,22,2,11,1,4,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,26,2,2,0,6,0,0,0,0,1,0,0,1,7,0,7,0,7,3,3,0,1,11,0,1,8,0,6,0,0,0,1,0,13,0,13,2,0,1,1,5,0,4,0,0,0,8,248,0,0,0,0,0,0,0,2,0,2
2019-07-21,1,6,3,4,1,29,1,4,2,3,0,2,9,3,12,0,7,0,3,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,14,2,3,0,2,1,0,0,0,0,0,0,0,8,0,3,0,3,6,1,1,0,7,0,4,2,0,5,0,0,0,0,0,9,1,12,1,0,0,4,2,0,3,0,0,0,5,158,0,0,0,0,0,0,0,1,0,1
2019-07-28,3,5,9,10,1,14,0,2,1,1,0,1,3,1,13,0,1,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,2,0,0,0,0,0,17,0,9,0,1,3,1,0,0,6,0,2,0,0,2,0,1,0,1,0,8,0,14,1,0,2,9,2,0,5,0,0,0,5,169,0,0,0,0,0,0,0,1,0,4
2019-08-04,1,1,6,19,0,10,1,1,0,1,0,2,3,2,8,1,1,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,1,0,3,0,2,0,2,0,22,0,4,0,2,5,1,0,0,3,0,1,1,0,2,0,0,1,1,0,7,0,14,0,0,1,0,5,0,3,0,0,0,9,133,0,0,0,0,0,1,0,3,0,4
2019-08-11,1,4,4,16,2,12,0,1,3,2,0,0,5,1,6,0,2,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,23,1,2,0,3,0,0,3,0,0,0,0,0,14,0,1,0,2,4,2,0,0,3,0,0,1,0,3,0,0,0,4,0,2,0,10,1,1,0,1,5,0,6,0,0,0,4,126,0,0,0,0,0,0,0,1,0,1
2019-08-18,1,2,1,13,0,9,1,1,1,1,0,0,1,1,3,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,0,2,0,3,0,0,1,0,1,1,2,0,13,0,4,0,3,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,3,0,8,0,0,0,1,3,0,4,0,0,0,4,77,0,0,0,0,0,0,0,3,0,5
2019-08-25,0,3,4,12,0,5,0,3,0,0,0,0,5,1,4,1,2,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,4,1,0,2,0,0,0,0,1,15,0,3,0,3,2,0,0,1,3,0,0,0,0,3,0,1,0,0,0,10,0,5,0,0,0,1,4,0,7,1,0,0,0,69,0,0,0,0,0,0,0,0,0,2
2019-09-01,0,2,8,10,1,9,1,4,2,1,0,0,4,1,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,3,0,0,1,0,1,0,0,0,27,0,4,0,3,3,0,0,0,7,0,0,4,0,0,1,1,0,0,0,30,0,12,0,0,2,0,4,0,7,3,0,0,2,61,0,0,0,0,0,0,0,1,0,3
2019-09-08,0,4,7,8,0,11,2,8,0,1,0,1,2,1,3,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,1,0,1,0,0,3,0,0,0,0,0,18,0,3,0,1,1,0,0,0,3,0,2,1,0,1,1,1,0,1,0,10,0,6,0,1,0,0,3,0,7,0,1,1,2,72,0,0,0,0,0,1,0,2,0,2
2019-09-15,0,2,5,10,0,2,3,2,0,0,0,0,0,3,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,1,0,0,0,0,0,16,0,0,0,2,3,2,0,0,1,0,0,0,0,1,0,1,1,0,0,2,0,6,0,1,0,0,7,0,6,0,0,0,1,76,0,0,0,0,0,0,0,2,0,1
2019-09-22,0,1,10,3,0,4,1,3,0,0,0,0,4,2,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,7,0,0,0,2,0,0,1,0,1,0,0,0,15,0,2,0,1,4,0,0,0,2,0,0,3,0,0,0,0,0,1,0,2,0,4,0,0,0,0,4,0,9,0,2,0,1,44,0,0,0,0,0,0,0,4,0,1
2019-09-29,0,2,3,7,1,6,1,0,0,2,0,0,3,1,0,0,2,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,2,0,0,0,0,0,0,0,15,0,2,0,4,3,1,0,0,9,0,0,0,0,4,0,0,1,0,0,4,0,6,0,0,0,0,4,1,8,1,0,0,0,68,0,0,0,0,0,0,0,2,0,2
2019-10-06,1,2,5,10,1,10,1,3,0,0,0,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,1,1,0,1,0,0,0,0,0,18,0,0,0,0,7,1,0,0,9,0,1,1,0,2,0,0,0,1,0,0,0,6,0,1,0,0,3,0,9,0,1,0,0,67,0,0,0,0,0,1,0,2,0,2
2019-10-13,3,3,4,8,0,8,5,4,0,0,0,0,1,0,2,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,1,0,1,0,0,0,1,0,12,0,2,0,1,14,0,0,0,7,0,0,3,0,3,0,0,0,2,0,5,0,6,0,0,2,0,8,1,1,0,0,0,1,64,0,1,0,0,0,0,0,5,0,0
2019-10-20,1,2,8,6,0,9,0,0,0,0,0,0,11,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,1,0,0,1,0,2,17,0,0,1,2,3,0,0,0,4,0,0,1,0,4,0,1,0,4,0,4,0,18,1,0,0,0,4,0,4,0,0,1,2,60,0,0,0,0,0,0,0,2,0,2
2019-10-27,2,4,6,14,0,6,3,6,0,0,0,0,19,2,0,1,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,1,1,0,0,0,1,0,13,0,2,0,0,12,0,0,0,3,0,0,2,0,2,0,0,0,4,0,19,0,12,0,0,0,0,3,0,1,0,1,0,0,40,0,0,0,0,0,0,0,1,0,4
2019-11-03,0,4,7,5,1,8,1,4,1,2,0,1,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,1,0,2,0,0,0,0,0,11,0,0,0,1,5,0,1,0,2,0,0,0,1,1,1,0,0,4,0,10,0,16,0,0,0,0,3,0,6,1,0,0,2,66,1,2,0,0,0,1,0,1,0,0
2019-11-10,0,6,4,19,0,14,1,7,0,2,0,0,2,0,1,4,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,7,0,0,0,1,0,0,1,1,1,1,0,0,14,0,2,0,0,8,2,0,0,3,0,0,1,0,1,0,0,0,1,0,9,0,17,0,0,0,0,5,0,5,0,0,0,5,53,0,0,0,0,0,0,0,2,0,1
2019-11-17,4,2,4,8,0,7,0,3,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,0,1,0,0,0,1,1,0,0,0,1,23,0,3,0,0,6,1,0,0,3,0,1,1,1,2,0,0,0,1,0,1,0,18,1,1,0,0,3,0,1,0,0,0,2,48,0,0,0,0,0,0,0,1,0,0
2019-11-24,1,6,4,5,0,15,1,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1,0,1,1,0,2,0,3,0,0,1,31,0,3,0,0,2,0,0,0,7,0,1,0,0,0,0,0,0,1,0,8,0,20,0,0,0,0,5,0,2,0,0,0,2,72,0,0,0,0,0,0,0,2,0,2
2019-12-01,2,3,7,9,0,21,2,3,0,2,0,1,0,0,0,5,1,0,0,0,2,0,3,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,2,0,0,1,0,0,26,0,0,0,0,8,2,2,0,2,0,0,0,0,0,1,1,0,0,0,8,0,31,0,0,0,0,8,0,2,0,0,0,1,55,0,0,0,0,0,0,0,5,0,1
2019-12-08,0,3,7,27,0,28,1,2,0,2,0,1,9,1,0,9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,2,1,0,0,0,1,0,0,0,1,2,24,0,3,0,0,13,0,0,1,4,0,0,0,1,1,0,0,0,0,0,6,0,30,0,0,0,1,3,0,7,0,0,0,1,82,0,0,0,0,0,0,0,2,0,2
2019-12-15,1,7,9,9,0,18,1,6,0,9,0,1,11,0,1,3,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,1,0,0,0,0,1,34,0,1,0,0,6,0,1,0,5,0,1,0,1,0,1,1,0,1,0,4,0,38,0,0,0,1,5,0,4,0,0,1,0,61,0,0,0,0,0,2,0,2,1,1
2019-12-22,0,1,10,8,0,18,0,4,0,22,0,1,14,0,2,3,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,0,0,2,0,0,1,27,0,1,0,1,7,0,0,0,5,0,1,0,0,2,0,1,0,2,0,6,0,23,1,0,0,0,4,0,1,0,0,1,3,64,0,0,0,0,0,1,0,2,0,0
2019-12-29,0,4,12,8,1,14,1,2,1,20,0,3,12,0,5,3,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,21,0,0,0,0,7,0,2,2,4,0,5,0,0,2,2,0,0,0,0,6,0,30,0,0,1,0,4,0,8,1,0,0,2,76,0,0,0,0,0,0,0,1,0,4
2020-01-05,2,5,20,18,1,22,3,3,4,45,1,3,27,0,5,5,2,3,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,1,7,0,0,0,1,1,0,2,0,10,0,2,0,22,0,4,0,0,9,0,1,1,11,0,13,3,4,0,0,3,0,1,0,12,0,19,1,0,0,0,13,0,7,0,0,0,1,108,0,0,3,0,0,1,0,2,1,3
2020-01-12,5,8,15,15,2,16,6,1,1,53,1,1,15,1,8,5,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,8,0,0,0,37,0,4,0,0,12,0,0,0,26,0,23,8,3,4,0,1,0,0,0,9,1,27,6,0,0,0,16,1,7,2,2,1,1,112,0,0,1,0,0,0,0,4,0,10
2020-01-19,15,12,18,18,0,17,4,3,2,32,0,3,27,0,6,7,0,1,0,0,0,0,1,1,2,0,0,1,2,1,0,2,0,0,4,0,3,1,0,2,0,3,2,9,0,0,0,25,0,2,0,1,13,1,3,0,13,0,8,4,3,6,0,0,0,0,0,8,2,21,3,0,2,0,11,0,10,1,1,0,0,93,0,0,0,0,0,1,0,2,0,22
2020-01-26,9,9,16,13,0,10,4,4,3,44,1,6,40,0,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,5,0,0,6,0,2,0,14,1,0,1,35,0,3,0,2,15,0,1,2,15,0,8,0,2,1,3,0,0,0,0,10,0,22,1,0,0,0,9,0,17,0,0,0,3,79,0,0,0,0,0,4,0,1,0,16
2020-02-02,9,21,6,8,2,9,3,5,4,28,1,6,13,0,11,0,3,0,0,0,2,0,1,0,0,0,0,0,2,2,0,0,0,0,5,0,0,0,0,3,0,0,0,33,1,1,1,33,0,2,0,1,11,0,1,1,37,0,5,3,2,2,0,1,0,0,1,2,1,21,2,0,0,0,19,1,4,0,0,0,5,61,1,0,0,0,0,3,0,5,0,38
2020-02-09,1,10,16,6,0,4,1,3,9,17,3,6,11,1,7,0,0,0,0,0,8,0,2,1,2,1,0,2,0,3,0,1,1,1,3,0,1,0,0,2,0,1,2,33,1,0,2,31,0,1,0,0,12,0,0,1,52,0,2,1,1,5,1,1,1,0,2,7,0,14,1,0,3,0,18,0,21,1,0,0,2,78,1,0,5,1,0,0,0,7,1,63
2020-02-16,0,6,14,12,0,14,2,5,2,15,2,5,16,2,11,0,1,0,0,0,4,0,0,0,0,0,0,1,0,3,0,1,0,0,2,0,4,0,1,4,0,5,2,21,1,1,0,15,0,0,0,4,18,0,2,1,65,0,3,4,3,3,3,0,0,1,2,9,0,20,0,2,1,0,18,1,22,0,0,0,5,75,0,0,0,0,0,0,0,5,1,74
2020-02-23,7,7,11,13,1,8,3,5,0,26,4,7,12,1,11,0,4,0,0,0,15,0,0,0,0,0,0,3,0,2,0,4,0,0,4,0,2,0,2,1,1,3,1,17,2,0,0,19,0,4,0,3,29,0,0,0,49,0,1,3,1,1,1,2,0,0,0,4,1,22,0,0,1,1,5,0,15,1,1,0,2,51,0,0,0,0,0,1,0,4,0,50
2020-03-01,5,2,11,15,0,6,1,10,1,9,2,8,25,3,7,1,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,2,0,0,3,1,6,0,3,2,0,3,1,12,1,0,0,22,0,6,0,2,7,0,0,2,51,0,0,0,1,5,0,0,0,0,0,5,1,27,0,0,0,0,16,0,20,0,1,2,7,79,0,0,0,0,0,1,0,9,0,43
2020-03-08,5,2,9,4,0,7,2,7,6,16,2,4,22,0,8,0,0,0,0,1,4,0,2,0,0,0,0,0,2,3,1,2,0,0,2,2,2,0,1,1,0,2,2,12,4,0,0,38,0,4,0,4,9,0,0,0,46,0,0,4,0,3,0,0,0,1,0,1,3,20,1,0,1,1,8,1,23,0,0,0,2,64,1,0,0,0,0,1,0,5,1,53
2020-03-15,3,0,2,4,1,1,0,3,2,4,4,9,7,0,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,20,1,1,0,17,0,1,0,4,2,0,0,1,33,0,0,1,0,7,0,0,0,0,0,4,1,7,2,0,1,1,3,2,15,0,0,0,1,44,0,0,0,0,0,0,0,2,0,24
2020-03-22,2,1,0,1,0,5,0,0,3,4,2,10,1,0,4,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,21,1,0,0,1,0,5,0,1,3,0,0,0,34,0,0,1,0,5,0,0,0,0,0,1,0,5,1,0,0,0,3,0,10,0,0,0,3,37,0,0,0,0,0,0,0,0,2,20
2020-03-29,0,0,2,5,0,1,0,1,1,6,0,5,0,1,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,4,0,0,1,1,13,4,1,0,3,0,8,0,3,11,0,0,2,27,0,0,4,0,13,2,2,0,0,0,1,1,5,0,0,0,0,1,0,11,0,0,0,0,42,0,0,0,0,0,0,0,5,0,14
2020-04-05,1,1,3,2,0,3,2,1,3,7,0,14,0,0,2,0,4,0,0,0,1,0,2,0,0,0,0,1,0,2,3,0,0,0,1,2,1,0,4,1,0,1,1,10,1,1,0,1,0,7,0,3,6,0,0,0,47,0,0,0,0,7,0,0,0,0,0,1,0,2,0,1,1,0,2,0,6,0,0,1,3,27,0,0,0,0,0,0,0,2,1,7
2020-04-12,0,0,4,1,1,2,0,3,4,1,1,7,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,3,1,1,7,3,0,0,2,8,0,0,0,5,0,19,0,2,10,0,0,0,34,0,0,0,0,4,1,0,0,0,0,0,0,6,0,0,0,0,7,1,17,0,0,0,3,36,1,0,0,0,0,0,0,3,0,9
2020-04-19,0,0,2,1,0,5,1,5,0,1,0,3,2,0,7,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,4,0,0,2,0,6,1,0,0,2,0,9,0,3,13,0,0,1,31,0,0,0,0,5,1,0,0,0,0,0,1,1,0,0,0,0,2,1,12,0,0,0,0,41,0,0,1,0,0,0,0,9,0,8
2020-04-26,3,0,0,3,0,8,0,2,1,1,0,4,0,2,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,4,1,0,4,0,0,1,0,8,0,0,0,1,0,0,0,7,13,0,0,1,27,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,1,0,4,0,18,0,0,0,0,37,0,0,0,0,0,2,0,3,0,5
