data_iniSE,casos_2605103,casos_2601607,casos_2601706,casos_2601805,casos_2602100,casos_2607109,casos_2603108,casos_2607307,casos_2607505,casos_2615805,casos_2605004,casos_2605152,casos_2600054,casos_2606705,casos_2600104,casos_2600302,casos_2601003,casos_2600401,casos_2600609,casos_2600708,casos_2600807,casos_2600906,casos_2601052,casos_2606804,casos_2601102,casos_2601201,casos_2601300,casos_2601409,casos_2601508,casos_2601904,casos_2602001,casos_2602209,casos_2602308,casos_2602407,casos_2602506,casos_2602605,casos_2602704,casos_2602803,casos_2602902,casos_2603207,casos_2603306,casos_2603405,casos_2603454,casos_2603504,casos_2603603,casos_2603702,casos_2603801,casos_2603900,casos_2603926,casos_2604007,casos_2608305,casos_2604106,casos_2604155,casos_2604205,casos_2604304,casos_2604403,casos_2604502,casos_2604601,casos_2605905,casos_2604700,casos_2604809,casos_2604908,casos_2605202,casos_2605608,casos_2605301,casos_2605400,casos_2605459,casos_2605509,casos_2605806,casos_2606002,casos_2606101,casos_2606200,casos_2606309,casos_2606408,casos_2606507,casos_2606606,casos_2607208,casos_2607406,casos_2607604,casos_2607653,casos_2607703,casos_2607752,casos_2607802,casos_2608503,casos_2607901,casos_2607950,casos_2610509,casos_2608008,casos_2608057,casos_2609105,casos_2608107,casos_2608206,casos_2608255,casos_2608404,casos_2608453,casos_2608602,casos_2608701,casos_2608800,casos_2608909,casos_2609006,casos_2609154,casos_2609204,casos_2609303,casos_2609402,casos_2609501,casos_2609600,casos_2609709,casos_2609808,casos_2610004,casos_2610103,casos_2610202,casos_2610301,casos_2613107,casos_2610608,casos_2611408,casos_2610707,casos_2610806,casos_2610905,casos_2611200,casos_2611309,casos_2611507,casos_2611606,casos_2611705,casos_2611804,casos_2612406,casos_2611903,casos_2612000,casos_2612109,casos_2612307,casos_2612471,casos_2612505,casos_2612703,casos_2612802,casos_2612901,casos_2614857,casos_2613008,casos_2613206,casos_2613305,casos_2613404,casos_2614808,casos_2613602,casos_2615904,casos_2613701,casos_2613800,casos_2614204,casos_2615607,casos_2614402,casos_2614501,casos_2614600,casos_2614709,casos_2615003,casos_2615102,casos_2615300,casos_2615409,casos_2615508,casos_2615706,casos_2616001,casos_2616100,casos_2616183,casos_2616209,casos_2616308,casos_2616407,casos_2616506,casos_2612455,casos_2608750,casos_2609907,casos_2600203,casos_2600500,casos_2603009,casos_2605707,casos_2606903,casos_2607000,casos_2612554,casos_2612604,casos_2610400,casos_2611002,casos_2611101,casos_2613503,casos_2613909,casos_2614006,casos_2614105,casos_2615201,casos_2611533,casos_2612208,casos_2614303
2010-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2010-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
2010-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
2010-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2010-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2010-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2010-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2010-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2010-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2010-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2010-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2010-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2010-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2010-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2010-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2010-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2010-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2010-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2010-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2010-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2010-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2010-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2011-01-02,2,0,6,0,0,5,0,0,0,0,0,0,7,0,27,0,0,2,0,7,0,0,1,4,4,6,0,0,0,0,0,5,0,0,1,0,0,1,2,0,0,3,4,0,0,0,0,3,0,5,0,9,0,1,0,0,2,4,0,0,0,3,0,0,0,0,0,1,0,3,2,6,4,1,0,1,20,0,0,0,1,1,0,1,14,0,1,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,1,3,23,2,0,0,0,0,0,1,6,0,23,0,2,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,5,1,10,0,1,0,5,0,1,0,0,0,0,0,5,4,0,0,0,2,0,0,0,4,0,0,0,0,0,0,12,6,3,13,7,1,,5,1
2011-01-09,0,0,6,1,1,11,0,0,0,0,0,0,3,0,39,1,0,1,0,5,1,0,0,2,3,5,0,0,0,2,0,2,1,0,1,1,0,1,7,0,1,2,3,0,1,0,0,3,0,7,0,24,0,1,0,0,0,4,0,0,0,3,0,2,1,0,1,1,1,0,0,18,6,1,0,0,14,1,0,0,1,0,1,1,22,0,1,1,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,3,0,14,0,0,0,1,0,0,0,25,0,28,1,2,0,0,0,39,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,2,0,0,5,0,3,0,0,0,6,0,16,0,0,0,2,1,1,0,0,1,0,0,6,3,0,0,0,4,0,0,0,3,0,0,0,0,2,0,16,17,11,18,3,0,,7,1
2011-01-16,2,1,4,0,0,2,0,0,0,0,0,0,2,0,27,0,0,0,1,12,2,0,0,0,8,5,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,3,2,0,0,0,0,5,0,4,0,27,0,0,0,0,1,12,0,0,0,3,2,0,0,0,0,0,0,4,0,11,0,2,0,0,13,0,0,0,8,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,1,19,2,0,4,0,0,0,0,23,0,11,0,2,0,0,0,22,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,4,0,18,0,1,0,5,0,1,0,0,1,0,0,6,9,0,0,0,6,0,0,1,1,1,1,0,0,1,0,17,19,5,15,4,0,,6,1
2011-01-23,0,0,6,1,1,6,1,0,0,0,0,0,3,0,41,0,0,2,2,17,2,0,0,1,9,0,0,0,0,0,0,1,0,0,3,1,0,1,3,1,0,3,1,0,0,0,1,2,0,13,0,22,0,0,1,0,1,14,3,0,0,2,2,0,0,0,0,0,0,2,1,7,0,1,0,0,16,0,0,10,2,1,8,0,19,0,2,1,0,0,2,0,0,0,0,0,0,0,5,1,0,0,3,2,2,15,2,0,4,0,0,0,0,14,0,10,0,5,0,0,0,41,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,5,2,26,0,0,0,2,1,0,4,0,0,0,0,15,11,0,0,0,5,0,0,0,2,1,0,0,0,0,0,42,8,3,9,2,0,,12,1
2011-01-30,0,0,10,2,0,2,0,0,0,0,0,0,5,0,52,0,0,1,4,28,1,0,0,11,16,0,0,1,0,1,0,2,0,0,3,0,1,1,3,0,0,2,2,0,0,0,0,7,2,24,0,15,0,0,1,0,0,9,0,0,0,3,0,0,0,0,0,1,0,0,1,11,0,1,0,0,24,0,2,4,0,1,5,0,38,0,0,3,0,1,3,0,0,0,1,0,0,0,9,0,0,0,2,6,0,46,0,0,4,0,0,0,1,17,0,40,0,3,0,0,0,50,0,3,0,1,0,0,0,0,4,0,2,0,0,0,0,0,2,0,4,0,0,0,0,1,3,3,16,0,1,0,8,0,4,0,0,2,0,0,19,17,0,0,0,11,0,0,0,1,0,0,0,1,2,0,47,11,8,24,8,0,,8,2
2011-02-06,1,0,8,0,0,2,0,2,0,0,1,0,2,0,65,0,0,2,4,20,1,0,1,4,13,0,0,1,0,1,0,7,0,0,2,1,2,1,7,0,0,2,6,0,0,0,0,7,1,85,3,45,0,1,1,0,0,12,0,0,0,2,0,1,2,0,0,1,0,2,1,23,0,0,0,0,24,0,5,8,0,1,8,3,38,0,0,0,0,1,0,3,1,2,0,0,0,0,13,1,2,0,0,3,5,37,6,0,3,0,0,2,0,36,1,32,0,3,0,0,1,70,0,1,0,1,1,0,0,1,1,1,4,0,4,0,0,2,0,0,9,0,2,1,1,0,4,3,19,0,0,0,3,0,8,0,0,0,0,2,10,20,1,0,1,9,0,0,1,2,0,0,0,0,0,0,36,16,6,7,7,0,,5,5
2011-02-13,0,0,11,0,1,11,1,2,1,0,0,0,9,0,58,0,0,0,4,7,1,0,0,4,22,1,0,0,0,0,1,2,1,0,2,0,2,0,6,6,1,1,8,0,0,0,0,7,0,53,0,29,0,0,2,1,1,17,0,0,0,0,1,1,2,0,0,2,0,5,0,21,0,1,0,0,26,2,3,7,8,0,1,0,25,0,0,2,1,5,0,1,0,2,12,0,0,0,14,0,1,0,1,1,3,46,4,0,2,0,0,0,0,26,1,44,0,4,1,0,0,83,0,6,3,1,2,1,0,1,2,0,6,0,3,1,0,1,2,0,10,4,3,0,0,0,7,3,14,0,0,0,8,0,5,0,0,6,0,0,6,12,0,1,2,18,0,0,1,1,1,0,0,0,1,0,30,12,10,7,3,1,,7,5
2011-02-20,1,0,17,1,2,6,0,1,0,0,0,0,4,0,67,0,0,2,10,9,1,0,1,9,9,0,0,0,2,0,0,3,0,0,3,0,0,3,9,0,0,5,6,0,1,0,0,8,0,79,0,37,0,0,4,0,1,10,1,0,1,0,2,0,5,1,0,2,0,2,0,25,0,4,1,1,31,0,3,3,3,0,4,4,47,0,2,0,0,4,0,1,0,0,8,0,0,0,18,0,0,0,0,3,3,47,5,0,4,0,0,0,0,12,0,63,0,8,1,0,0,68,0,1,0,3,1,0,0,0,1,0,0,0,4,1,0,0,0,0,15,3,1,0,0,1,7,5,6,0,0,0,10,0,3,1,0,7,0,2,5,18,0,0,4,11,0,0,0,8,2,0,0,0,3,0,18,6,5,7,13,0,,5,14
2011-02-27,2,0,11,3,2,15,0,1,0,0,0,0,15,0,52,0,0,3,9,7,0,0,1,7,9,1,0,0,0,0,1,5,0,0,8,1,0,1,6,1,1,4,8,0,0,0,1,5,0,63,0,16,1,0,1,2,1,14,0,0,0,0,4,0,3,0,0,1,0,0,0,31,0,2,1,3,35,0,11,6,20,1,7,0,45,0,3,0,0,2,0,0,0,2,5,1,0,0,18,0,0,0,1,5,1,39,3,0,1,0,0,0,0,29,0,54,2,2,6,0,4,92,0,1,1,1,1,0,0,1,1,0,6,1,1,4,0,0,0,0,8,1,1,0,1,1,6,1,5,0,1,0,11,1,3,0,0,5,0,0,4,26,0,1,1,20,0,0,0,11,8,0,0,1,0,0,23,13,7,6,3,0,,6,11
2011-03-06,4,0,24,1,3,3,0,2,0,0,1,0,16,0,83,0,0,1,16,8,1,1,0,11,10,3,0,0,0,2,1,7,0,0,5,2,0,1,11,3,0,4,19,0,0,1,0,5,1,42,3,22,0,0,2,1,0,19,2,0,0,1,10,2,1,0,0,6,0,1,1,78,0,1,4,0,33,0,18,5,16,1,3,0,60,1,2,1,0,9,0,1,0,0,7,0,0,0,18,0,0,0,1,15,0,46,8,0,10,0,0,3,0,31,0,66,0,3,4,0,4,94,0,2,1,1,0,0,0,1,7,0,7,0,6,4,0,0,0,0,17,2,0,0,0,0,0,2,5,0,0,0,13,0,2,1,0,6,0,2,6,41,1,1,3,10,2,0,0,11,8,0,0,1,5,1,37,8,2,20,7,0,,14,11
2011-03-13,5,0,14,0,2,6,0,2,0,7,0,0,23,0,120,0,0,3,16,8,1,0,4,13,9,3,1,1,7,20,1,4,1,0,11,5,0,1,6,4,0,6,23,1,0,1,1,5,0,47,1,28,0,0,3,1,1,30,8,0,1,1,16,0,1,0,3,4,0,2,0,81,0,4,3,6,71,0,5,11,30,1,4,0,70,2,1,2,0,7,0,0,0,10,22,0,0,0,13,1,0,0,0,15,2,71,17,0,12,1,0,1,0,9,0,63,5,8,1,0,2,141,0,2,0,3,5,0,2,2,4,0,2,0,7,8,2,0,1,0,21,1,1,3,0,0,10,1,6,1,3,0,21,0,4,5,1,8,0,0,15,53,0,1,2,8,3,0,1,5,8,0,0,0,3,0,62,22,10,40,8,3,,11,5
