,casos_2312403,casos_est_2312403,casos_est_min_2312403,casos_est_max_2312403,p_rt1_2312403,p_inc100k_2312403,temp_min_2312403,temp_max_2312403,umid_min_2312403,pressao_min_2312403,casos_2303709,casos_est_2303709,casos_est_min_2303709,casos_est_max_2303709,p_rt1_2303709,p_inc100k_2303709,temp_min_2303709,temp_max_2303709,umid_min_2303709,pressao_min_2303709
2010-03-28,0,0.0,0,0,0.0,0.0,23.571428571428573,29.857142857142858,64.71428571428571,1008.0,0,0.0,0,0,0.0,0.0,23.571428571428573,29.857142857142858,64.71428571428571,1008.0
2010-04-04,0,0.0,0,0,0.0,0.0,24.571428571428573,30.714285714285715,62.714285714285715,1007.8571428571429,1,1.0,1,1,0.552364,0.27381358,24.571428571428573,30.714285714285715,62.714285714285715,1007.8571428571429
2010-04-11,0,0.0,0,0,0.0,0.0,25.0,31.0,61.142857142857146,1007.7142857142857,1,1.0,1,1,0.58235186,0.27381358,25.0,31.0,61.142857142857146,1007.7142857142857
2010-04-18,0,0.0,0,0,0.0,0.0,24.0,30.714285714285715,59.42857142857143,1008.8571428571429,0,0.0,0,0,0.0,0.0,24.0,30.714285714285715,59.42857142857143,1008.8571428571429
2010-04-25,0,0.0,0,0,0.0,0.0,24.571428571428573,30.857142857142858,62.714285714285715,1009.2857142857143,2,2.0,2,2,0.8154891,0.54762715,24.571428571428573,30.857142857142858,62.714285714285715,1009.2857142857143
2010-05-02,0,0.0,0,0,0.0,0.0,24.857142857142858,30.857142857142858,58.57142857142857,1009.8571428571429,1,1.0,1,1,0.56090885,0.27381358,24.857142857142858,30.857142857142858,58.57142857142857,1009.8571428571429
2010-05-09,0,0.0,0,0,0.0,0.0,24.428571428571427,30.285714285714285,62.857142857142854,1009.0,0,0.0,0,0,0.0,0.0,24.428571428571427,30.285714285714285,62.857142857142854,1009.0
2010-05-16,0,0.0,0,0,0.0,0.0,24.571428571428573,30.714285714285715,59.0,1009.1428571428571,1,1.0,1,1,0.52071273,0.27381358,24.571428571428573,30.714285714285715,59.0,1009.1428571428571
2010-05-23,0,0.0,0,0,0.0,0.0,25.0,30.571428571428573,59.0,1008.5714285714286,1,1.0,1,1,0.63902766,0.27381358,25.0,30.571428571428573,59.0,1008.5714285714286
2010-05-30,0,0.0,0,0,0.0,0.0,24.857142857142858,30.428571428571427,59.0,1008.8571428571429,1,1.0,1,1,0.5914138,0.27381358,24.857142857142858,30.428571428571427,59.0,1008.8571428571429
2010-06-06,0,0.0,0,0,0.0,0.0,23.428571428571427,29.714285714285715,64.57142857142857,1012.1428571428571,2,2.0,2,2,0.7511969,0.54762715,23.428571428571427,29.714285714285715,64.57142857142857,1012.1428571428571
2010-06-13,0,0.0,0,0,0.0,0.0,24.142857142857142,30.857142857142858,52.285714285714285,1011.7142857142857,0,0.0,0,0,0.0,0.0,24.142857142857142,30.857142857142858,52.285714285714285,1011.7142857142857
2010-06-20,0,0.0,0,0,0.0,0.0,23.857142857142858,30.857142857142858,51.42857142857143,1010.1428571428571,0,0.0,0,0,0.0,0.0,23.857142857142858,30.857142857142858,51.42857142857143,1010.1428571428571
2010-06-27,0,0.0,0,0,0.0,0.0,23.571428571428573,30.714285714285715,48.57142857142857,1011.0,1,1.0,1,1,0.66136146,0.27381358,23.571428571428573,30.714285714285715,48.57142857142857,1011.0
2010-07-04,0,0.0,0,0,0.0,0.0,23.857142857142858,30.571428571428573,48.857142857142854,1010.5714285714286,0,0.0,0,0,0.0,0.0,23.857142857142858,30.571428571428573,48.857142857142854,1010.5714285714286
2010-07-11,0,0.0,0,0,0.0,0.0,23.428571428571427,30.0,51.714285714285715,1010.4285714285714,0,0.0,0,0,0.0,0.0,23.428571428571427,30.0,51.714285714285715,1010.4285714285714
2010-07-18,0,0.0,0,0,0.0,0.0,23.714285714285715,30.0,52.0,1011.2857142857143,0,0.0,0,0,0.0,0.0,23.714285714285715,30.0,52.0,1011.2857142857143
2010-07-25,0,0.0,0,0,0.0,0.0,23.428571428571427,30.142857142857142,49.857142857142854,1012.4285714285714,1,1.0,1,1,0.9278832,0.27381358,23.428571428571427,30.142857142857142,49.857142857142854,1012.4285714285714
2010-08-01,0,0.0,0,0,0.0,0.0,22.857142857142858,30.0,48.285714285714285,1009.8571428571429,0,0.0,0,0,0.0,0.0,22.857142857142858,30.0,48.285714285714285,1009.8571428571429
2010-08-08,0,0.0,0,0,0.0,0.0,23.142857142857142,29.857142857142858,45.714285714285715,1011.1428571428571,1,1.0,1,1,0.73048824,0.27381358,23.142857142857142,29.857142857142858,45.714285714285715,1011.1428571428571
2010-08-15,0,0.0,0,0,0.0,0.0,22.714285714285715,30.142857142857142,40.714285714285715,1012.0,0,0.0,0,0,0.0,0.0,22.714285714285715,30.142857142857142,40.714285714285715,1012.0
2010-08-22,0,0.0,0,0,0.0,0.0,23.285714285714285,30.285714285714285,44.714285714285715,1011.2857142857143,2,2.0,2,2,0.8679864,0.54762715,23.285714285714285,30.285714285714285,44.714285714285715,1011.2857142857143
2010-08-29,0,0.0,0,0,0.0,0.0,23.285714285714285,29.857142857142858,50.714285714285715,1010.1428571428571,3,3.0,3,3,0.8928279,0.8214407,23.285714285714285,29.857142857142858,50.714285714285715,1010.1428571428571
2010-09-05,0,0.0,0,0,0.0,0.0,23.0,29.571428571428573,45.142857142857146,1010.7142857142857,1,1.0,1,1,0.32266018,0.27381358,23.0,29.571428571428573,45.142857142857146,1010.7142857142857
2010-09-12,0,0.0,0,0,0.0,0.0,23.0,29.571428571428573,42.857142857142854,1010.8571428571429,7,7.0,7,7,0.9512169,1.916695,23.0,29.571428571428573,42.857142857142854,1010.8571428571429
2010-09-19,0,0.0,0,0,0.0,0.0,23.285714285714285,30.0,44.285714285714285,1009.4285714285714,11,11.0,11,11,0.9811105,3.0119493,23.285714285714285,30.0,44.285714285714285,1009.4285714285714
2010-09-26,0,0.0,0,0,0.0,0.0,23.428571428571427,30.0,45.285714285714285,1009.1428571428571,19,19.0,19,19,0.9932414,5.202458,23.428571428571427,30.0,45.285714285714285,1009.1428571428571
2010-10-03,0,0.0,0,0,0.0,0.0,24.285714285714285,29.428571428571427,54.714285714285715,1008.4285714285714,9,9.0,9,9,0.30594078,2.464322,24.285714285714285,29.428571428571427,54.714285714285715,1008.4285714285714
2010-10-10,0,0.0,0,0,0.0,0.0,23.857142857142858,29.857142857142858,50.285714285714285,1010.7142857142857,6,6.0,6,6,0.045712568,1.6428814,23.857142857142858,29.857142857142858,50.285714285714285,1010.7142857142857
2010-10-17,0,0.0,0,0,0.0,0.0,24.142857142857142,30.571428571428573,47.285714285714285,1009.5714285714286,4,4.0,4,4,0.036787234,1.0952543,24.142857142857142,30.571428571428573,47.285714285714285,1009.5714285714286
2010-10-24,0,0.0,0,0,0.0,0.0,24.285714285714285,30.0,55.285714285714285,1008.8571428571429,6,6.0,6,6,0.39369243,1.6428814,24.285714285714285,30.0,55.285714285714285,1008.8571428571429
2010-10-31,0,0.0,0,0,0.5,0.0,24.714285714285715,30.0,55.0,1007.8571428571429,6,6.0,6,6,0.57378113,1.6428814,24.714285714285715,30.0,55.0,1007.8571428571429
2010-11-07,0,0.0,0,0,0.5,0.0,24.857142857142858,30.571428571428573,52.42857142857143,1008.4285714285714,11,11.0,11,11,0.90668905,3.0119493,24.857142857142858,30.571428571428573,52.42857142857143,1008.4285714285714
2010-11-14,0,0.0,0,0,0.5,0.0,25.0,30.428571428571427,45.714285714285715,1007.8571428571429,5,5.0,5,5,0.27250764,1.3690678,25.0,30.428571428571427,45.714285714285715,1007.8571428571429
2010-11-21,0,0.0,0,0,0.5,0.0,25.0,30.142857142857142,56.0,1007.8571428571429,4,4.0,4,4,0.13375132,1.0952543,25.0,30.142857142857142,56.0,1007.8571428571429
2010-11-28,0,0.0,0,0,0.5,0.0,25.0,30.285714285714285,55.142857142857146,1006.7142857142857,9,9.0,9,9,0.74699897,2.464322,25.0,30.285714285714285,55.142857142857146,1006.7142857142857
2010-12-05,0,0.0,0,0,0.5,0.0,25.0,30.0,53.142857142857146,1007.8571428571429,2,2.0,2,2,0.07353543,0.54762715,25.0,30.0,53.142857142857146,1007.8571428571429
2010-12-12,1,1.0,1,1,0.9632679,2.046287,25.285714285714285,30.0,58.285714285714285,1007.1428571428571,9,9.0,9,9,0.8009803,2.464322,25.285714285714285,30.0,58.285714285714285,1007.1428571428571
2010-12-19,1,1.0,1,1,0.8145292,2.046287,24.285714285714285,29.142857142857142,63.42857142857143,1006.0,5,5.0,5,5,0.41634846,1.3690678,24.285714285714285,29.142857142857142,63.42857142857143,1006.0
2010-12-26,0,0.0,0,0,0.0,0.0,24.857142857142858,30.142857142857142,59.57142857142857,1008.4285714285714,3,3.0,3,3,0.14787483,0.8214407,24.857142857142858,30.142857142857142,59.57142857142857,1008.4285714285714
2011-01-02,4,4.0,4,4,0.9508119,8.185148,25.0,30.142857142857142,52.57142857142857,1006.1428571428571,151,151.0,151,151,1.0,41.345848,25.0,30.142857142857142,52.57142857142857,1006.1428571428571
2011-01-09,11,11.0,11,11,0.9974483,22.509157,24.0,29.571428571428573,60.57142857142857,1007.1428571428571,140,140.0,140,140,1.0,38.3339,24.0,29.571428571428573,60.57142857142857,1007.1428571428571
2011-01-16,4,4.0,4,4,0.4241273,8.185148,22.714285714285715,28.428571428571427,64.28571428571429,1007.2857142857143,143,143.0,143,143,0.9949033,39.15534,22.714285714285715,28.428571428571427,64.28571428571429,1007.2857142857143
2011-01-23,8,8.0,8,8,0.63009393,16.370296,23.0,27.285714285714285,72.85714285714286,1007.1428571428571,151,151.0,151,151,0.8232127,41.345848,23.0,27.285714285714285,72.85714285714286,1007.1428571428571
2011-01-30,23,23.0,23,23,0.99800986,47.0646,22.428571428571427,27.714285714285715,71.28571428571429,1008.7142857142857,188,188.0,188,188,0.989748,51.47695,22.428571428571427,27.714285714285715,71.28571428571429,1008.7142857142857
2011-02-06,34,34.0,34,34,0.9995341,69.57376,24.428571428571427,29.714285714285715,60.142857142857146,1008.1428571428571,133,133.0,133,133,0.08996345,36.417206,24.428571428571427,29.714285714285715,60.142857142857146,1008.1428571428571
2011-02-13,22,22.0,22,22,0.57400066,45.018314,24.0,28.714285714285715,68.57142857142857,1007.5714285714286,125,125.0,125,125,0.022032976,34.226696,24.0,28.714285714285715,68.57142857142857,1007.5714285714286
2011-02-20,15,15.0,15,15,0.043919884,30.694305,22.571428571428573,27.571428571428573,73.0,1008.4285714285714,119,119.0,119,119,0.06096248,32.583813,22.571428571428573,27.571428571428573,73.0,1008.4285714285714
2011-02-27,6,6.0,6,6,0.00067234377,12.277722,23.428571428571427,28.857142857142858,70.57142857142857,1007.8571428571429,155,155.0,155,155,0.9306676,42.4411,23.428571428571427,28.857142857142858,70.57142857142857,1007.8571428571429
2011-03-06,16,16.0,16,16,0.5314946,32.740593,23.428571428571427,29.714285714285715,63.0,878.1428571428571,191,191.0,191,191,0.99931324,52.29839,23.428571428571427,29.714285714285715,63.0,878.1428571428571
2011-03-13,22,22.0,22,22,0.95190495,45.018314,22.857142857142858,28.714285714285715,69.28571428571429,1007.2857142857143,155,155.0,155,155,0.5549652,42.4411,22.857142857142858,28.714285714285715,69.28571428571429,1007.2857142857143
2011-03-20,37,37.0,37,37,0.99834526,75.712616,23.571428571428573,29.857142857142858,60.42857142857143,1009.0,175,175.0,175,175,0.6544374,47.917374,23.571428571428573,29.857142857142858,60.42857142857143,1009.0
2011-03-27,20,20.0,20,20,0.3180307,40.92574,23.857142857142858,29.571428571428573,67.14285714285714,1008.1428571428571,126,126.0,126,126,0.0092842635,34.50051,23.857142857142858,29.571428571428573,67.14285714285714,1008.1428571428571
2011-04-03,30,30.0,30,30,0.6333974,61.38861,24.0,30.0,63.57142857142857,1008.7142857142857,160,160.0,160,160,0.5566975,43.81017,24.0,30.0,63.57142857142857,1008.7142857142857
2011-04-10,23,23.0,23,23,0.29859552,47.0646,23.571428571428573,28.714285714285715,69.85714285714286,1008.5714285714286,141,141.0,141,141,0.3362938,38.60771,23.571428571428573,28.714285714285715,69.85714285714286,1008.5714285714286
2011-04-17,15,15.0,15,15,0.049861833,30.694305,23.0,27.857142857142858,75.85714285714286,1007.7142857142857,118,118.0,118,118,0.047737945,32.31,23.0,27.857142857142858,75.85714285714286,1007.7142857142857
2011-04-24,18,18.0,18,18,0.2474547,36.833168,22.857142857142858,27.714285714285715,75.85714285714286,1008.4285714285714,73,73.0,73,73,6.982722e-06,19.98839,22.857142857142858,27.714285714285715,75.85714285714286,1008.4285714285714
2011-05-01,8,8.0,8,8,0.021216223,16.370296,23.0,28.714285714285715,71.28571428571429,1008.4285714285714,98,98.0,98,98,0.1446502,26.833729,23.0,28.714285714285715,71.28571428571429,1008.4285714285714
2011-05-08,10,10.0,10,10,0.16897033,20.46287,23.571428571428573,29.142857142857142,68.28571428571429,1008.5714285714286,46,46.0,46,46,3.4249017e-05,12.595424,23.571428571428573,29.142857142857142,68.28571428571429,1008.5714285714286
2011-05-15,8,8.0,8,8,0.21981823,16.370296,23.285714285714285,28.714285714285715,66.71428571428571,1007.5714285714286,68,68.0,68,68,0.1903188,18.619322,23.285714285714285,28.714285714285715,66.71428571428571,1007.5714285714286
2011-05-22,4,4.0,4,4,0.069206245,8.185148,23.714285714285715,29.714285714285715,59.714285714285715,1009.2857142857143,48,48.0,48,48,0.04843792,13.143051,23.714285714285715,29.714285714285715,59.714285714285715,1009.2857142857143
2011-05-29,5,5.0,5,5,0.24268831,10.231435,23.714285714285715,29.857142857142858,59.285714285714285,1010.0,22,22.0,22,22,3.1413536e-05,6.0238986,23.714285714285715,29.857142857142858,59.285714285714285,1010.0
2011-06-05,2,2.0,2,2,0.08630845,4.092574,22.714285714285715,29.714285714285715,53.0,1009.2857142857143,24,24.0,24,24,0.0049393773,6.5715256,22.714285714285715,29.714285714285715,53.0,1009.2857142857143
2011-06-12,2,2.0,2,2,0.18437845,4.092574,23.571428571428573,29.142857142857142,59.142857142857146,1011.8571428571429,20,20.0,20,20,0.056994863,5.476271,23.571428571428573,29.142857142857142,59.142857142857146,1011.8571428571429
2011-06-19,1,1.0,1,1,0.14374268,2.046287,23.0,29.571428571428573,53.0,1010.4285714285714,10,10.0,10,10,0.009363745,2.7381356,23.0,29.571428571428573,53.0,1010.4285714285714
2011-06-26,0,0.0,0,0,0.0,0.0,23.285714285714285,29.285714285714285,58.714285714285715,1010.7142857142857,12,12.0,12,12,0.12326075,3.2857628,23.285714285714285,29.285714285714285,58.714285714285715,1010.7142857142857
2011-07-03,0,0.0,0,0,0.0,0.0,22.857142857142858,28.571428571428573,61.42857142857143,1010.2857142857143,13,13.0,13,13,0.4350325,3.5595763,22.857142857142858,28.571428571428573,61.42857142857143,1010.2857142857143
2011-07-10,0,0.0,0,0,0.0,0.0,23.285714285714285,28.571428571428573,61.714285714285715,1011.5714285714286,13,13.0,13,13,0.5608213,3.5595763,23.285714285714285,28.571428571428573,61.714285714285715,1011.5714285714286
2011-07-17,0,0.0,0,0,0.0,0.0,22.142857142857142,27.857142857142858,65.71428571428571,1011.4285714285714,23,23.0,23,23,0.95317227,6.297712,22.142857142857142,27.857142857142858,65.71428571428571,1011.4285714285714
2011-07-24,0,0.0,0,0,0.0,0.0,22.714285714285715,29.0,56.57142857142857,867.5714285714286,10,10.0,10,10,0.14804897,2.7381356,22.714285714285715,29.0,56.57142857142857,867.5714285714286
2011-07-31,0,0.0,0,0,0.0,0.0,22.428571428571427,29.285714285714285,52.142857142857146,1009.4285714285714,9,9.0,9,9,0.07621722,2.464322,22.428571428571427,29.285714285714285,52.142857142857146,1009.4285714285714
2011-08-07,0,0.0,0,0,0.0,0.0,23.142857142857142,28.857142857142858,55.57142857142857,1012.1428571428571,7,7.0,7,7,0.08750161,1.916695,23.142857142857142,28.857142857142858,55.57142857142857,1012.1428571428571
2011-08-14,0,0.0,0,0,0.0,0.0,23.142857142857142,29.571428571428573,54.0,1010.8571428571429,14,14.0,14,14,0.8126302,3.83339,23.142857142857142,29.571428571428573,54.0,1010.8571428571429
2011-08-21,1,1.0,1,1,0.9632679,2.046287,22.142857142857142,29.428571428571427,49.0,1010.1428571428571,3,3.0,3,3,0.030035255,0.8214407,22.142857142857142,29.428571428571427,49.0,1010.1428571428571
2011-08-28,0,0.0,0,0,0.0,0.0,22.571428571428573,29.0,50.42857142857143,1012.7142857142857,5,5.0,5,5,0.14359842,1.3690678,22.571428571428573,29.0,50.42857142857143,1012.7142857142857
2011-09-04,1,1.0,1,1,0.730556,2.046287,22.571428571428573,29.285714285714285,50.57142857142857,883.4285714285714,4,4.0,4,4,0.21550456,1.0952543,22.571428571428573,29.285714285714285,50.57142857142857,883.4285714285714
2011-09-11,0,0.0,0,0,0.0,0.0,22.428571428571427,29.714285714285715,46.42857142857143,1011.0,9,9.0,9,9,0.8691909,2.464322,22.428571428571427,29.714285714285715,46.42857142857143,1011.0
2011-09-18,2,2.0,2,2,0.8679864,4.092574,23.0,29.857142857142858,44.285714285714285,1010.8571428571429,6,6.0,6,6,0.55679905,1.6428814,23.0,29.857142857142858,44.285714285714285,1010.8571428571429
2011-09-25,0,0.0,0,0,0.0,0.0,22.571428571428573,29.857142857142858,45.0,1010.4285714285714,7,7.0,7,7,0.53630096,1.916695,22.571428571428573,29.857142857142858,45.0,1010.4285714285714
2011-10-02,0,0.0,0,0,0.0,0.0,23.857142857142858,29.571428571428573,51.142857142857146,1010.4285714285714,8,8.0,8,8,0.61155576,2.1905086,23.857142857142858,29.571428571428573,51.142857142857146,1010.4285714285714
2011-10-09,0,0.0,0,0,0.0,0.0,24.285714285714285,30.0,44.857142857142854,1009.4285714285714,3,3.0,3,3,0.09678871,0.8214407,24.285714285714285,30.0,44.857142857142854,1009.4285714285714
2011-10-16,0,0.0,0,0,0.0,0.0,24.714285714285715,28.714285714285715,59.142857142857146,1007.5714285714286,1,1.0,1,1,0.015307562,0.27381358,24.714285714285715,28.714285714285715,59.142857142857146,1007.5714285714286
2011-10-23,1,1.0,1,1,0.9573669,2.046287,24.285714285714285,28.714285714285715,60.42857142857143,1008.4285714285714,7,7.0,7,7,0.8130225,1.916695,24.285714285714285,28.714285714285715,60.42857142857143,1008.4285714285714
2011-10-30,0,0.0,0,0,0.0,0.0,24.428571428571427,29.428571428571427,55.285714285714285,1008.2857142857143,3,3.0,3,3,0.42584613,0.8214407,24.428571428571427,29.428571428571427,55.285714285714285,1008.2857142857143
2011-11-06,0,0.0,0,0,0.0,0.0,24.571428571428573,29.142857142857142,56.57142857142857,1009.1428571428571,9,9.0,9,9,0.9025788,2.464322,24.571428571428573,29.142857142857142,56.57142857142857,1009.1428571428571
2011-11-13,0,0.0,0,0,0.0,0.0,24.0,29.571428571428573,56.857142857142854,880.5714285714286,6,6.0,6,6,0.56564176,1.6428814,24.0,29.571428571428573,56.857142857142854,880.5714285714286
2011-11-20,0,0.0,0,0,0.0,0.0,24.571428571428573,29.571428571428573,57.42857142857143,1008.4285714285714,8,8.0,8,8,0.64885986,2.1905086,24.571428571428573,29.571428571428573,57.42857142857143,1008.4285714285714
2011-11-27,0,0.0,0,0,0.0,0.0,24.714285714285715,29.857142857142858,55.285714285714285,1009.1428571428571,5,5.0,5,5,0.27714515,1.3690678,24.714285714285715,29.857142857142858,55.285714285714285,1009.1428571428571
2011-12-04,0,0.0,0,0,0.0,0.0,24.714285714285715,29.714285714285715,55.285714285714285,1008.2857142857143,9,9.0,9,9,0.7117284,2.464322,24.714285714285715,29.714285714285715,55.285714285714285,1008.2857142857143
2011-12-11,0,0.0,0,0,0.0,0.0,24.571428571428573,29.714285714285715,55.42857142857143,1007.5714285714286,10,10.0,10,10,0.77172744,2.7381356,24.571428571428573,29.714285714285715,55.42857142857143,1007.5714285714286
2011-12-18,0,0.0,0,0,0.0,0.0,24.571428571428573,29.571428571428573,54.857142857142854,1008.7142857142857,10,10.0,10,10,0.6653693,2.7381356,24.571428571428573,29.571428571428573,54.857142857142854,1008.7142857142857
2011-12-25,0,0.0,0,0,0.0,0.0,25.0,29.714285714285715,56.57142857142857,1009.2857142857143,7,7.0,7,7,0.28137904,1.916695,25.0,29.714285714285715,56.57142857142857,1009.2857142857143
2012-01-01,1,1.0,1,1,0.9632679,2.046287,25.0,29.875,59.875,1010.75,21,21.0,21,21,0.9813805,5.750085,25.0,29.875,59.875,1010.75
2012-01-08,0,0.0,0,0,0.0,0.0,25.285714285714285,30.0,54.857142857142854,1009.4285714285714,20,20.0,20,20,0.92652375,5.476271,25.285714285714285,30.0,54.857142857142854,1009.4285714285714
2012-01-15,0,0.0,0,0,0.0,0.0,25.142857142857142,30.0,56.0,1009.2857142857143,21,21.0,21,21,0.7645908,5.750085,25.142857142857142,30.0,56.0,1009.2857142857143
2012-01-22,2,2.0,2,2,0.921898,4.092574,23.714285714285715,28.857142857142858,63.285714285714285,1008.5714285714286,24,24.0,24,24,0.7361214,6.5715256,23.714285714285715,28.857142857142858,63.285714285714285,1008.5714285714286
2012-01-29,2,2.0,2,2,0.84548557,4.092574,24.714285714285715,29.285714285714285,59.142857142857146,1008.1428571428571,27,27.0,27,27,0.7807395,7.3929663,24.714285714285715,29.285714285714285,59.142857142857146,1008.1428571428571
2012-02-05,0,0.0,0,0,0.0,0.0,24.857142857142858,29.428571428571427,57.0,1007.7142857142857,44,44.0,44,44,0.99070185,12.047797,24.857142857142858,29.428571428571427,57.0,1007.7142857142857
2012-02-12,0,0.0,0,0,0.0,0.0,24.714285714285715,29.714285714285715,58.285714285714285,1008.0,22,22.0,22,22,0.14149128,6.0238986,24.714285714285715,29.714285714285715,58.285714285714285,1008.0
2012-02-19,1,1.0,1,1,0.63908696,2.046287,22.571428571428573,27.857142857142858,67.85714285714286,1008.4285714285714,30,30.0,30,30,0.3788268,8.214407,22.571428571428573,27.857142857142858,67.85714285714286,1008.4285714285714
2012-02-26,3,3.0,3,3,0.947486,6.138861,22.857142857142858,29.0,59.42857142857143,1008.1428571428571,38,38.0,38,38,0.82595265,10.404916,22.857142857142858,29.0,59.42857142857143,1008.1428571428571
2012-03-04,0,0.0,0,0,0.0,0.0,23.285714285714285,28.571428571428573,58.42857142857143,1009.1428571428571,40,40.0,40,40,0.85484684,10.952542,23.285714285714285,28.571428571428573,58.42857142857143,1009.1428571428571
2012-03-11,1,1.0,1,1,0.35525844,2.046287,23.285714285714285,29.428571428571427,54.857142857142854,1008.8571428571429,43,43.0,43,43,0.7925462,11.773983,23.285714285714285,29.428571428571427,54.857142857142854,1008.8571428571429
2012-03-18,1,1.0,1,1,0.47438562,2.046287,23.571428571428573,28.714285714285715,60.714285714285715,879.1428571428571,42,42.0,42,42,0.6075465,11.50017,23.571428571428573,28.714285714285715,60.714285714285715,879.1428571428571
2012-03-25,2,2.0,2,2,0.7728951,4.092574,23.428571428571427,29.428571428571427,59.57142857142857,1008.2857142857143,30,30.0,30,30,0.09781597,8.214407,23.428571428571427,29.428571428571427,59.57142857142857,1008.2857142857143
2012-04-01,2,2.0,2,2,0.684212,4.092574,23.714285714285715,29.0,60.42857142857143,1009.5714285714286,61,61.0,61,61,0.98218054,16.702627,23.714285714285715,29.0,60.42857142857143,1009.5714285714286
2012-04-08,7,7.0,7,7,0.9665861,14.324009,25.285714285714285,30.285714285714285,55.0,1008.1428571428571,133,133.0,133,133,1.0,36.417206,25.285714285714285,30.285714285714285,55.0,1008.1428571428571
2012-04-15,4,4.0,4,4,0.61619693,8.185148,25.142857142857142,30.142857142857142,50.285714285714285,1009.2857142857143,172,172.0,172,172,1.0,47.095932,25.142857142857142,30.142857142857142,50.285714285714285,1009.2857142857143
2012-04-22,5,5.0,5,5,0.54998463,10.231435,24.714285714285715,29.428571428571427,61.42857142857143,750.0,134,134.0,134,134,0.8360468,36.691017,24.714285714285715,29.428571428571427,61.42857142857143,750.0
2012-04-29,16,16.0,16,16,0.9911118,32.740593,25.142857142857142,30.0,55.142857142857146,1008.8571428571429,135,135.0,135,135,0.29583052,36.964832,25.142857142857142,30.0,55.142857142857146,1008.8571428571429
2012-05-06,23,23.0,23,23,0.99632305,47.0646,25.0,30.428571428571427,52.57142857142857,1009.4285714285714,226,226.0,226,226,0.9999782,61.881866,25.0,30.428571428571427,52.57142857142857,1009.4285714285714
2012-05-13,16,16.0,16,16,0.62514657,32.740593,25.142857142857142,29.857142857142858,52.57142857142857,879.8571428571429,127,127.0,127,127,0.034049746,34.774323,25.142857142857142,29.857142857142858,52.57142857142857,879.8571428571429
2012-05-20,14,14.0,14,14,0.2384785,28.648018,24.857142857142858,29.428571428571427,57.857142857142854,1010.0,147,147.0,147,147,0.102503955,40.250595,24.857142857142858,29.428571428571427,57.857142857142854,1010.0
2012-05-27,9,9.0,9,9,0.059602775,18.416584,24.142857142857142,29.428571428571427,54.857142857142854,881.0,70,70.0,70,70,9.850555e-09,19.16695,24.142857142857142,29.428571428571427,54.857142857142854,881.0
2012-06-03,14,14.0,14,14,0.5227866,28.648018,24.428571428571427,29.714285714285715,54.714285714285715,1011.7142857142857,44,44.0,44,44,3.6026293e-10,12.047797,24.428571428571427,29.714285714285715,54.714285714285715,1011.7142857142857
2012-06-10,7,7.0,7,7,0.13125074,14.324009,24.714285714285715,29.714285714285715,52.42857142857143,1011.0,100,100.0,100,100,0.8215904,27.381357,24.714285714285715,29.714285714285715,52.42857142857143,1011.0
2012-06-17,7,7.0,7,7,0.18501104,14.324009,24.142857142857142,29.428571428571427,50.0,1010.7142857142857,76,76.0,76,76,0.6504584,20.809832,24.142857142857142,29.428571428571427,50.0,1010.7142857142857
2012-06-24,2,2.0,2,2,0.014225453,4.092574,24.285714285714285,29.0,60.285714285714285,1011.8571428571429,55,55.0,55,55,0.03054257,15.059746,24.285714285714285,29.0,60.285714285714285,1011.8571428571429
2012-07-01,0,0.0,0,0,0.0,0.0,23.571428571428573,29.571428571428573,45.285714285714285,881.5714285714286,61,61.0,61,61,0.13377482,16.702627,23.571428571428573,29.571428571428573,45.285714285714285,881.5714285714286
2012-07-08,0,0.0,0,0,0.0,0.0,23.857142857142858,29.857142857142858,46.857142857142854,1010.1428571428571,19,19.0,19,19,4.6094635e-07,5.202458,23.857142857142858,29.857142857142858,46.857142857142854,1010.1428571428571
2012-07-15,1,1.0,1,1,0.51807064,2.046287,24.0,29.285714285714285,50.57142857142857,1010.2857142857143,22,22.0,22,22,0.00078011473,6.0238986,24.0,29.285714285714285,50.57142857142857,1010.2857142857143
2012-07-22,0,0.0,0,0,0.0,0.0,24.0,29.571428571428573,46.0,1012.0,14,14.0,14,14,0.0036412259,3.83339,24.0,29.571428571428573,46.0,1012.0
2012-07-29,1,1.0,1,1,0.7256047,2.046287,23.285714285714285,29.714285714285715,42.714285714285715,1011.7142857142857,9,9.0,9,9,0.013079642,2.464322,23.285714285714285,29.714285714285715,42.714285714285715,1011.7142857142857
2012-08-05,0,0.0,0,0,0.0,0.0,22.571428571428573,30.0,39.0,1011.4285714285714,5,5.0,5,5,0.0113033755,1.3690678,22.571428571428573,30.0,39.0,1011.4285714285714
2012-08-12,0,0.0,0,0,0.0,0.0,24.0,29.714285714285715,41.857142857142854,1011.5714285714286,11,11.0,11,11,0.58258414,3.0119493,24.0,29.714285714285715,41.857142857142854,1011.5714285714286
2012-08-19,0,0.0,0,0,0.0,0.0,23.571428571428573,30.285714285714285,37.714285714285715,1011.7142857142857,4,4.0,4,4,0.117923655,1.0952543,23.571428571428573,30.285714285714285,37.714285714285715,1011.7142857142857
2012-08-26,0,0.0,0,0,0.0,0.0,23.142857142857142,30.0,39.42857142857143,1012.4285714285714,2,2.0,2,2,0.030831123,0.54762715,23.142857142857142,30.0,39.42857142857143,1012.4285714285714
