,casos_2511103,p_rt1_2511103,Rt_2511103,p_inc100k_2511103,temp_min_2511103,temp_max_2511103,umid_min_2511103,umid_max_2511103,pressao_min_2511103,pressao_max_2511103,precip_tot_2511103,casos_2516300,p_rt1_2516300,Rt_2516300,p_inc100k_2516300,temp_min_2516300,temp_max_2516300,umid_min_2516300,umid_max_2516300,pressao_min_2516300,pressao_max_2516300,precip_tot_2516300,casos_2512408,p_rt1_2512408,Rt_2512408,p_inc100k_2512408,temp_min_2512408,temp_max_2512408,umid_min_2512408,umid_max_2512408,pressao_min_2512408,pressao_max_2512408,precip_tot_2512408,casos_2511707,p_rt1_2511707,Rt_2511707,p_inc100k_2511707,temp_min_2511707,temp_max_2511707,umid_min_2511707,umid_max_2511707,pressao_min_2511707,pressao_max_2511707,precip_tot_2511707,casos_2510303,p_rt1_2510303,Rt_2510303,p_inc100k_2510303,temp_min_2510303,temp_max_2510303,umid_min_2510303,umid_max_2510303,pressao_min_2510303,pressao_max_2510303,precip_tot_2510303,casos_2509800,p_rt1_2509800,Rt_2509800,p_inc100k_2509800,temp_min_2509800,temp_max_2509800,umid_min_2509800,umid_max_2509800,pressao_min_2509800,pressao_max_2509800,precip_tot_2509800,casos_2507507,p_rt1_2507507,Rt_2507507,p_inc100k_2507507,temp_min_2507507,temp_max_2507507,umid_min_2507507,umid_max_2507507,pressao_min_2507507,pressao_max_2507507,precip_tot_2507507,casos_2505105,p_rt1_2505105,Rt_2505105,p_inc100k_2505105,temp_min_2505105,temp_max_2505105,umid_min_2505105,umid_max_2505105,pressao_min_2505105,pressao_max_2505105,precip_tot_2505105,casos_2503308,p_rt1_2503308,Rt_2503308,p_inc100k_2503308,temp_min_2503308,temp_max_2503308,umid_min_2503308,umid_max_2503308,pressao_min_2503308,pressao_max_2503308,precip_tot_2503308,casos_2502151,p_rt1_2502151,Rt_2502151,p_inc100k_2502151,temp_min_2502151,temp_max_2502151,umid_min_2502151,umid_max_2502151,pressao_min_2502151,pressao_max_2502151,precip_tot_2502151,temp_mean_2502151,temp_amp_2502151,umid_mean_2502151,umid_amp_2502151,pressao_mean_2502151,temp_mean_2503308,temp_amp_2503308,umid_mean_2503308,umid_amp_2503308,pressao_mean_2503308,temp_mean_2505105,temp_amp_2505105,umid_mean_2505105,umid_amp_2505105,pressao_mean_2505105,temp_mean_2507507,temp_amp_2507507,umid_mean_2507507,umid_amp_2507507,pressao_mean_2507507,temp_mean_2509800,temp_amp_2509800,umid_mean_2509800,umid_amp_2509800,pressao_mean_2509800,temp_mean_2510303,temp_amp_2510303,umid_mean_2510303,umid_amp_2510303,pressao_mean_2510303,temp_mean_2511707,temp_amp_2511707,umid_mean_2511707,umid_amp_2511707,pressao_mean_2511707,temp_mean_2512408,temp_amp_2512408,umid_mean_2512408,umid_amp_2512408,pressao_mean_2512408,temp_mean_2516300,temp_amp_2516300,umid_mean_2516300,umid_amp_2516300,pressao_mean_2516300,temp_mean_2511103,temp_amp_2511103,umid_mean_2511103,umid_amp_2511103,pressao_mean_2511103
2020-02-23,0,0.0,0.0,0.0,22.60054657142857,31.234789142857146,50.499537999999994,89.712402,0.9963831642857143,1.0005187857142857,0.9959771671428571,0,0.0,0.0,0.0,22.37797342857143,32.28510857142857,43.36305071428571,87.13724357142857,0.9961410771428572,1.0010395485714285,1.664739992857143,0,0.5,0.0,0.0,22.288543714285716,30.16247114285714,56.053949571428575,93.57893942857143,0.9969295028571429,1.0008725,0.982467137142857,0,0.5,0.0,0.0,23.08719757142857,30.268842428571425,60.95018557142857,93.09921728571429,0.9967156085714286,1.000484414285714,1.4306500371428572,0,0.5,0.0,0.0,22.60054657142857,31.234789142857146,50.499537999999994,89.712402,0.9963831642857143,1.0005187857142857,0.9959771671428571,0,0.5,0.0,0.0,23.152771,30.620466142857143,58.997825,92.4902187142857,0.9966032671428572,1.0004973285714287,1.26315858,6,0.42333326,0.9001443,0.73393506,25.67482642857143,29.635314857142856,71.674464,89.34879571428571,0.9964339714285714,0.999736117142857,1.55568571,0,0.0,0.0,0.0,22.929474142857142,30.800149,54.895424428571424,91.34524485714284,0.9965883871428571,1.0003543785714286,0.9132314399999999,0,0.0,0.0,0.0,23.221431285714285,31.036433714285717,58.893944999999995,91.00533842857143,0.9961379528571428,1.0006427614285713,2.482944242857143,0,0.0,0.0,0.0,22.605996428571427,32.002480285714284,45.152230857142854,89.97408228571429,0.9961931599999999,1.0008074342857143,0.8928514331428571,27.304238357142857,9.396483857142858,67.56315657142858,44.821851428571435,0.002307137142857185,27.1289325,7.815002428571432,74.94964171428572,32.11139342857144,0.002252404285714271,26.86481157142857,7.870674857142859,73.12033464285713,36.44982042857142,0.00188299571428574,27.65507064285714,3.960488428571427,80.51162985714285,17.674331714285714,0.0016510728571428324,26.88661857142857,7.467695142857142,75.74402185714285,33.492393714285704,0.001947030714285758,26.91766785714286,8.634242571428576,70.10597,39.212864,0.0020678107142856894,26.678019999999997,7.181644857142853,77.02470142857143,32.14903171428572,0.001884402857142753,26.225507428571426,7.873927428571424,74.8164445,37.524989857142856,0.001971498571428587,27.331541,9.907135142857143,65.25014714285714,43.77419285714286,0.00244923571428568,26.91766785714286,8.634242571428576,70.10597,39.212864,0.0020678107142856894
2020-03-01,0,0.0,0.0,0.0,23.012778285714287,32.903525,43.15223685714285,89.17200985714285,0.9965097014285715,1.0011615857142857,2.1151515742857145,0,0.0,0.0,0.0,23.024117714285715,33.18392085714286,40.87046542857143,86.78744442857143,0.9965850171428572,1.0016916142857144,0.8698942857142856,0,0.5,0.0,0.0,22.829354571428574,31.763384142857145,50.299775714285715,93.47268842857143,0.9970786800000001,1.0015279428571429,1.9456184342857143,0,0.5,0.0,0.0,23.560211,31.439470857142854,55.854917,92.95118285714285,0.9969675671428571,1.0011818142857143,1.1252557728571428,0,0.5,0.0,0.0,23.012778285714287,32.903525,43.15223685714285,89.17200985714285,0.9965097014285715,1.0011615857142857,2.1151515742857145,0,0.5,0.0,0.0,23.76932628571429,31.84743842857143,53.72815085714286,91.78970285714286,0.9968588371428571,1.0011734714285716,1.0826157571428572,10,0.8431618,1.6433382,1.2232251,26.107465571428573,30.005833,69.162678,87.51189657142857,0.9969113328571428,1.0005132,1.2949585314285714,0,0.0,0.0,0.0,23.213736285714283,32.52549514285714,47.69556942857143,91.85789985714287,0.9967504914285714,1.0010601142857143,2.711189980571429,0,0.0,0.0,0.0,24.20154685714286,31.81327614285714,60.35510228571429,88.386043,0.99653204,1.001213342857143,1.6558342757142859,0,0.0,0.0,0.0,23.36176857142857,33.83312528571429,39.358458142857145,87.43118342857143,0.9964244957142857,1.0014216285714286,0.7023457143571428,28.59744692857143,10.471356714285719,63.39482078571429,48.072725285714284,0.002498566428571436,28.0074115,7.611729285714283,74.37057264285714,28.030940714285713,0.0023406514285715385,27.86961571428571,9.311758857142856,69.77673464285715,44.16233042857144,0.002154811428571435,28.056649285714286,3.898367428571426,78.33728728571428,18.349218571428565,0.0018009335714286312,27.80838235714286,8.07811214285714,72.75892685714285,38.061552,0.0021573171428572735,27.958151642857146,9.890746714285715,66.16212335714286,46.019773,0.0023259421428570848,27.499840928571427,7.879259857142856,74.40304992857142,37.09626585714285,0.002107123571428615,27.296369357142858,8.934029571428571,71.88623207142857,43.172912714285715,0.0022246314285713775,28.104019285714287,10.159803142857143,63.828954928571434,45.916979000000005,0.0025532985714286083,27.958151642857146,9.890746714285715,66.16212335714286,46.019773,0.0023259421428570848
2020-03-08,0,0.0,0.0,0.0,22.747161857142856,30.29959514285714,58.85124257142858,94.79571628571429,0.99698053,1.001689642857143,3.033183017142857,0,0.0,0.0,0.0,22.54945157142857,31.046513285714287,51.792222571428574,92.0874757142857,0.9969483328571428,1.0018037142857144,2.442205682857143,0,0.5,0.0,0.0,22.598079000000002,30.805842714285713,56.328971,95.11347342857142,0.9970201228571429,1.0017163571428571,3.166285748,0,0.5,0.0,0.0,23.32251842857143,30.959254714285716,59.807874285714284,95.02302571428572,0.9970193857142858,1.0013998,3.188599970857143,0,0.5,0.0,0.0,22.747161857142856,30.29959514285714,58.85124257142858,94.79571628571429,0.99698053,1.001689642857143,3.033183017142857,0,0.5,0.0,0.0,23.518580857142858,31.419071714285714,57.02244557142858,93.95845414285714,0.9967594571428571,1.0013087714285713,2.0842056414285715,11,0.85076827,1.6307529,1.3455477,25.958038428571427,30.189610428571427,69.05106500000001,88.71240228571428,0.9968073085714285,1.0006181142857142,1.2117385728571428,0,0.0,0.0,0.0,22.91988242857143,30.329956,61.00256028571429,95.78291514285715,0.997028637142857,1.0016085000000001,3.421897114285714,0,0.0,0.0,0.0,23.703177428571426,29.979252714285714,66.62057614285713,91.31707642857144,0.9969238657142857,1.0014610285714285,2.4376329,0,0.0,0.0,0.0,22.95219642857143,32.04132957142857,49.765770999999994,92.083837,0.9966160414285714,1.001592742857143,1.4394499717142857,27.496763,9.08913314285714,70.924804,42.31806600000001,0.0024883507142857697,26.84121507142857,6.276075285714288,78.96882628571429,24.696500285714308,0.0022685814285713923,26.624919214285715,7.410073571428569,78.39273771428572,34.78035485714286,0.0022899314285715344,28.073824428571427,4.231572,78.88173364285714,19.661337285714268,0.0019054028571428572,27.468826285714286,7.900490857142856,75.49044985714286,36.93600857142856,0.0022746571428571283,26.5233785,7.552433285714283,76.82347942857143,35.944473714285714,0.0023545564285714637,27.140886571428574,7.636736285714285,77.41545,35.21515142857144,0.002190207142857059,26.701960857142858,8.207763714285711,75.72122221428572,38.78450242857142,0.002348117142857098,26.79798242857143,8.497061714285717,71.93984914285714,40.29525314285713,0.0024276907142857795,26.5233785,7.552433285714283,76.82347942857143,35.944473714285714,0.0023545564285714637
2020-03-15,0,0.0,0.0,0.0,22.15448885714286,29.583060285714286,58.41404657142857,92.59263285714285,0.9970257385714286,1.0008622428571428,0.9648728571857142,1,0.9632679,18.521618,5.871646,22.002725,31.113595,48.853124428571434,90.43825185714286,0.9968893657142858,1.0011149428571429,0.8813185885714285,0,0.5,0.0,0.0,22.011069,29.379560142857144,59.784808285714284,94.21853928571429,0.9973045157142858,1.00108062,1.0865742714285713,0,0.5,0.0,0.0,22.688210571428574,29.280430428571428,63.95042757142857,94.14949142857144,0.9970494757142857,1.0007263342857142,1.4394014342857144,0,0.5,0.0,0.0,22.15448885714286,29.583060285714286,58.41404657142857,92.59263285714285,0.9970257385714286,1.0008622428571428,0.9648728571857142,0,0.5,0.0,0.0,22.896152999999998,29.764557,61.54591842857143,93.170533,0.99698882,1.0006772142857143,1.536801442857143,6,0.23830621,0.6945943,0.73393506,25.167654857142857,28.901607000000002,73.86480271428572,90.37656985714285,0.9968420214285715,0.9999399357142857,2.8974571,0,0.0,0.0,0.0,22.41758085714286,29.400809285714285,61.296825,93.80705514285715,0.9969602014285714,1.0007999142857142,0.9279929000000001,0,0.0,0.0,0.0,23.726736999999996,30.529981142857142,63.88438571428571,91.2700422857143,0.9962118685714286,1.0006060571428572,5.387030285714286,0,0.0,0.0,0.0,22.41535742857143,31.05889042857143,49.727809428571426,90.44751114285714,0.9969853728571428,1.0009288,1.4342043200714285,26.737123928571428,8.643533000000001,70.08766028571428,40.71970171428571,0.0019717135714286127,27.12835907142857,6.803244142857146,77.577214,27.385656571428584,0.002197094285714296,25.90919507142857,6.983228428571426,77.55194007142858,32.510230142857154,0.0019198564285713982,27.03463092857143,3.733952142857145,82.12068628571429,16.51176714285714,0.0015489571428571325,26.330354999999997,6.868404000000002,77.35822571428572,31.624614571428573,0.0018441971428571624,25.868774571428574,7.428571428571427,75.50333971428572,34.178586285714275,0.0019182521428570687,25.984320500000003,6.5922198571428545,79.0499595,30.199063857142868,0.0018384292857142603,25.695314571428572,7.368491142857145,77.00167378571429,34.433731,0.0018880521428570884,26.55816,9.110869999999998,69.64568814285715,41.585127428571425,0.0021127885714285477,25.868774571428574,7.428571428571427,75.50333971428572,34.178586285714275,0.0019182521428570687
2020-03-22,0,0.0,0.0,0.0,22.090253571428573,30.214974714285713,55.98726814285714,94.79110914285715,0.9971307014285714,1.0014249857142856,1.81528714,0,0.0,0.0,0.0,21.997593571428574,29.857051285714284,56.38422357142857,93.120375,0.9972892357142857,1.0017520714285715,2.8499214428571427,0,0.5,0.0,0.0,22.015489714285714,30.453853285714285,54.73203971428571,95.28479357142858,0.9970845257142857,1.0013948714285714,1.138201437142857,0,0.5,0.0,0.0,22.584681857142858,30.844818142857143,56.586799285714285,94.91443714285715,0.9969327585714286,1.0009642571428572,1.1161328614285713,0,0.5,0.0,0.0,22.090253571428573,30.214974714285713,55.98726814285714,94.79110914285715,0.9971307014285714,1.0014249857142856,1.81528714,0,0.5,0.0,0.0,22.83292942857143,31.145681999999997,54.778214999999996,93.96832285714287,0.9967237157142856,1.0009210142857143,1.0066442877142856,3,0.037049722,0.34244272,0.36696753,25.591613714285717,29.973345142857145,68.86650642857143,88.71048428571429,0.99659408,1.0000906,0.7784057114285714,0,0.0,0.0,0.0,22.512499,30.703495428571426,55.48013685714285,94.41259642857143,0.99700165,1.001159142857143,1.194295707142857,0,0.0,0.0,0.0,23.440255285714283,30.341465571428568,65.57343985714286,91.78645428571429,0.9970114042857142,1.0015234285714285,7.701739995714285,0,0.0,0.0,0.0,22.291665285714284,31.026899428571426,50.920728571428576,93.00998942857143,0.9968658885714285,1.0014511142857143,1.3790428428571428,26.659282357142857,8.735234142857141,71.965359,42.089260857142854,0.002292612857142884,26.890860428571425,6.901210285714285,78.67994707142857,26.213014428571427,0.0022560121428571445,26.60799721428571,8.190996428571427,74.94636664285714,38.93245957142858,0.0020787464285714763,27.78247942857143,4.3817314285714275,78.78849535714286,19.84397785714286,0.0017482600000000015,26.989305714285713,8.312752571428568,74.37326892857143,39.19010785714287,0.002098649285714349,26.152614142857143,8.12472114285714,75.38918864285715,38.80384100000001,0.002147142142857106,26.714750000000002,8.260136285714285,75.75061821428572,38.32763785714287,0.0020157492857142967,26.234671499999997,8.438363571428571,75.00841664285714,40.55275385714287,0.0021551728571428397,25.92732242857143,7.8594577142857105,74.75229928571429,36.736151428571425,0.00223141785714287,26.152614142857143,8.12472114285714,75.38918864285715,38.80384100000001,0.002147142142857106
2020-03-29,0,0.0,0.0,0.0,22.026179428571428,29.653411857142856,61.03513828571429,95.74712714285714,0.9971495985714286,1.000851937142857,2.2440899714285716,0,0.0,0.0,0.0,22.03915842857143,29.24880557142857,60.25243757142857,92.66262457142857,0.9973171599999999,1.0012710142857144,2.1893027828571427,0,0.5,0.0,0.0,22.14818885714286,29.668156142857146,59.96421671428571,95.84993414285714,0.99718786,1.0008560142857144,2.7272586142857143,0,0.5,0.0,0.0,23.011797285714287,30.214865428571432,62.36234542857143,94.77999214285714,0.9968275685714286,1.0004789957142857,2.2082543157142855,0,0.5,0.0,0.0,22.026179428571428,29.653411857142856,61.03513828571429,95.74712714285714,0.9971495985714286,1.000851937142857,2.2440899714285716,0,0.5,0.0,0.0,23.174983571428573,30.523215,60.38316085714286,94.16572642857143,0.9967240457142857,1.0004364000000001,2.0889728457142858,4,0.20446724,0.6093728,0.48929006,25.25732414285714,29.610539,71.858308,90.99144771428571,0.9964807971428572,0.9997582542857143,1.4086599985714285,0,0.0,0.0,0.0,22.494371857142855,30.157208999999998,61.29010171428571,95.76081071428572,0.9969302000000001,1.0005909499999999,1.4649214285714287,0,0.0,0.0,0.0,23.28033442857143,30.63620442857143,62.19072357142857,92.25941071428572,0.9966847228571429,1.0009238214285714,1.8840613714285712,0,0.0,0.0,0.0,22.297071428571428,29.927878285714286,58.679587285714284,94.04230842857143,0.9971056085714285,1.0009001928571428,3.4067671971428575,26.112474857142857,7.630806857142858,76.36094785714286,35.36272114285715,0.0018972921428571654,26.958269428571427,7.3558699999999995,77.22506714285714,30.06868714285715,0.0021195492857142284,26.325790428571427,7.662837142857143,78.52545621428573,34.470709000000014,0.0018303749999998842,27.43393157142857,4.353214857142859,81.42487785714286,19.13313971428572,0.0016387285714285493,26.84909928571429,7.348231428571427,77.27444364285715,33.78256557142857,0.001856177142857185,25.83979564285714,7.627232428571428,78.39113271428572,34.71198885714285,0.001851169285714216,26.61333135714286,7.203068142857145,78.57116878571429,32.41764671428571,0.0018257135714285222,25.908172500000003,7.519967285714287,77.90707542857143,35.885717428571425,0.00183407714285716,25.643982,7.20964714285714,76.45753107142858,32.41018699999999,0.0019769271428572432,25.83979564285714,7.627232428571428,78.39113271428572,34.71198885714285,0.001851169285714216
2020-04-05,0,0.0,0.0,0.0,22.249189,29.238944142857143,64.54743528571429,94.76675828571429,0.9968704014285714,1.0006043771428572,1.0559999957142858,0,0.0,0.0,0.0,21.918378571428573,29.523738428571427,60.00201057142857,93.01461285714286,0.9971003514285715,1.0011157,0.76025429,0,0.5,0.0,0.0,22.408429714285713,28.643567714285716,67.30587614285714,96.373273,0.9972601914285715,1.0010364142857142,0.8938571557142857,0,0.5,0.0,0.0,23.228838285714286,29.15574857142857,68.38421657142858,95.39319428571427,0.9968953242857143,1.0006013714285715,1.7428399514285715,0,0.5,0.0,0.0,22.249189,29.238944142857143,64.54743528571429,94.76675828571429,0.9968704014285714,1.0006043771428572,1.0559999957142858,0,0.5,0.0,0.0,23.382236857142857,29.450892857142858,67.40243571428572,94.51692628571428,0.9969121371428571,1.0006329285714286,1.3422842885714286,3,0.2901359,0.67911196,0.36696753,25.379019714285715,29.299534714285716,76.13994928571428,92.35127642857142,0.9964490514285714,0.9998238071428572,1.2642914257142857,0,0.0,0.0,0.0,22.842621,29.426517714285715,65.32761057142856,94.69756057142857,0.9967514199999999,1.0004144285714285,1.4080728785714285,0,0.0,0.0,0.0,23.511322,31.343829,58.33083785714285,90.23345057142856,0.9960477371428571,1.0004479114285714,0.4036100045714286,0,0.0,0.0,0.0,22.40315457142857,29.75422885714286,60.70679357142858,94.179048,0.99695006,1.0009284714285713,0.61171856,26.078691714285714,7.35107428571429,77.44292078571428,33.47225442857142,0.00198920571428568,27.4275755,7.832507,74.28214421428571,31.90261271428571,0.0022000871428571322,26.13456935714286,6.583896714285714,80.01258557142856,29.369950000000003,0.0018315042857142694,27.339277214285715,3.9205150000000017,84.24561285714285,16.211327142857144,0.0016873778571429021,26.41656485714286,6.068656000000001,80.95968099999999,27.11449057142856,0.0018603957142857563,25.744066571428572,6.989755142857142,79.65709678571429,30.219323000000003,0.0018669878571428988,26.19229342857143,5.9269102857142855,81.88870542857143,27.00897771428569,0.0018530235714286358,25.525998714285713,6.235138000000003,81.83957457142857,29.067396857142853,0.0018881114285713707,25.721058499999998,7.6053598571428545,76.50831171428572,33.012602285714294,0.002007674285714245,25.744066571428572,6.989755142857142,79.65709678571429,30.219323000000003,0.0018669878571428988
2020-04-12,0,0.0,0.0,0.0,22.06398242857143,31.18601328571429,50.042842,93.15266285714286,0.9972309800000001,1.0012573571428571,0.09103142992857143,0,0.0,0.0,0.0,22.131142714285716,32.45277185714286,40.199129285714285,91.09865942857142,0.9971511642857143,1.0017534714285714,0.028372857285714287,0,0.5,0.0,0.0,22.250911285714285,30.468026285714284,55.17815185714286,94.78207071428571,0.9976054785714286,1.0015594285714287,0.22829714885714286,0,0.5,0.0,0.0,23.009622,30.800947,58.11767414285714,93.92122371428572,0.9973621642857143,1.0011943714285714,0.3245385657142857,0,0.5,0.0,0.0,22.06398242857143,31.18601328571429,50.042842,93.15266285714286,0.9972309800000001,1.0012573571428571,0.09103142992857143,0,0.5,0.0,0.0,23.20925042857143,31.20304657142857,56.49471328571428,93.22852014285715,0.9972686985714285,1.001168177142857,0.316095707,7,0.84650224,1.842312,0.8562576,26.00676628571429,30.209568571428573,68.81706157142857,87.9080457142857,0.9972046028571429,1.0004293,0.5431257127857143,1,0.9632679,18.521618,4.9178715,22.595302,31.451315428571426,51.730461428571424,92.92276571428572,0.9971931214285714,1.0011405371428572,0.12585857142857143,0,0.0,0.0,0.0,23.93373757142857,32.225067,52.14199942857143,88.56515285714285,0.9967416371428571,1.0009940285714285,0.1843985742857143,0,0.0,0.0,0.0,22.486062142857143,32.30084642857143,43.19635657142857,91.84710214285714,0.99719723,1.0015019714285713,0.06063571542857143,27.393454285714288,9.814784285714289,67.52172935714286,48.650745571428565,0.002152370714285645,28.079402285714288,8.291329428571434,70.35357614285714,36.42315342857142,0.0021261957142856835,27.02330871428571,8.856013428571426,72.32661357142857,41.19230428571429,0.0019737078571429034,28.10816742857143,4.202802285714284,78.36255364285714,19.09098414285714,0.0016123485714285568,27.206148499999998,7.993796142857139,74.86161671428572,36.733806857142866,0.0019497392857142914,26.62499785714286,9.12203085714286,71.59775242857143,43.10982085714286,0.0020131885714285147,26.9052845,7.7913250000000005,76.01944892857142,35.803549571428576,0.001916103571428518,26.359468785714284,8.217115,74.98011128571429,39.60391885714285,0.0019769750000000474,27.291957285714286,10.321629142857141,65.64889435714285,50.89953014285714,0.0023011535714285714,26.62499785714286,9.12203085714286,71.59775242857143,43.10982085714286,0.0020131885714285147
2020-04-19,0,0.0,0.0,0.0,22.030434714285715,31.34951342857143,45.805741857142856,94.20843771428572,0.9980036714285714,1.001996932857143,1.1327128570714284,0,0.0,0.0,0.0,22.038425857142858,31.280125285714288,42.91045928571429,89.10440228571429,0.9979253128571429,1.0023797,0.7363742999999999,0,0.5,0.0,0.0,21.863329285714286,29.659166714285714,57.05091542857143,96.544127,0.9984353471428572,1.0022949142857143,0.8459957313571428,0,0.5,0.0,0.0,22.554735571428573,29.741128142857143,61.13937599999999,96.04418342857143,0.9982021942857143,1.0019533571428572,1.1678885714285714,0,0.5,0.0,0.0,22.030434714285715,31.34951342857143,45.805741857142856,94.20843771428572,0.9980036714285714,1.001996932857143,1.1327128570714284,0,0.5,0.0,0.0,22.76992357142857,30.104522714285714,59.60558171428571,95.1120657142857,0.9981400571428571,1.0019288142857143,1.0136885856857143,6,0.7010775,1.3722122,0.73393506,25.18170614285714,28.863146285714286,73.09252571428571,90.33458857142857,0.9979157014285713,1.0011850285714285,2.6304187157142858,0,0.0,0.0,0.0,22.331407857142857,30.990557285714285,50.223825857142856,95.36834914285714,0.9981058557142857,1.001897977142857,1.3546571571857144,1,0.9632679,18.521618,9.704027,23.486676857142857,30.835056857142856,57.79766,90.066242,0.9974072885714286,1.0019386214285715,1.621582857142857,0,0.0,0.0,0.0,22.23096157142857,31.851100428571424,43.02157914285714,91.57368028571429,0.9979453342857143,1.0021661,0.7205957342857143,27.041030999999997,9.620138857142855,67.29762971428572,48.55210114285715,0.002110382857142823,27.160866857142857,7.348379999999999,73.931951,32.268582,0.0022656664285714556,26.66098257142857,8.659149428571428,72.7960875,45.144523285714286,0.0018960607142857189,27.022426214285716,3.681440142857145,81.71355714285714,17.242062857142855,0.0016346635714286073,26.437223142857142,7.334599142857144,77.3588237142857,35.50648399999999,0.001894378571428601,26.689974071428573,9.319078714285716,70.00708978571429,48.40269585714287,0.0019966307142857964,26.147931857142858,7.18639257142857,78.5917797142857,34.90480742857144,0.0018755814285714156,25.761248000000002,7.795837428571428,76.79752121428572,39.493211571428574,0.0019297835714285339,26.659275571428573,9.24169942857143,66.00743078571429,46.193943,0.0022271935714285873,26.689974071428573,9.319078714285716,70.00708978571429,48.40269585714287,0.0019966307142857964
2020-04-26,0,0.0,0.0,0.0,21.605682285714288,29.08443785714286,61.509568571428574,95.00604557142857,0.9982533299999999,1.0018940857142857,1.606787142857143,0,0.0,0.0,0.0,21.48249142857143,28.95333414285714,58.517274714285705,92.272645,0.9982542314285714,1.0024391857142858,5.3036557,0,0.5,0.0,0.0,21.573124714285715,28.545942142857143,65.94487514285714,96.52553228571428,0.9987242157142857,1.0021337142857143,1.597727127142857,0,0.5,0.0,0.0,22.296757285714286,28.66927228571429,68.75081457142858,95.90637928571428,0.9984227499999999,1.0017511000000001,1.33572855,0,0.5,0.0,0.0,21.605682285714288,29.08443785714286,61.509568571428574,95.00604557142857,0.9982533299999999,1.0018940857142857,1.606787142857143,0,0.5,0.0,0.0,22.444527714285716,28.981737285714285,67.02712257142858,95.08418657142856,0.9984126271428571,1.0017418142857142,1.3861614485714286,7,0.660912,1.2548518,0.8562576,24.539058,27.89003657142857,78.984872,92.65007785714286,0.9978181571428572,1.0009882428571428,3.487651457142857,0,0.0,0.0,0.0,22.02451442857143,29.017002571428574,64.42171657142858,94.95104714285715,0.9982499699999999,1.0017090285714285,1.3729256871428572,0,0.0,0.0,0.0,23.12870571428571,30.293322,62.01930557142857,91.35350157142857,0.9976552657142858,1.0019351285714286,2.8444328285714287,0,0.0,0.0,0.0,21.84796142857143,29.450919,57.96751285714286,93.73313142857144,0.9981946171428572,1.0021146857142857,1.67273004,25.649440214285715,7.602957571428568,75.85032214285715,35.76561857142858,0.001960034285714285,26.711013857142856,7.164616285714288,76.68640357142857,29.334196,0.00213993142857144,25.5207585,6.992488142857145,79.68638185714286,30.529330571428574,0.001729529285714293,26.214547285714286,3.35097857142857,85.81747492857143,13.665205857142865,0.0015850428571428377,25.7131325,6.537209571428569,81.05565457142856,28.057063999999983,0.0016645935714285631,25.345060071428573,7.478755571428572,78.25780707142857,33.496477,0.0018203778571428963,25.48301478571429,6.3725150000000035,82.32859692857143,27.155564714285703,0.001664175000000101,25.059533428571427,6.972817428571428,81.23520371428572,30.580657142857135,0.001704749285714291,25.217912785714283,7.470842714285713,75.39495985714285,33.75537028571429,0.0020924771428572075,25.345060071428573,7.478755571428572,78.25780707142857,33.496477,0.0018203778571428963
2020-05-03,0,0.0,0.0,0.0,21.33505685714286,29.55732942857143,55.190234857142855,94.10336857142856,0.9993810585714286,1.0030767571428572,0.24127286,0,0.0,0.0,0.0,20.812238428571426,29.04244542857143,54.77967457142857,93.13374428571429,0.9997513014285714,1.0036635285714286,0.3304114242857143,0,0.5,0.0,0.0,21.421958,28.526175285714285,61.05544714285714,96.333625,0.9998894242857144,1.0034285714285713,0.3392557292857143,0,0.5,0.0,0.0,22.266135,28.81502857142857,64.89688814285715,95.04254342857143,0.9996144428571428,1.0029713142857142,0.2976371468571429,0,0.5,0.0,0.0,21.33505685714286,29.55732942857143,55.190234857142855,94.10336857142856,0.9993810585714286,1.0030767571428572,0.24127286,0,0.5,0.0,0.0,22.408024428571427,29.12558842857143,62.76606942857143,94.39341928571427,0.9995741028571429,1.0029917285714285,0.3403871385714285,3,0.13647611,0.4899297,0.36696753,24.935729857142857,28.72387242857143,73.63771357142858,91.35423642857143,0.9991439828571428,1.0021913,1.0937142785714287,0,0.0,0.0,0.0,21.871294428571428,29.646105000000002,57.76612942857143,93.57460285714285,0.9993553328571428,1.0028852714285714,0.32144714122857143,0,0.0,0.0,0.0,22.744628857142857,30.466587714285716,57.34916642857143,88.91104628571428,0.9988313557142857,1.0028371,0.40792573435714286,0,0.0,0.0,0.0,21.404772,29.623766142857143,53.53285557142857,94.68278428571429,0.9995613885714285,1.0034476285714287,0.31021856757142857,25.514269071428572,8.218994142857142,74.10781992857143,41.14992871428572,0.001943120000000076,26.605608285714286,7.721958857142859,73.13010635714285,31.56187985714285,0.0020028721428571594,25.758699714285715,7.774810571428574,75.67036614285715,35.80847342857142,0.0017649692857142907,26.829801142857143,3.7881425714285726,82.495975,17.71652285714285,0.00152365857142861,25.766806428571428,6.717564000000003,78.57974435714286,31.627349857142846,0.0017088128571428052,25.446193142857144,8.222272571428569,74.64680171428571,38.913133714285706,0.001847849285714298,25.540581785714284,6.548893571428572,79.9697157857143,30.145655285714284,0.0016784357142856643,24.974066642857142,7.1042172857142845,78.69453607142857,35.27817785714286,0.0017695735714284844,24.92734192857143,8.230207000000004,73.95670942857143,38.354069714285714,0.001956113571428608,25.446193142857144,8.222272571428569,74.64680171428571,38.913133714285706,0.001847849285714298
