"Low","Median","High","uf","macroregional","macroregional_id","dummyweeks","SE","pop","LowCases","MedianCases","HighCases"
0.375401210268325,0.658088676626973,1.15364760277434,"Maranhão","Norte",2110,15,3,4180063,15.6920070919785,27.5085212788738,48.2231965939573
0.55441197247063,0.979319581042531,1.72988118842279,"Maranhão","Norte",2110,16,4,4180063,23.174769728815,40.9361754589139,72.3101235012214
0.539011803808584,0.974194183851508,1.76073010116702,"Maranhão","Norte",2110,17,5,4180063,22.5310329766352,40.7219306273289,73.5996274887451
0.57295611621916,1.13328040070365,2.24157562902732,"Maranhão","Norte",2110,18,6,4180063,23.9499266203141,47.3718347160648,93.6992734859884
0.866863086273315,1.76395446614414,3.58941960720291,"Maranhão","Norte",2110,19,7,4180063,36.2354231299689,73.7344079761388,150.040000915434
0.88023966276071,1.51384153734525,2.60351390325253,"Maranhão","Norte",2110,20,8,4180063,36.7945724543852,63.2795299811999,108.828521369715
0.88793960047857,1.42490280415403,2.28658345701863,"Maranhão","Norte",2110,21,9,4180063,37.1164347019525,59.5618349024052,95.5806290509565
1.51583988133818,2.44928565963058,3.95754216281477,"Maranhão","Norte",2110,22,10,4180063,63.3630620190613,102.381683622524,165.42775565722
1.73743595589379,2.92522718975118,4.92504721260796,"Maranhão","Norte",2110,23,11,4180063,72.6259175410127,122.276339424729,205.870076266756
1.82397267986057,3.26538969542503,5.84590437166144,"Maranhão","Norte",2110,24,12,4180063,76.2432071209602,136.495346464274,244.362485655202
2.11112557849565,3.44223796267054,5.61264678536726,"Maranhão","Norte",2110,25,13,4180063,88.2463791902327,143.887715449545,234.612171595826
2.30517408582108,3.54425566879659,5.44937075384586,"Maranhão","Norte",2110,26,14,4180063,96.3577290469954,148.152119836769,227.787130614332
1.85144753018482,2.96747601303224,4.75623194519731,"Maranhão","Norte",2110,27,15,4180063,77.3916731736694,124.042366854636,198.813491735373
2.10013478268447,3.33096168199431,5.28313983387864,"Maranhão","Norte",2110,28,16,4180063,87.786957001124,139.236296813222,220.838573434222
1.94395229872427,3.23997232307659,5.40004024851397,"Maranhão","Norte",2110,29,17,4180063,81.2584307766228,135.432884287165,225.725084413241
2.00476465700585,3.27226983478809,5.34115056061307,"Maranhão","Norte",2110,30,18,4180063,83.8004256645784,136.782940624138,223.26345835848
1.67482825937165,2.83184319368051,4.7881541457888,"Maranhão","Norte",2110,31,19,4180063,70.0088763835384,118.372829557057,200.147859831084
1.89023277547256,3.01285134522984,4.80219862137559,"Maranhão","Norte",2110,32,20,4180063,79.0129208614016,125.939084326955,200.734927758631
1.56327732544623,2.33076965389148,3.47506299175082,"Maranhão","Norte",2110,33,21,4180063,65.3459770683676,97.4276399175459,145.259822344869
1.20074660899172,1.8728655766492,2.92120372602419,"Maranhão","Norte",2110,34,22,4180063,50.1919647262177,78.2869610092499,122.108156106159
1.11410032696644,1.75914346540249,2.77765445082892,"Maranhão","Norte",2110,35,23,4180063,46.5700955504032,73.5333051142073,116.107705966953
0.581854482468891,1.30035135055456,2.9060764947866,"Maranhão","Norte",2110,36,24,4180063,24.3218839355236,54.3555056745315,121.475828310272
0.800224499794603,1.39901046001676,2.44585146760523,"Maranhão","Norte",2110,37,25,4180063,33.4498882328493,58.4795186052902,102.238132232323
0.807884178884822,1.39022345951173,2.39232468946801,"Maranhão","Norte",2110,38,26,4180063,33.7700676444183,58.1122164483697,100.000679184317
0.830421094690456,1.35554272170278,2.21272807508137,"Maranhão","Norte",2110,39,27,4180063,34.7121249233507,56.6625397590908,92.4934275570885
0.685909336723535,1.25766539487315,2.30602232799022,"Maranhão","Norte",2110,40,28,4180063,28.6714423979259,52.5712058348964,96.3931861040579
0.737790214504245,1.16046137023805,1.8252757563607,"Maranhão","Norte",2110,41,29,4180063,30.8400957741126,48.5080163666135,76.2976765396039
0.705513173355479,1.17015662955056,1.94080931355083,"Maranhão","Norte",2110,42,30,4180063,29.4908951195582,48.9132843138899,81.1270520162924
0.443812845368722,0.885886336453651,1.76830078107194,"Maranhão","Norte",2110,43,31,4180063,18.5516565385052,37.0306069721546,73.9160866782992
0.623809736440008,1.0136279200674,1.6470431612748,"Maranhão","Norte",2110,44,32,4180063,26.0756399833263,42.3702856444068,68.8474417784784
0.58711329872073,1.00429002619432,1.7178940741268,"Maranhão","Norte",2110,45,33,4180063,24.5417057679047,41.9799557976389,71.8090545717669
0.523192555375695,0.821148516181286,1.28878914407055,"Maranhão","Norte",2110,46,34,4180063,21.8697784260139,34.3245252999429,53.8721981593099
0.430721327763909,0.715952634242371,1.19006917335553,"Maranhão","Norte",2110,47,35,4180063,18.0044228549679,29.9272711614907,49.7456411898402
0.396820494863704,0.640395173013839,1.03347983011886,"Maranhão","Norte",2110,48,36,4180063,16.5873466822146,26.7689216809375,43.2001079912615
0.337664013407844,0.61074426951631,1.10467372280053,"Maranhão","Norte",2110,49,37,4180063,14.1145684887763,25.5294952346716,46.1760575575075
0.271613087278947,0.527370202960972,1.02395408762269,"Maranhão","Norte",2110,50,38,4180063,11.353598164505,22.0444067269965,42.8019259537038
0.152599136382353,0.40960239311551,1.09944344655777,"Maranhão","Norte",2110,51,39,4180063,6.37874003823829,17.121638081736,45.9574287154859
0.343458841721222,0.643403471570443,1.20529151369149,"Maranhão","Norte",2110,52,40,4180063,14.3567959630174,26.8946704558316,50.3819446059579
0.0619943367385241,0.192623873376134,0.339321363722953,"Maranhão","Norte",2110,1,41,4180063,2.59140233210245,8.05179926016263,14.1838467760786
0.0203962878443114,0.40178897852202,0.925734505029503,"Maranhão","Norte",2110,2,42,4180063,0.852577681553557,16.7950324292769,38.6962855229714
0.187347747485639,0.360044931074454,0.691934406109394,"Maranhão","Norte",2110,3,43,4180063,7.83125387398064,15.0501049472188,28.9232940940485
0.217103305777677,0.491661064338482,1.11343584253844,"Maranhão","Norte",2110,4,44,4180063,9.07505495658954,20.5517422358191,46.5423196826877
0.257107007429267,0.430080242185498,0.719424245055721,"Maranhão","Norte",2110,5,45,4180063,10.7472348879581,17.9776250739064,30.0723866806035
0.222685855482702,0.429231703658212,0.827353201333629,"Maranhão","Norte",2110,6,46,4180063,9.30840905126589,17.9421556288866,34.5838850482625
0.276229817056713,0.476058575830769,0.820446431297059,"Maranhão","Norte",2110,7,47,4180063,11.5465803777553,19.8995483866289,34.2951777094688
0.222482383072821,0.423472407442521,0.806036313475067,"Maranhão","Norte",2110,8,48,4180063,9.29990377634526,17.7014134187141,33.6928257061353
0.308019654435117,0.453707707299829,0.66830372899671,"Maranhão","Norte",2110,9,49,4180063,12.8754156077702,18.9652680009884,27.9355169034117
0.399602012583292,0.624374014243426,0.975577943519972,"Maranhão","Norte",2110,10,50,4180063,16.7036158752495,26.0992271510042,40.7797726532393
0.28012532864671,0.547821892827421,1.071337703416,"Maranhão","Norte",2110,11,51,4180063,11.7094152163895,22.8993002479787,44.7825909455419
0.336778902728224,0.615350642654544,1.12434719143001,"Maranhão","Norte",2110,12,52,4180063,14.0775703047485,25.7220445338648,46.9984209405052
0.0915813885390915,0.32543804700803,0.609395355125686,"Maranhão","Leste",2111,13,1,1627040,1.49006582408643,5.29500720003945,9.91510618603695
0.118057008379449,0.329277355656301,0.580400887448243,"Maranhão","Leste",2111,14,2,1627040,1.92083474913699,5.35747428747029,9.44335459913789
0.128880940188505,0.273135543917,0.435823792821034,"Maranhão","Leste",2111,15,3,1627040,2.09694444924305,4.44402455374715,7.09102743871536
0.234893913834603,0.439389876255506,0.677749961074256,"Maranhão","Leste",2111,16,4,1627040,3.82181793565452,7.14904904262758,11.0272629666626
0.264475330514428,0.489552283469807,0.90617691179113,"Maranhão","Leste",2111,17,5,1627040,4.30311941760195,7.96521147296716,14.7438608256064
0.218992349414136,0.512069130108881,1.19736965566131,"Maranhão","Leste",2111,18,6,1627040,3.56309312190777,8.33156957452355,19.4816832454718
0.633273592395992,1.07113095688868,1.81173120209286,"Maranhão","Leste",2111,19,7,1627040,10.3036146577198,17.4277291209615,29.4775913505316
0.464872480055508,0.894494274773487,1.72116019323624,"Maranhão","Leste",2111,20,8,1627040,7.56366119949514,14.5537796482745,28.0039648080308
0.373441951405144,0.906730268768235,2.20157316875351,"Maranhão","Leste",2111,21,9,1627040,6.07604992614226,14.7528641649667,35.820476084887
0.925152794267931,1.91323550941083,3.9566114237022,"Maranhão","Leste",2111,22,10,1627040,15.0526060238569,31.1291070323179,64.3756505082042
0.783231332837861,1.96747419357481,4.94228785301186,"Maranhão","Leste",2111,23,11,1627040,12.7434870778051,32.0115921191396,80.4130002836441
1.24744653237103,2.53221629437052,5.1401957479396,"Maranhão","Leste",2111,24,12,1627040,20.2964540602896,41.2001719959261,83.6330408972765
1.24176909740845,2.76019366037208,6.1353347080856,"Maranhão","Leste",2111,25,13,1627040,20.2040799224745,44.9094549317178,99.8243498344359
1.46015481348407,3.01409434608195,6.22178185709367,"Maranhão","Leste",2111,26,14,1627040,23.7573028773113,49.0405206484918,101.230879527657
1.42947803003827,2.93815790010406,6.03910774740116,"Maranhão","Leste",2111,27,15,1627040,23.2581793399347,47.8050042978531,98.2586986933159
1.55963353701065,3.17312517960534,6.45582642749796,"Maranhão","Leste",2111,28,16,1627040,25.3758615005781,51.6280159222508,105.038878305963
1.82412266357051,3.70116200756876,7.50969245645849,"Maranhão","Leste",2111,29,17,1627040,29.6792053853577,60.2193863279468,122.185700143562
1.35997098150363,2.87786853479739,6.08992942953819,"Maranhão","Leste",2111,30,18,1627040,22.1272718574566,46.8240722085675,99.0855877903582
1.3232544756232,2.83817788353101,6.08745622777574,"Maranhão","Leste",2111,31,19,1627040,21.5298796201798,46.178289436203,99.0453478084024
1.32941418873938,2.8128557312062,5.9516119442672,"Maranhão","Leste",2111,32,20,1627040,21.6301006164651,45.7662878890173,96.835106978005
1.13093245750532,2.39501462818332,5.07200499123098,"Maranhão","Leste",2111,33,21,1627040,18.4007234565945,38.9678460063939,82.5235500093246
0.670557150128416,1.5770701933495,3.70908041808983,"Maranhão","Leste",2111,34,22,1627040,10.9102330554494,25.6595628738737,60.3482220344888
0.305526491597456,0.851084626809041,2.37080928139298,"Maranhão","Leste",2111,35,23,1627040,4.97103822888725,13.8474873120338,38.5740153319764
0.369575276736854,0.860931398344631,2.00555318310265,"Maranhão","Leste",2111,36,24,1627040,6.01313758261931,14.0076982236265,32.6311525103534
0.373682134162794,0.819153736310487,1.79567815093645,"Maranhão","Leste",2111,37,25,1627040,6.07995779568232,13.3279589512662,29.2164017869964
0.304026506084937,0.626137672179742,1.28952040916175,"Maranhão","Leste",2111,38,26,1627040,4.94663286460437,10.1875103814333,20.9810128652253
0.298391721415387,0.643291519143538,1.38684805543221,"Maranhão","Leste",2111,39,27,1627040,4.85495266411692,10.466610333073,22.5645726011043
0.18888670461675,0.418667156495943,0.927975255241202,"Maranhão","Leste",2111,40,28,1627040,3.07326223879637,6.81188210305159,15.0985285928765
0.228814904079051,0.465128877392574,0.945501664129944,"Maranhão","Leste",2111,41,29,1627040,3.7229100153278,7.56783288672814,15.3836902760598
0.23245581660139,0.367273904127386,0.58028283664882,"Maranhão","Leste",2111,42,30,1627040,3.78214911843125,5.97569332971422,9.44143386541096
0.218362338959273,0.359169185876865,0.590772679475237,"Maranhão","Leste",2111,43,31,1627040,3.55284259980296,5.84382632189094,9.61210780413389
0.10286042178881,0.237858455899566,0.38938121866475,"Maranhão","Leste",2111,44,32,1627040,1.67358020667266,3.8700522208683,6.33538818016295
0.105163788302729,0.252118056803433,0.418612919430681,"Maranhão","Leste",2111,45,33,1627040,1.71105690120072,4.10206163141457,6.81099964430495
0.11786495609344,0.321697826345436,0.562697832724826,"Maranhão","Leste",2111,46,34,1627040,1.91770998162271,5.23415231377079,9.155318817566
0.0584328834774961,0.171229179475857,0.296046081210831,"Maranhão","Leste",2111,47,35,1627040,0.950726387332252,2.78596724174398,4.8167881597327
0.0387514427803812,0.32262620107443,0.68407955524586,"Maranhão","Leste",2111,48,36,1627040,0.630501474613915,5.24925734196141,11.1302479956722
0.127961459402174,0.273608635561843,0.438062393938007,"Maranhão","Leste",2111,49,37,1627040,2.08198412905713,4.4517219440454,7.12745037432895
0.0808483435159114,0.161775249895822,0.323707701861635,"Maranhão","Leste",2111,50,38,1627040,1.31543488834128,2.63214802590498,5.26685379236955
0.0441367566488045,0.149574129851453,0.265658613786564,"Maranhão","Leste",2111,51,39,1627040,0.718122685378708,2.43363092233507,4.32237190975291
0.0159646863990561,0.0721140803189475,0.131366686860082,"Maranhão","Leste",2111,52,40,1627040,0.259751833587203,1.1733249324214,2.13738854188828
0.00323584437609403,0.105135209393539,0.217384564046189,"Maranhão","Leste",2111,1,41,1627040,0.0526484823368003,1.71059191091664,3.53693381085711
-0.183301528703061,0.461428156551085,1.61512949004134,"Maranhão","Leste",2111,2,42,1627040,-2.98238919261029,7.50762067834878,26.2788028547686
0.0851807310600872,0.11858081300525,0.16507734833911,"Maranhão","Leste",2111,3,43,1627040,1.38592456664004,1.92935725992062,2.68587448841666
0.0317928846669668,0.172607190938073,0.332639180472244,"Maranhão","Leste",2111,4,44,1627040,0.517282950685417,2.80838803943883,5.4121725219556
0.0734139423259985,0.1173021937309,0.187427676788973,"Maranhão","Leste",2111,5,45,1627040,1.19447420722093,1.90855361287924,3.04952327242731
0.0411787968823385,0.151263480936192,0.272987508491397,"Maranhão","Leste",2111,6,46,1627040,0.6699954967944,2.46111734022422,4.44161595815843
0.056486743283948,0.188812632643607,0.337712455472982,"Maranhão","Leste",2111,7,47,1627040,0.919061907927147,3.07205705816454,5.4947167355276
0.0620437877779345,0.229518086162989,0.423401503402032,"Maranhão","Leste",2111,8,48,1627040,1.00947724466211,3.7343510691063,6.88891182095242
0.0831205075108319,0.162193393239816,0.316488645202477,"Maranhão","Leste",2111,9,49,1627040,1.35240390540424,2.6389513853691,5.14939685290238
0.0450223056789061,0.215737867482995,0.414341640747941,"Maranhão","Leste",2111,10,50,1627040,0.732530922318074,3.51014139909532,6.7415042316253
0.0399723590525445,0.292464736079972,0.606259127436935,"Maranhão","Leste",2111,11,51,1627040,0.65036627072852,4.75851824191558,9.86407850704991
0.0681334572863777,0.248540994457322,0.459419330240617,"Maranhão","Leste",2111,12,52,1627040,1.10855860343228,4.04386139621842,7.47493627074693
4.69520205919768,7.10399034598835,10.7485637890778,"Mato Grosso","Sul",5101,13,1,539030,25.3085476596933,38.292639161981,57.937983392266
4.43511450476671,8.00661887177948,14.45418053785,"Mato Grosso","Sul",5101,14,2,539030,23.906597715044,43.1580777045529,77.9123693531729
4.42622262058631,8.86935153199506,17.7725802204867,"Mato Grosso","Sul",5101,15,3,539030,23.8586677917464,47.808465562913,95.7995391624895
5.01061757819639,9.6539349583657,18.6001942327243,"Mato Grosso","Sul",5101,16,4,539030,27.008731931752,52.0376056060787,100.260626972654
5.717217963914,11.1562869718126,21.7698082849073,"Mato Grosso","Sul",5101,17,5,539030,30.8175199908856,60.1357336641615,117.345797598136
6.92077770636613,12.8423512100065,23.8305565643941,"Mato Grosso","Sul",5101,18,6,539030,37.3050680706253,69.2241257272981,128.453849049054
5.36615998739766,11.9925529254478,26.8015351773762,"Mato Grosso","Sul",5101,19,7,539030,28.9252121800696,64.6434580340414,144.468315066611
5.55933313954894,12.4885428323581,28.054390366737,"Mato Grosso","Sul",5101,20,8,539030,29.9664734221107,67.3169924292601,151.221580393823
9.75583947982439,18.0981209843822,33.5739414165955,"Mato Grosso","Sul",5101,21,9,539030,52.5869015480974,97.5543015421151,180.973616417875
8.93894982357664,17.6220551283795,34.7397438263497,"Mato Grosso","Sul",5101,22,10,539030,48.1836212340251,94.988163758504,187.257641147173
10.8674509957064,20.9817914368256,40.5095520626114,"Mato Grosso","Sul",5101,23,11,539030,58.5788211021562,113.098150381921,218.358638483094
12.7099495260157,24.119633117008,45.7717554667141,"Mato Grosso","Sul",5101,24,12,539030,68.5104409300824,130.012058390608,246.723493492229
11.5032732820939,24.4211608505748,51.8455123741168,"Mato Grosso","Sul",5101,25,13,539030,62.0060939724707,131.637383332853,279.462865350202
13.3461729590663,25.8246271094647,49.970232469515,"Mato Grosso","Sul",5101,26,14,539030,71.9398761012553,139.202487508148,269.354544080426
15.4663083868854,30.2540654643945,59.1807983021988,"Mato Grosso","Sul",5101,27,15,539030,83.3680420978281,163.078489072726,319.002257088342
15.2131092676974,28.5322968617226,53.51252987672,"Mato Grosso","Sul",5101,28,16,539030,82.0032228856694,153.797639773743,288.448589794484
13.2650440410637,24.9671259354801,46.9924845743772,"Mato Grosso","Sul",5101,29,17,539030,71.5025668945457,134.580298930018,253.303589601265
12.6612284640366,23.8901774622261,45.0778201181508,"Mato Grosso","Sul",5101,30,18,539030,68.2478197896967,128.775223574637,242.982973782868
9.30733072196248,19.0481888554288,38.9836258655669,"Mato Grosso","Sul",5101,31,19,539030,50.1693047905943,102.675452387418,210.133438503165
10.5227215124663,20.3071371417017,39.1894642848176,"Mato Grosso","Sul",5101,32,20,539030,56.7206257686471,109.461561334915,211.242969334452
8.49726291593276,17.0936726957943,34.3867959743916,"Mato Grosso","Sul",5101,33,21,539030,45.8027962957524,92.1400239321401,185.355146340763
6.77691299929118,13.222921112831,25.8001899647289,"Mato Grosso","Sul",5101,34,22,539030,36.5295941400792,71.2755116744931,139.070763966878
5.21658719051097,11.1273689414795,23.7355065750705,"Mato Grosso","Sul",5101,35,23,539030,28.1189699330113,59.9798568052567,127.941501091603
4.98323301861812,9.62195835564037,18.5787183243843,"Mato Grosso","Sul",5101,36,24,539030,26.8611209402573,51.8652421244083,100.144865383929
4.85067050092328,9.07202970201194,16.9670817464352,"Mato Grosso","Sul",5101,37,25,539030,26.1465692011268,48.900961702755,91.4576607378094
3.7960946322214,6.80030328870808,12.1820263451527,"Mato Grosso","Sul",5101,38,26,539030,20.462088896063,36.6556748171231,65.6647766082767
3.18042999267905,6.04358317128783,11.4842639619011,"Mato Grosso","Sul",5101,39,27,539030,17.1434717895379,32.5767263681928,61.9036280338357
2.75124247571766,5.06339441851246,9.31868538076981,"Mato Grosso","Sul",5101,40,28,539030,14.8300223168609,27.2932149341077,50.2305098079635
2.09841200472466,4.02001063539208,7.70129291687213,"Mato Grosso","Sul",5101,41,29,539030,11.3110702290673,21.6690633279539,41.5122792098158
2.48147299417304,4.42139794648235,7.87788537173789,"Mato Grosso","Sul",5101,42,30,539030,13.3758838804909,23.8326613509238,42.4641655192787
1.80940553659097,3.25468459391597,5.85439338592484,"Mato Grosso","Sul",5101,43,31,539030,9.75323866388631,17.5437263665853,31.5569366681507
1.51269794621052,3.21151760365331,6.81817896587513,"Mato Grosso","Sul",5101,44,32,539030,8.15389573945857,17.3110433389724,36.7520300797567
1.68998230956929,3.07108673371999,5.58087127458431,"Mato Grosso","Sul",5101,45,33,539030,9.10951164327134,16.5540788207708,30.0825704313918
1.25852869332,2.38329848818872,4.51329533760449,"Mato Grosso","Sul",5101,46,34,539030,6.78384721560278,12.8466938408836,24.3280158582895
1.55648555940174,2.59304279622952,4.31990576620719,"Mato Grosso","Sul",5101,47,35,539030,8.38992411084321,13.977278584516,23.2855880515866
1.13631325813434,2.11608411111231,3.94064922964453,"Mato Grosso","Sul",5101,48,36,539030,6.12506935532156,11.4063281841287,21.2412815425529
1.69288942294388,2.97326336026781,5.2220156199795,"Mato Grosso","Sul",5101,49,37,539030,9.12518185649442,16.0267814908516,28.1482307963755
1.54675962138411,3.41678280851513,7.54765291203926,"Mato Grosso","Sul",5101,50,38,539030,8.33749838714676,18.4174843727391,40.6841134917652
1.06012024747934,2.66045019427825,6.67659659653196,"Mato Grosso","Sul",5101,51,39,539030,5.71436616998788,14.340624682218,35.9888586342862
0.987383783535878,2.13400568434634,4.61216837541573,"Mato Grosso","Sul",5101,52,40,539030,5.32229480839344,11.5029308403321,24.8609711940034
1.20196604069145,2.15011405404956,3.84619056521929,"Mato Grosso","Sul",5101,1,41,539030,6.47895754913912,11.5897597855433,20.7321210037016
1.30790304167891,2.14432627597086,3.51565447230444,"Mato Grosso","Sul",5101,2,42,539030,7.04998976556185,11.5585619253657,18.9504323020626
1.4782274578751,2.68688835886702,4.88380121378121,"Mato Grosso","Sul",5101,3,43,539030,7.96808946618415,14.4831343208009,26.3251536826449
1.00936085796993,2.09094349768718,4.33149817134139,"Mato Grosso","Sul",5101,4,44,539030,5.44075783271529,11.2708127355832,23.3480745929815
1.71421113146241,2.83953226568042,4.70358833859723,"Mato Grosso","Sul",5101,5,45,539030,9.24011226192184,15.3059307716972,25.3537522215406
2.42231657452372,3.68548825844252,5.60736934468951,"Mato Grosso","Sul",5101,6,46,539030,13.0570130316552,19.8658873594827,30.2254029786799
2.28154708879513,3.90031212503232,6.66759618829858,"Mato Grosso","Sul",5101,7,47,539030,12.2982232727324,21.0238524475617,35.9403437337858
1.63659146981198,2.95421556604635,5.33266228723114,"Mato Grosso","Sul",5101,8,48,539030,8.82171899972752,15.9241081656596,28.744649526862
2.05196364950249,3.02020918753917,4.44533388235587,"Mato Grosso","Sul",5101,9,49,539030,11.0606996599133,16.2798335835924,23.9616832260628
3.07465652649713,4.36812079054568,6.20572707109347,"Mato Grosso","Sul",5101,10,50,539030,16.5733210747775,23.5454814972784,33.4507306313152
2.08820235846019,3.93532724246722,6.88726001827936,"Mato Grosso","Sul",5101,11,51,539030,11.256037172808,21.2125944350711,37.1243976765312
2.23722844473939,4.11121176058681,7.0700160978797,"Mato Grosso","Sul",5101,12,52,539030,12.0593324856787,22.1606647530911,38.109507772401
1.94095444431191,4.0336856509326,8.3827933098696,"Mato Grosso","Oeste",5102,13,1,319269,6.19686584481019,12.878307840876,26.7636603724876
2.47328655098653,5.03098576259645,10.2336778297494,"Mato Grosso","Oeste",5102,14,2,319269,7.89643723846919,16.062377934384,32.6729608702625
3.19042241881968,6.08570368672125,11.6084281329349,"Mato Grosso","Oeste",5102,15,3,319269,10.1860297523414,19.4297653035581,37.06211241574
7.89767502581075,12.3432776125648,19.2913106354618,"Mato Grosso","Oeste",5102,16,4,319269,25.2148280781557,39.4082590008596,61.5911745527324
7.2394104733872,11.8834798078499,19.5067116117679,"Mato Grosso","Oeste",5102,17,5,319269,23.1131934242786,37.9402671477243,62.2788830957752
8.4994354764028,15.1994389185634,27.1809750283455,"Mato Grosso","Oeste",5102,18,6,319269,27.1360626511564,48.527096640908,86.7804271632485
7.40722177479289,15.3844540774362,31.9527934300796,"Mato Grosso","Oeste",5102,19,7,319269,23.6489628881635,49.1177926884899,102.015364056281
9.88384698479286,17.8462935688699,32.2233027925574,"Mato Grosso","Oeste",5102,20,8,319269,31.5560594298783,56.9776830143951,102.87901659277
9.84259448748161,18.1019810271116,33.292209439561,"Mato Grosso","Oeste",5102,21,9,319269,31.4243529942377,57.7940138054488,106.291704155592
9.01549910180929,17.6335071986837,34.4895576622737,"Mato Grosso","Oeste",5102,22,10,319269,28.7836938273555,56.2983220981654,110.114465852765
9.73660551294618,18.718324263183,35.9854019715386,"Mato Grosso","Oeste",5102,23,11,319269,31.0859630551281,59.7618066918218,114.890233020511
7.9057711949714,15.0884708710748,28.7969317113656,"Mato Grosso","Oeste",5102,24,12,319269,25.2406766364732,48.1728100653717,91.9396759055597
7.52588161448443,13.6884749438011,24.8973284307911,"Mato Grosso","Oeste",5102,25,13,319269,24.0278069717483,43.7030570683244,79.4894515077023
6.32206010245806,12.5068716742968,24.7422258792685,"Mato Grosso","Oeste",5102,26,14,319269,20.1843780685168,39.9305641258107,78.9942571424816
6.86175586387331,12.5248992547699,22.8619473578274,"Mato Grosso","Oeste",5102,27,15,319269,21.9074593290297,39.9881206017112,72.9911107098619
4.25087599557183,8.89221866953353,18.6012372389056,"Mato Grosso","Oeste",5102,28,16,319269,13.5717292823022,28.390097624033,59.3879841202816
6.0710553029572,10.4283915993492,17.9130885690343,"Mato Grosso","Oeste",5102,29,17,319269,19.3829975551984,33.2946215753263,57.19093874347
3.67773462735692,6.88521704248561,12.8900582900957,"Mato Grosso","Oeste",5102,30,18,319269,11.7418665674162,21.9823635993734,41.1539602022058
4.02750810304409,7.08985206980925,12.4806706990326,"Mato Grosso","Oeste",5102,31,19,319269,12.8585848455078,22.6356998047593,39.8469125340943
4.83343546600009,7.48096127591468,11.5786756656645,"Mato Grosso","Oeste",5102,32,20,319269,15.4316610779438,23.884390256,36.9671220110104
2.38313582693171,4.92897367161851,10.1944594097215,"Mato Grosso","Oeste",5102,33,21,319269,7.6086139232866,15.7366849516397,32.5477486128238
2.33229759902899,4.95744346387631,9.65064916039443,"Mato Grosso","Oeste",5102,34,22,319269,7.44630322144388,15.8275801726832,30.8115310678997
2.36634713134451,4.40228967814864,8.18990339736109,"Mato Grosso","Oeste",5102,35,23,319269,7.5550128227723,14.0551462325284,26.1478226777208
2.06320450138709,4.03158105355804,7.87786464234683,"Mato Grosso","Oeste",5102,36,24,319269,6.58717237953354,12.8715885138842,25.1515796649743
1.52878000628833,3.19934705398384,6.69541826144516,"Mato Grosso","Oeste",5102,37,25,319269,4.88092063827667,10.2145233457837,21.3763949291333
1.55407068009211,3.36499487580674,7.28614898875417,"Mato Grosso","Oeste",5102,38,26,319269,4.96166591962328,10.7433854900394,23.2624150149056
1.49977143102098,2.88444446241061,5.5475252326065,"Mato Grosso","Oeste",5102,39,27,319269,4.78830525010638,9.20913699069374,17.7115283348904
1.15325476769697,2.54405130649569,5.6121138462816,"Mato Grosso","Oeste",5102,40,28,319269,3.68198496427845,8.12236716573574,17.9177397558848
0.657299140872989,1.57149574133944,3.75719168256937,"Mato Grosso","Oeste",5102,41,29,319269,2.09855239407378,5.01729873841701,11.9955483130224
1.18624036918568,2.2801015773649,4.38263891379011,"Mato Grosso","Oeste",5102,42,30,319269,3.78729776429542,7.27965750503713,13.9924074336685
1.07829836359741,2.01953029314976,3.78235073207648,"Mato Grosso","Oeste",5102,43,31,319269,3.44267240247382,6.44773417163629,12.0758733587932
0.937172963192504,1.97445085003586,3.56714915362973,"Mato Grosso","Oeste",5102,44,32,319269,2.99210274785508,6.30380948440098,11.3888014313021
0.782430213466595,1.78588404518357,3.35425177074055,"Mato Grosso","Oeste",5102,45,33,319269,2.49805711823266,5.70177413221713,10.7090860859256
0.812804742080736,1.77388097913883,3.87135257121567,"Mato Grosso","Oeste",5102,46,34,319269,2.59503357199374,5.66345206328676,12.3600286405945
0.336325689818358,1.65740222020544,4.28448013366612,"Mato Grosso","Oeste",5102,47,35,319269,1.07378366662617,5.29157149442769,13.6790168779545
0.464895502585758,1.14607169919949,2.82532382524759,"Mato Grosso","Oeste",5102,48,36,319269,1.48426722215052,3.65905165331721,9.02038312362974
0.307580006456441,1.19510326892139,2.68503520812278,"Mato Grosso","Oeste",5102,49,37,319269,0.982007610813415,3.81559425565265,8.57248505862151
1.11401786827392,1.77181444158136,2.81802159983339,"Mato Grosso","Oeste",5102,50,38,319269,3.55671370785945,5.65685424949238,8.99706938157208
0.0768699514576296,1.28397583812948,3.84417419401316,"Mato Grosso","Oeste",5102,51,39,319269,0.24542192531926,4.0993368186376,12.2732565074839
0.665737670635144,1.16764210530661,2.04793591563493,"Mato Grosso","Oeste",5102,52,40,319269,2.12549400366012,3.72791927319135,6.53842451848847
0.532221639569391,1.20090083376583,2.70970344931163,"Mato Grosso","Oeste",5102,1,41,319269,1.6992187064368,3.83410408295584,8.65124310558276
0.78307677674199,1.99911881030914,4.04449037510606,"Mato Grosso","Oeste",5102,2,42,319269,2.50012139433638,6.38256663448589,12.9128039756974
1.40855675775508,2.4285745509284,4.18724649677385,"Mato Grosso","Oeste",5102,3,43,319269,4.49708507491707,7.7536856830036,13.3685800177849
1.11968614477429,1.94502060401842,3.37871926674486,"Mato Grosso","Oeste",5102,4,44,319269,3.57481075755943,6.20984783224357,10.7872032157437
