data_iniSE,casos_2307007,casos_2300200,casos_2300309,casos_2300408,casos_2300754,casos_2303808,casos_2301505,casos_2300101,casos_2300150,casos_2300507,casos_2300606,casos_2300705,casos_2300903,casos_2301000,casos_2301109,casos_2303907,casos_2301257,casos_2301307,casos_2301406,casos_2301802,casos_2301901,casos_2303931,casos_2301950,casos_2302008,casos_2302057,casos_2302107,casos_2304251,casos_2302305,casos_2302503,casos_2302909,casos_2303105,casos_2303402,casos_2303659,casos_2303709,casos_2303956,casos_2304004,casos_2304202,casos_2304236,casos_2304277,casos_2304285,casos_2304301,casos_2304350,casos_2304459,casos_2313401,casos_2304509,casos_2304608,casos_2304657,casos_2304806,casos_2304905,casos_2304954,casos_2305001,casos_2305100,casos_2305233,casos_2306207,casos_2305332,casos_2305357,casos_2305654,casos_2305704,casos_2306256,casos_2306306,casos_2306553,casos_2306702,casos_2307106,casos_2307205,casos_2307254,casos_2307304,casos_2307601,casos_2308005,casos_2308104,casos_2308203,casos_2308302,casos_2308351,casos_2308401,casos_2308807,casos_2308906,casos_2309003,casos_2309201,casos_2309300,casos_2309607,casos_2309706,casos_2309805,casos_2309904,casos_2310001,casos_2310100,casos_2310209,casos_2310258,casos_2310407,casos_2310605,casos_2310704,casos_2310852,casos_2310902,casos_2310951,casos_2311108,casos_2311207
2012-08-12,2,0,3,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,2,0,1,2,0,0,4,1,1,0,2,2,1,0,0,11,4,5,1,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,3,7,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0
2012-08-19,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,4,1,0,0,2,0,0,0,0,4,2,4,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-08-26,0,0,1,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,2,5,11,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-02,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2012-09-09,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,8,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0
2012-09-16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,4,6,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-09-23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,3,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-10-14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-04,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,1,0,0,0,0,0,1,0,0,0,0,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2012-11-11,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-11-18,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2012-11-25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2012-12-02,0,0,4,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-12-09,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2012-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-30,0,0,2,0,0,1,2,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2013-01-06,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,2,1,0,1,3,3,0,0,0,4,2,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,1,0,2,5,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2013-01-13,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,3,0,0,0,4,0,0,0,0,6,2,5,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,1,1,0,2,1,0,0,0,0,1,1,0,2,2,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2013-01-20,0,0,8,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,1,0,0,0,3,6,1,0,1,0,4,0,0,0,1,28,0,3,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,1,0,1,2,0,1,0,1,0,0,1,0,0,1,1,2,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-01-27,0,0,12,0,1,0,3,0,0,0,0,1,0,9,1,2,0,0,0,0,2,0,6,13,7,1,0,1,3,1,0,0,0,15,0,11,3,0,0,2,1,1,0,7,0,1,0,0,1,1,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0
2013-02-03,0,0,15,0,0,0,2,0,0,1,0,0,0,7,0,0,0,0,0,0,1,0,4,9,0,1,0,1,8,0,1,0,1,15,3,10,6,0,0,1,1,0,0,3,0,0,0,0,1,0,0,0,6,0,1,0,0,0,1,2,1,0,1,0,0,2,0,1,1,0,0,0,0,0,1,2,1,1,22,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
2013-02-10,0,0,5,0,0,0,3,0,0,0,1,0,0,14,1,0,1,1,0,0,2,0,0,11,0,0,0,1,4,2,0,0,0,21,4,4,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,2,0,1,0,0,2,1,0,0,1,0,0,0,0,2,0,10,0,2,7,5,0,0,1,3,0,0,0,0,2,0,1,0,0,0
2013-02-17,1,1,6,0,0,0,2,0,1,0,1,0,0,18,4,0,0,0,0,0,0,0,8,5,7,1,0,2,3,0,2,0,0,34,11,3,9,0,0,12,1,3,0,12,1,0,0,0,1,0,0,0,8,0,1,0,0,0,0,10,5,0,0,0,2,4,3,0,3,0,2,0,0,0,3,23,1,1,110,1,0,1,1,5,1,1,2,0,1,0,0,1,0,0
2013-02-24,0,1,8,0,0,0,1,0,0,0,0,0,0,17,1,1,1,0,0,0,1,0,6,2,8,5,1,2,3,2,0,0,1,44,9,3,8,0,0,7,1,1,1,12,0,0,0,0,3,0,3,1,13,0,0,0,0,0,2,1,0,1,0,0,1,5,2,0,4,0,3,0,0,0,1,47,0,2,134,7,1,0,1,9,0,4,7,0,0,0,0,0,0,0
2013-03-03,0,0,5,0,0,0,3,0,0,0,0,0,0,17,2,2,1,0,1,0,1,0,8,0,17,2,0,2,1,4,2,0,0,71,16,5,20,0,0,6,0,5,0,13,0,0,0,0,0,0,0,3,8,0,2,0,0,0,8,6,1,0,1,0,0,1,6,0,5,0,0,0,0,1,2,86,0,2,74,7,1,0,0,4,1,6,3,1,1,2,0,1,2,0
2013-03-10,0,0,4,0,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,7,1,14,6,0,0,4,1,0,1,1,52,22,6,9,0,1,0,0,1,0,21,2,0,0,0,2,0,0,0,13,0,1,0,0,0,7,7,4,2,0,0,2,7,7,0,2,0,6,0,0,2,1,27,0,3,176,18,0,0,1,3,0,11,4,0,3,0,0,0,1,0
2013-03-17,2,1,0,1,0,0,3,0,3,0,0,0,0,23,6,0,0,0,0,0,0,0,4,2,7,4,1,0,17,1,1,0,0,72,30,8,26,0,0,0,0,0,0,6,1,0,0,0,1,2,2,0,38,0,3,0,0,1,3,6,3,0,0,0,5,3,7,0,19,0,3,0,0,0,0,9,0,2,60,25,1,0,3,8,0,6,9,0,1,2,0,0,1,0
2013-03-24,1,0,2,2,0,0,4,0,2,0,1,1,0,16,10,0,0,0,0,0,0,0,3,1,11,11,0,2,33,1,0,1,0,75,12,29,9,0,0,1,2,2,0,17,1,0,0,0,1,0,0,0,17,1,2,0,0,1,2,1,1,0,0,0,5,5,5,0,12,0,5,0,1,0,0,6,0,1,29,37,0,0,0,7,2,8,5,0,2,1,0,0,3,0
2013-03-31,1,1,1,1,2,2,3,0,1,0,1,1,5,5,19,1,0,0,1,0,2,0,7,1,27,25,1,4,37,0,1,0,0,89,34,30,32,0,0,3,1,2,2,44,1,0,4,0,3,2,0,0,37,2,1,0,0,0,2,4,2,2,1,0,24,15,13,7,38,0,3,0,0,0,0,3,1,0,21,110,1,3,0,14,5,3,24,0,5,3,0,0,6,0
2013-04-07,3,1,0,0,1,1,11,3,9,0,0,0,4,26,25,1,0,0,2,1,1,0,4,2,31,17,1,2,21,8,0,0,0,172,34,68,14,0,0,20,3,4,2,63,2,0,7,0,3,2,0,7,33,3,6,1,1,1,1,3,1,0,4,0,30,14,12,2,53,0,4,0,0,0,0,3,1,1,39,94,5,6,1,23,9,3,18,0,2,3,1,1,5,0
2013-04-14,1,0,7,2,1,0,11,3,4,0,2,0,2,10,27,7,1,0,5,0,1,0,4,2,52,15,1,1,31,0,0,0,0,167,46,25,16,0,0,13,1,7,0,28,2,0,5,0,2,3,0,1,33,1,0,3,1,0,4,3,0,0,0,0,18,29,15,3,48,3,1,0,0,0,1,6,1,1,41,103,1,1,1,9,12,5,20,1,0,0,1,0,4,0
2013-04-21,1,0,1,0,3,1,5,2,2,0,0,0,2,13,24,8,0,1,0,3,0,0,4,3,103,19,2,0,19,1,0,0,0,134,30,32,9,0,0,2,1,2,0,15,7,0,5,0,7,2,0,1,31,1,3,1,2,2,8,3,0,1,2,0,19,27,17,5,38,0,3,0,0,0,1,11,3,1,92,77,0,1,2,5,13,9,15,0,0,1,0,0,5,0
2013-04-28,1,2,0,4,5,0,5,1,1,1,0,1,2,9,4,19,0,1,1,0,3,1,4,4,124,12,0,0,25,0,0,0,0,97,30,9,24,0,1,26,8,2,2,17,6,0,9,0,1,3,0,2,28,1,11,0,1,6,4,2,0,0,1,0,7,26,17,2,37,1,3,0,1,0,1,14,0,0,19,80,3,0,0,9,4,7,13,0,3,1,1,1,5,0
2013-05-05,2,0,3,1,3,1,1,1,2,0,0,1,0,11,1,47,0,1,0,1,4,0,2,3,68,15,2,1,22,1,0,0,0,117,20,9,23,0,0,36,4,1,0,24,2,0,23,0,1,6,0,0,30,0,5,1,0,10,4,2,1,1,2,2,6,28,27,0,44,0,4,0,0,0,1,14,2,1,12,54,2,4,3,1,9,7,11,0,2,7,0,0,7,0
2013-05-12,1,0,3,1,3,1,3,0,0,0,1,0,2,4,5,38,0,3,0,0,0,0,7,4,48,6,0,1,39,5,0,0,0,85,8,2,20,0,1,20,2,2,0,21,0,0,25,0,3,3,0,1,32,1,7,1,1,15,5,0,0,0,3,0,6,24,6,3,38,0,4,0,0,1,2,15,0,4,8,32,1,7,9,2,6,4,3,0,2,0,1,0,9,0
2013-05-19,4,1,1,4,2,2,2,0,1,0,0,0,2,14,2,10,3,3,0,0,2,0,4,3,26,14,0,1,40,2,1,0,0,99,6,4,21,1,0,24,1,2,0,9,3,0,17,0,2,2,1,3,28,0,2,0,0,26,6,0,0,0,0,0,6,19,7,0,30,1,7,0,0,1,2,11,0,6,11,22,1,1,4,4,4,8,9,0,1,3,2,0,10,0
2013-05-26,1,0,3,1,2,1,4,0,1,0,0,0,0,12,4,7,0,1,0,0,0,0,2,8,32,3,0,1,36,1,1,1,0,93,5,2,11,0,0,13,1,4,2,15,0,0,6,0,0,3,0,2,6,0,2,1,0,2,3,0,0,1,3,0,1,12,17,2,38,1,3,0,1,0,1,1,1,4,39,13,0,1,2,1,0,8,6,0,1,0,1,0,2,0
2013-06-02,0,0,3,1,3,2,2,0,0,1,0,2,1,16,3,0,0,4,0,0,4,3,2,5,9,11,0,2,19,0,0,0,0,91,9,4,13,0,0,17,1,2,0,27,2,0,4,0,2,1,0,1,7,1,4,4,0,2,2,2,1,1,3,0,2,5,9,2,34,0,4,0,0,5,0,7,1,0,42,15,1,0,2,0,5,3,12,0,2,5,1,0,5,0
2013-06-09,1,0,2,8,1,2,2,0,0,0,0,0,2,5,6,2,0,0,0,0,5,2,3,4,11,15,0,2,18,1,0,0,0,167,2,1,15,0,0,17,3,2,1,16,2,0,3,0,0,0,0,2,9,1,5,0,0,0,3,1,0,0,0,0,3,11,13,1,42,0,3,0,2,0,1,1,1,1,56,16,1,2,2,0,5,5,7,0,2,10,0,0,1,0
2013-06-16,2,0,0,0,1,2,1,0,0,0,0,0,0,7,16,0,0,2,0,0,3,3,1,2,4,10,0,0,33,0,0,0,0,131,2,8,4,0,0,10,2,1,1,17,2,0,3,0,0,0,0,5,5,1,5,4,0,2,1,0,1,0,1,0,3,11,18,11,28,0,2,0,0,0,0,2,0,3,73,14,3,1,4,1,3,4,5,0,4,10,2,1,3,0
2013-06-23,0,0,0,1,1,0,0,0,0,0,0,0,1,5,5,1,0,2,0,0,0,0,2,0,7,8,0,0,26,2,0,0,0,110,0,2,6,0,0,12,0,2,2,4,3,0,5,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,8,25,10,10,0,4,0,0,0,0,2,0,1,33,8,4,1,5,0,0,4,10,0,9,10,0,0,1,0
2013-06-30,3,0,1,1,2,1,0,1,0,0,0,0,6,8,13,0,2,3,0,0,0,0,1,3,1,10,0,2,31,0,0,0,0,172,2,3,8,0,0,14,0,6,6,16,0,0,0,0,0,0,1,1,2,3,8,8,0,0,3,0,0,0,0,0,1,11,19,12,17,0,3,0,1,0,0,2,0,5,15,9,3,1,18,0,7,4,9,0,3,14,1,0,1,0
2013-07-07,2,0,0,1,1,0,0,0,0,0,0,0,1,7,15,1,0,2,0,0,3,0,1,1,10,21,0,0,18,1,0,0,0,188,2,1,13,0,0,25,0,3,6,10,1,0,0,0,0,1,2,1,0,1,8,2,0,0,3,0,0,0,1,0,1,9,15,18,26,0,3,0,1,0,0,2,1,1,2,5,0,0,20,0,3,1,16,0,14,16,0,0,0,0
2013-07-14,3,1,1,0,0,0,0,0,1,0,0,0,0,6,9,1,0,0,3,0,2,0,2,0,10,7,0,0,20,2,0,0,0,164,1,3,6,0,0,5,0,8,3,13,0,0,1,0,0,0,1,3,2,0,5,2,0,1,0,0,0,0,0,0,2,7,14,26,17,0,3,0,0,0,0,1,1,1,13,10,0,1,16,1,2,3,4,0,10,10,5,1,2,0
2013-07-21,0,1,0,1,0,0,1,1,1,0,0,1,2,1,12,1,0,0,0,0,0,0,1,0,5,0,1,1,12,0,0,0,1,113,2,3,4,0,0,5,1,8,0,4,0,0,0,0,0,0,0,0,2,1,4,0,0,0,1,1,0,0,0,0,1,3,21,7,12,0,5,0,0,2,1,1,0,0,4,4,3,0,21,0,3,0,8,0,22,5,3,0,0,0
2013-07-28,0,0,1,1,0,0,0,0,0,0,0,0,0,8,13,0,0,2,1,0,0,0,0,2,3,6,0,0,5,3,0,0,1,120,2,4,4,0,0,18,0,7,1,3,2,0,0,0,0,0,1,0,0,1,8,2,0,0,2,1,1,0,0,0,1,1,13,1,10,0,4,0,0,0,1,1,0,1,3,5,6,2,21,0,3,3,9,0,15,4,0,0,0,0
2013-08-04,2,0,3,1,1,0,0,0,2,0,0,0,0,5,12,0,0,0,0,0,2,0,1,1,2,2,0,0,13,3,0,0,4,149,1,3,9,0,0,6,1,13,1,13,0,0,0,0,0,0,0,0,4,1,7,4,5,0,1,0,1,0,0,0,4,6,13,6,3,0,1,0,0,0,1,0,1,1,0,7,1,6,14,0,7,3,5,0,14,6,5,0,0,0
2013-08-11,0,0,1,1,0,0,1,0,0,0,0,0,2,11,14,0,0,0,0,0,2,0,1,0,0,5,1,0,13,2,0,0,9,132,1,2,7,0,0,5,0,6,1,7,0,0,0,0,0,0,0,1,0,2,4,4,15,0,2,0,0,0,1,0,0,2,8,12,6,0,1,0,0,0,0,1,1,2,0,3,0,5,5,1,7,3,4,0,9,2,1,0,0,0
2013-08-18,6,0,2,6,0,0,1,0,1,0,0,0,1,8,9,0,1,1,1,0,1,0,2,3,0,3,1,0,16,0,0,0,7,126,4,13,3,0,0,6,0,5,1,6,0,0,0,0,0,0,0,1,1,5,4,3,3,0,0,0,0,1,0,0,0,3,6,4,3,0,2,0,1,0,0,0,0,4,0,2,0,2,2,0,8,0,5,0,7,1,4,0,1,0
2013-08-25,0,0,2,1,0,0,1,0,1,0,0,0,0,1,5,1,0,0,0,0,0,0,1,0,0,0,1,1,14,0,0,0,7,74,1,9,4,0,0,3,1,12,1,7,0,1,0,0,1,0,1,0,0,2,2,0,5,0,2,1,1,0,0,0,0,5,9,2,3,0,2,0,1,1,0,0,0,3,0,4,0,3,1,0,4,0,2,0,5,2,2,0,0,0
2013-09-01,1,0,4,2,0,0,1,0,0,0,0,1,1,4,7,0,1,0,0,0,0,0,3,1,0,1,1,1,16,0,1,0,0,58,0,14,3,0,0,1,0,12,1,5,0,0,0,0,1,0,0,0,0,0,4,1,1,0,1,0,1,0,0,0,1,3,4,1,0,0,2,0,0,0,0,0,0,4,0,4,0,5,0,0,1,1,1,0,5,1,0,0,0,0
2013-09-08,0,0,7,0,0,0,5,0,0,0,0,0,0,1,6,0,1,2,0,0,1,0,1,2,2,0,0,0,17,0,0,0,3,63,1,4,2,0,0,2,2,4,1,6,0,0,0,0,0,0,2,0,2,1,0,1,0,0,2,0,1,0,0,0,1,6,2,1,2,0,1,0,0,1,0,0,0,4,0,3,1,2,0,0,1,1,0,0,2,0,1,0,0,1
2013-09-15,1,0,6,4,0,0,3,0,0,0,0,0,3,0,6,0,4,0,0,0,0,0,1,1,0,1,0,1,9,0,0,0,3,49,1,0,1,0,0,2,0,4,0,9,0,0,0,0,0,0,2,0,1,0,3,0,1,1,0,0,1,0,0,0,1,2,8,3,2,0,5,0,1,0,1,0,2,5,0,1,1,1,2,0,3,1,3,0,3,0,0,0,0,1
2013-09-22,0,0,4,1,0,0,1,0,0,0,0,0,0,1,8,0,1,0,0,0,2,0,0,0,1,0,1,0,7,0,0,0,1,46,0,0,3,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,1,3,1,2,2,0,0,0,0,0,0,0,5,5,0,2,0,5,0,0,0,1,0,0,5,0,2,0,2,0,0,0,0,2,0,5,0,1,0,0,1
2013-09-29,1,0,1,1,0,0,2,0,0,0,0,0,0,1,3,0,3,0,0,0,1,0,1,0,0,1,0,0,9,0,0,0,2,38,0,1,2,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,6,8,0,2,0,1,0,0,0,1,0,0,2,0,6,0,0,2,0,1,0,1,0,11,1,1,0,0,1
2013-10-06,2,0,1,0,1,0,2,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,34,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,7,3,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,1,0,3,0,2,0,0,0
2013-10-13,2,0,0,10,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,11,0,0,1,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,0,1,0,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,1,0,0,0,2,0,0,2
2013-10-20,0,0,0,1,0,0,4,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,8,0,0,1,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,2,7,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,7
2013-10-27,1,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,8,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,1,1,3,0,4,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,17
2013-11-03,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,1,3,0,1,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,6
2013-11-10,4,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,1,13,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,0,2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,3,0,0,13
2013-11-17,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,13,1,0,0,0,2,1,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0,0,2,3,0,12,0,3,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4,0,0,14
2013-11-24,6,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,1,0,4,1,1,0,1,6,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4
