geocode,name_muni,name_region,code_region,name_macro,code_macro,state
1720259,São Salvador do Tocantins,Ilha do Bananal,17005,Centro-Sul,1702,TO
1720804,Sítio Novo do Tocantins,Bico do Papagaio,17002,Norte,1701,TO
1721000,Palmas,Capim Dourado,17006,Centro-Sul,1702,TO
5213756,Montividiu,Sudoeste I,52015,Sudoeste,5206,GO
5213772,Montividiu do Norte,Norte,52008,Centro-Norte,5209,GO
4105300,Céu Azul,10ª RS Cascavel,41010,Oeste,4108,PR
4105409,Chopinzinho,7ª RS Pato Branco,41007,Oeste,4108,PR
4105508,Cianorte,13ª RS Cianorte,41013,Noroeste,4106,PR
4105706,Clevelândia,7ª RS Pato Branco,41007,Oeste,4108,PR
2100105,Afonso Cunha,Caxias,21005,Leste,2111,MA
2100154,Água Doce do Maranhão,Chapadinha,21006,Norte,2110,MA
2100204,Alcântara,São Luís,21016,Norte,2110,MA
2100303,Aldeias Altas,Caxias,21005,Leste,2111,MA
2100402,Altamira do Maranhão,Bacabal,21002,Norte,2110,MA
2100436,Alto Alegre do Maranhão,Codó,21007,Leste,2111,MA
2101905,Bequimão,Pinheiro,21011,Norte,2110,MA
2102606,Cândido Mendes,Zé Doca,21019,Norte,2110,MA
2100550,Amapá do Maranhão,Zé Doca,21019,Norte,2110,MA
2100600,Amarante do Maranhão,Imperatriz,21008,Sul,2109,MA
2100709,Anajatuba,Itapecuru Mirim,21009,Norte,2110,MA
2100808,Anapurus,Chapadinha,21006,Norte,2110,MA
2100832,Apicum-Açu,Pinheiro,21011,Norte,2110,MA
2100873,Araguanã,Zé Doca,21019,Norte,2110,MA
2100907,Araioses,Chapadinha,21006,Norte,2110,MA
2100956,Arame,Barra do Corda,21004,Sul,2109,MA
2101004,Arari,Itapecuru Mirim,21009,Norte,2110,MA
2101103,Axixá,Rosário,21013,Norte,2110,MA
2101202,Bacabal,Bacabal,21002,Norte,2110,MA
2413706,Sítio Novo,Santa Cruz,24005,Macrorregião I,2402,RN
2101251,Bacabeira,Rosário,21013,Norte,2110,MA
2101301,Bacuri,Pinheiro,21011,Norte,2110,MA
2101350,Bacurituba,Viana,21018,Norte,2110,MA
2101400,Balsas,Balsas,21003,Sul,2109,MA
2101509,Barão de Grajaú,São João dos Patos,21015,Leste,2111,MA
2101608,Barra do Corda,Barra do Corda,21004,Sul,2109,MA
2101707,Barreirinhas,Rosário,21013,Norte,2110,MA
2101731,Belágua,Itapecuru Mirim,21009,Norte,2110,MA
2101772,Bela Vista do Maranhão,Santa Inês,21014,Norte,2110,MA
2101806,Benedito Leite,São João dos Patos,21015,Leste,2111,MA
2101939,Bernardo do Mearim,Pedreiras,21010,Leste,2111,MA
2101970,Boa Vista do Gurupi,Zé Doca,21019,Norte,2110,MA
2102077,Bom Lugar,Bacabal,21002,Norte,2110,MA
2102101,Brejo,Chapadinha,21006,Norte,2110,MA
2103174,Centro Novo do Maranhão,Zé Doca,21019,Norte,2110,MA
2102408,Cajapió,Viana,21018,Norte,2110,MA
4105904,Colorado,15ª RS Maringá,41015,Noroeste,4106,PR
2102556,Campestre do Maranhão,Imperatriz,21008,Sul,2109,MA
2102705,Cantanhede,Itapecuru Mirim,21009,Norte,2110,MA
2102754,Capinzal do Norte,Presidente Dutra,21012,Leste,2111,MA
2104008,Esperantinópolis,Pedreiras,21010,Leste,2111,MA
2103109,Cedral,Pinheiro,21011,Norte,2110,MA
2203404,Dom Expedito Lopes,Vale do Rio Guaribas,22009,Semi-árido,2207,PI
2103158,Centro do Guilherme,Zé Doca,21019,Norte,2110,MA
2103406,Coelho Neto,Caxias,21005,Leste,2111,MA
2104552,Governador Edison Lobão,Imperatriz,21008,Sul,2109,MA
2104677,Governador Nunes Freire,Zé Doca,21019,Norte,2110,MA
2103604,Coroatá,Codó,21007,Leste,2111,MA
2103752,Davinópolis,Imperatriz,21008,Sul,2109,MA
2409308,Patu,Pau dos Ferros,24006,Macrorregião II,2401,RN
2103802,Dom Pedro,Presidente Dutra,21012,Leste,2111,MA
2103901,Duque Bacelar,Caxias,21005,Leste,2111,MA
2104305,Godofredo Viana,Zé Doca,21019,Norte,2110,MA
2104800,Grajaú,Barra do Corda,21004,Sul,2109,MA
2105005,Humberto de Campos,Rosário,21013,Norte,2110,MA
2104404,Gonçalves Dias,Presidente Dutra,21012,Leste,2111,MA
2104503,Governador Archer,Presidente Dutra,21012,Leste,2111,MA
2104701,Graça Aranha,Presidente Dutra,21012,Leste,2111,MA
2104602,Governador Eugênio Barros,Presidente Dutra,21012,Leste,2111,MA
2104628,Governador Luiz Rocha,Presidente Dutra,21012,Leste,2111,MA
2105476,Jenipapo dos Vieiras,Barra do Corda,21004,Sul,2109,MA
2105500,João Lisboa,Imperatriz,21008,Sul,2109,MA
2105609,Joselândia,Presidente Dutra,21012,Leste,2111,MA
2107704,Paraibano,São João dos Patos,21015,Leste,2111,MA
2104651,Governador Newton Bello,Santa Inês,21014,Norte,2110,MA
2516151,Sossêgo,4ª Região,25004,Campina Grande,2502,PB
2104909,Guimarães,Pinheiro,21011,Norte,2110,MA
2105104,Icatu,Rosário,21013,Norte,2110,MA
2105922,Lagoa do Mato,São João dos Patos,21015,Leste,2111,MA
2105963,Lagoa Grande do Maranhão,Pedreiras,21010,Leste,2111,MA
2105989,Lajeado Novo,Imperatriz,21008,Sul,2109,MA
2106102,Loreto,Balsas,21003,Sul,2109,MA
2910776,Feira da Mata,Santa Maria da Vitória,29021,Oeste,2912,BA
2910800,Feira de Santana,Feira de Santana,29006,Centro-Leste,2917,BA
2910859,Filadélfia,Senhor do Bonfim,29024,Norte,2913,BA
2105153,Igarapé do Meio,Santa Inês,21014,Norte,2110,MA
2107803,Parnarama,Timon,21017,Leste,2111,MA
2107902,Passagem Franca,São João dos Patos,21015,Leste,2111,MA
2700904,Belo Monte,7ª Região de Saúde,27007,2ª Macrorregião de Saúde,2703,AL
2105203,Igarapé Grande,Pedreiras,21010,Leste,2111,MA
2105427,Itinga do Maranhão,Açailândia,21001,Sul,2109,MA
4106001,Congonhinhas,18ª RS Cornélio Procópio,41018,Norte,4105,PR
4106100,Conselheiro Mairinck,19ª RS Jacarezinho,41019,Norte,4105,PR
4106605,Cruzeiro do Oeste,12ª RS Umuarama,41012,Noroeste,4106,PR
4106803,Cruz Machado,6ª RS União da Vitória,41006,Leste,4107,PR
4106852,Cruzmaltina,22ª RS Ivaiporã,41022,Norte,4105,PR
4106902,Curitiba,2ª RS Metropolitana,41002,Leste,4107,PR
2105450,Jatobá,São João dos Patos,21015,Leste,2111,MA
2106359,Marajá do Sena,Bacabal,21002,Norte,2110,MA
2105658,Junco do Maranhão,Zé Doca,21019,Norte,2110,MA
2105708,Lago da Pedra,Pedreiras,21010,Leste,2111,MA
2109239,Presidente Médici,Zé Doca,21019,Norte,2110,MA
2105807,Lago do Junco,Pedreiras,21010,Leste,2111,MA
2410504,Rafael Fernandes,Pau dos Ferros,24006,Macrorregião II,2401,RN
4107009,Curiúva,21ª RS Telêmaco Borba,41021,Leste,4107,PR
2105906,Lago Verde,Bacabal,21002,Norte,2110,MA
2105948,Lago dos Rodrigues,Pedreiras,21010,Leste,2111,MA
2106003,Lima Campos,Pedreiras,21010,Leste,2111,MA
2109908,Santa Inês,Santa Inês,21014,Norte,2110,MA
2414704,Várzea,São José de Mipibu,24001,Macrorregião I,2402,RN
4107124,Diamante do Sul,10ª RS Cascavel,41010,Oeste,4108,PR
4107157,Diamante D'Oeste,20ª RS Toledo,41020,Oeste,4108,PR
4107207,Dois Vizinhos,8ª RS Francisco Beltrão,41008,Oeste,4108,PR
4107736,Fernandes Pinheiro,4ª RS Irati,41004,Leste,4107,PR
2106201,Luís Domingues,Zé Doca,21019,Norte,2110,MA
2106904,Monção,Santa Inês,21014,Norte,2110,MA
2107001,Montes Altos,Imperatriz,21008,Sul,2109,MA
2107209,Nina Rodrigues,Itapecuru Mirim,21009,Norte,2110,MA
2106300,Magalhães de Almeida,Chapadinha,21006,Norte,2110,MA
2106326,Maracaçumé,Zé Doca,21019,Norte,2110,MA
2106375,Maranhãozinho,Zé Doca,21019,Norte,2110,MA
2111763,Senador La Rocque,Imperatriz,21008,Sul,2109,MA
2111789,Serrano do Maranhão,Pinheiro,21011,Norte,2110,MA
2111805,Sítio Novo,Imperatriz,21008,Sul,2109,MA
2111953,Sucupira do Riachão,São João dos Patos,21015,Leste,2111,MA
3110301,Caldas,Poços de Caldas,31006,Sul,3101,MG
4107751,Figueira,19ª RS Jacarezinho,41019,Norte,4105,PR
2106409,Mata Roma,Chapadinha,21006,Norte,2110,MA
2107357,Nova Olinda do Maranhão,Zé Doca,21019,Norte,2110,MA
2106508,Matinha,Viana,21018,Norte,2110,MA
2106607,Matões,Timon,21017,Leste,2111,MA
2106631,Matões do Norte,Itapecuru Mirim,21009,Norte,2110,MA
2203859,Floresta do Piauí,Vale do Canindé,22008,Semi-árido,2207,PI
2106672,Milagres do Maranhão,Chapadinha,21006,Norte,2110,MA
2106755,Miranda do Norte,Itapecuru Mirim,21009,Norte,2110,MA
2106805,Mirinzal,Pinheiro,21011,Norte,2110,MA
2107100,Morros,Rosário,21013,Norte,2110,MA
2107258,Nova Colinas,Balsas,21003,Sul,2109,MA
2108504,Pindaré-Mirim,Santa Inês,21014,Norte,2110,MA
2108603,Pinheiro,Pinheiro,21011,Norte,2110,MA
4107850,Flor da Serra do Sul,8ª RS Francisco Beltrão,41008,Oeste,4108,PR
4108007,Florestópolis,17ª RS Londrina,41017,Norte,4105,PR
4108205,Formosa do Oeste,10ª RS Cascavel,41010,Oeste,4108,PR
2107308,Nova Iorque,São João dos Patos,21015,Leste,2111,MA
2107407,Olho d'Água das Cunhãs,Bacabal,21002,Norte,2110,MA
2107456,Olinda Nova do Maranhão,Viana,21018,Norte,2110,MA
2107506,Paço do Lumiar,São Luís,21016,Norte,2110,MA
2109007,Porto Franco,Imperatriz,21008,Sul,2109,MA
2107605,Palmeirândia,Viana,21018,Norte,2110,MA
4108304,Foz do Iguaçu,9ª RS Foz do Iguaçu,41009,Oeste,4108,PR
4111506,Ivaiporã,22ª RS Ivaiporã,41022,Norte,4105,PR
4111555,Ivaté,12ª RS Umuarama,41012,Noroeste,4106,PR
2108009,Pastos Bons,São João dos Patos,21015,Leste,2111,MA
2108058,Paulino Neves,Chapadinha,21006,Norte,2110,MA
2108108,Paulo Ramos,Bacabal,21002,Norte,2110,MA
2108207,Pedreiras,Pedreiras,21010,Leste,2111,MA
2108256,Pedro do Rosário,Pinheiro,21011,Norte,2110,MA
2108306,Penalva,Viana,21018,Norte,2110,MA
2110039,Santa Luzia do Paruá,Zé Doca,21019,Norte,2110,MA
2108405,Peri Mirim,Pinheiro,21011,Norte,2110,MA
2108454,Peritoró,Codó,21007,Leste,2111,MA
2108702,Pio XII,Santa Inês,21014,Norte,2110,MA
2110237,Santana do Maranhão,Chapadinha,21006,Norte,2110,MA
2110278,Santo Amaro do Maranhão,Rosário,21013,Norte,2110,MA
2108801,Pirapemas,Itapecuru Mirim,21009,Norte,2110,MA
2205508,José de Freitas,Entre Rios,22004,Meio Norte,2208,PI
4108403,Francisco Beltrão,8ª RS Francisco Beltrão,41008,Oeste,4108,PR
4108502,General Carneiro,6ª RS União da Vitória,41006,Leste,4107,PR
2108900,Poção de Pedras,Pedreiras,21010,Leste,2111,MA
2109270,Presidente Sarney,Pinheiro,21011,Norte,2110,MA
2110708,São Domingos do Maranhão,Presidente Dutra,21012,Leste,2111,MA
2110807,São Félix de Balsas,Balsas,21003,Sul,2109,MA
2109304,Presidente Vargas,Itapecuru Mirim,21009,Norte,2110,MA
2109452,Raposa,São Luís,21016,Norte,2110,MA
2109759,Santa Filomena do Maranhão,Presidente Dutra,21012,Leste,2111,MA
2110104,Santa Quitéria do Maranhão,Chapadinha,21006,Norte,2110,MA
2111029,São João do Carú,Santa Inês,21014,Norte,2110,MA
2111052,São João do Paraíso,Imperatriz,21008,Sul,2109,MA
2111078,São João do Soter,Caxias,21005,Leste,2111,MA
2111201,São José de Ribamar,São Luís,21016,Norte,2110,MA
2111250,São José dos Basílios,Presidente Dutra,21012,Leste,2111,MA
2110203,Santa Rita,Rosário,21013,Norte,2110,MA
2110302,Santo Antônio dos Lopes,Presidente Dutra,21012,Leste,2111,MA
2110401,São Benedito do Rio Preto,Itapecuru Mirim,21009,Norte,2110,MA
2110500,São Bento,Viana,21018,Norte,2110,MA
2111722,Satubinha,Santa Inês,21014,Norte,2110,MA
2110609,São Bernardo,Chapadinha,21006,Norte,2110,MA
2110658,São Domingos do Azeitão,São João dos Patos,21015,Leste,2111,MA
2110856,São Francisco do Brejão,Açailândia,21001,Sul,2109,MA
2112308,Tuntum,Presidente Dutra,21012,Leste,2111,MA
2112407,Turiaçu,Pinheiro,21011,Norte,2110,MA
2112456,Turilândia,Pinheiro,21011,Norte,2110,MA
2112506,Tutóia,Chapadinha,21006,Norte,2110,MA
2112605,Urbano Santos,Itapecuru Mirim,21009,Norte,2110,MA
2110906,São Francisco do Maranhão,Timon,21017,Leste,2111,MA
4109302,Guaraniaçu,10ª RS Cascavel,41010,Oeste,4108,PR
4109401,Guarapuava,5ª RS Guarapuava,41005,Leste,4107,PR
4109500,Guaraqueçaba,1ª RS Paranaguá,41001,Leste,4107,PR
4109906,Icaraíma,12ª RS Umuarama,41012,Noroeste,4106,PR
4110078,Imbaú,21ª RS Telêmaco Borba,41021,Leste,4107,PR
4110508,Ipiranga,3ª RS Ponta Grossa,41003,Leste,4107,PR
2111003,São João Batista,Viana,21018,Norte,2110,MA
2111102,São João dos Patos,São João dos Patos,21015,Leste,2111,MA
2111409,São Luís Gonzaga do Maranhão,Bacabal,21002,Norte,2110,MA
2111508,São Mateus do Maranhão,Codó,21007,Leste,2111,MA
2112803,Viana,Viana,21018,Norte,2110,MA
2112852,Vila Nova dos Martírios,Açailândia,21001,Sul,2109,MA
2111532,São Pedro da Água Branca,Açailândia,21001,Sul,2109,MA
2111573,São Pedro dos Crentes,Balsas,21003,Sul,2109,MA
2111607,São Raimundo das Mangabeiras,Balsas,21003,Sul,2109,MA
2414753,Venha-Ver,Pau dos Ferros,24006,Macrorregião II,2401,RN
2111631,São Raimundo do Doca Bezerra,Pedreiras,21010,Leste,2111,MA
2111672,São Roberto,Pedreiras,21010,Leste,2111,MA
2111706,São Vicente Ferrer,Viana,21018,Norte,2110,MA
2111748,Senador Alexandre Costa,Presidente Dutra,21012,Leste,2111,MA
2111904,Sucupira do Norte,São João dos Patos,21015,Leste,2111,MA
2201176,Barra D'Alcântara,Vale do Sambito,22010,Semi-árido,2207,PI
4110607,Iporã,12ª RS Umuarama,41012,Noroeste,4106,PR
4110706,Irati,4ª RS Irati,41004,Leste,4107,PR
4110805,Iretama,11ª RS Campo Mourão,41011,Noroeste,4106,PR
2112100,Timbiras,Codó,21007,Leste,2111,MA
2112209,Timon,Timon,21017,Leste,2111,MA
2112233,Trizidela do Vale,Pedreiras,21010,Leste,2111,MA
2112274,Tufilândia,Santa Inês,21014,Norte,2110,MA
2201408,Barro Duro,Entre Rios,22004,Meio Norte,2208,PI
4110953,Itaipulândia,9ª RS Foz do Iguaçu,41009,Oeste,4108,PR
4111100,Itambé,15ª RS Maringá,41015,Noroeste,4106,PR
4112751,Jesuítas,10ª RS Cascavel,41010,Oeste,4108,PR
4112801,Joaquim Távora,19ª RS Jacarezinho,41019,Norte,4105,PR
2112704,Vargem Grande,Itapecuru Mirim,21009,Norte,2110,MA
2201150,Baixa Grande do Ribeiro,Tabuleiros do Alto Parnaíba,22007,Cerrados,2210,PI
2201200,Barras,Cocais,22003,Litoral,2209,PI
2201309,Barreiras do Piauí,Chapada das Mangabeiras,22002,Cerrados,2210,PI
2201507,Batalha,Cocais,22003,Litoral,2209,PI
2200103,Agricolândia,Entre Rios,22004,Meio Norte,2208,PI
2200202,Água Branca,Entre Rios,22004,Meio Norte,2208,PI
2200251,Alagoinha do Piauí,Vale do Rio Guaribas,22009,Semi-árido,2207,PI
2200277,Alegrete do Piauí,Vale do Rio Guaribas,22009,Semi-árido,2207,PI
2200400,Altos,Entre Rios,22004,Meio Norte,2208,PI
2206506,Monsenhor Hipólito,Vale do Rio Guaribas,22009,Semi-árido,2207,PI
2200459,Alvorada do Gurguéia,Chapada das Mangabeiras,22002,Cerrados,2210,PI
2201606,Beneditinos,Entre Rios,22004,Meio Norte,2208,PI
2201705,Bertolínia,Vale dos Rios Piauí e Itaueiras,22011,Cerrados,2210,PI
2201903,Bom Jesus,Chapada das Mangabeiras,22002,Cerrados,2210,PI
2200509,Amarante,Entre Rios,22004,Meio Norte,2208,PI
2200608,Angical do Piauí,Entre Rios,22004,Meio Norte,2208,PI
2200707,Anísio de Abreu,Serra da Capivara,22006,Cerrados,2210,PI
2201051,Assunção do Piauí,Carnaubais,22001,Meio Norte,2208,PI
2206654,Morro Cabeça no Tempo,Chapada das Mangabeiras,22002,Cerrados,2210,PI
4112959,Juranda,11ª RS Campo Mourão,41011,Noroeste,4106,PR
2200806,Antônio Almeida,Tabuleiros do Alto Parnaíba,22007,Cerrados,2210,PI
2202026,Buriti dos Montes,Carnaubais,22001,Meio Norte,2208,PI
2200905,Aroazes,Vale do Sambito,22010,Semi-árido,2207,PI
2200954,Aroeiras do Itaim,Vale do Rio Guaribas,22009,Semi-árido,2207,PI
2201002,Arraial,Vale dos Rios Piauí e Itaueiras,22011,Cerrados,2210,PI
2201101,Avelino Lopes,Chapada das Mangabeiras,22002,Cerrados,2210,PI
1702208,Araguatins,Bico do Papagaio,17002,Norte,1701,TO
2201556,Bela Vista do Piauí,Vale do Canindé,22008,Semi-árido,2207,PI
2201572,Belém do Piauí,Vale do Rio Guaribas,22009,Semi-árido,2207,PI
2201739,Betânia do Piauí,Vale do Rio Guaribas,22009,Semi-árido,2207,PI
2202208,Campo Maior,Carnaubais,22001,Meio Norte,2208,PI
2201770,Boa Hora,Carnaubais,22001,Meio Norte,2208,PI
2204154,Francisco Macedo,Vale do Rio Guaribas,22009,Semi-árido,2207,PI
4306734,Doutor Maurício Cardoso,Região 14 - Fronteira Noroeste,43014,Missioneira,4312,RS
4113205,Lapa,2ª RS Metropolitana,41002,Leste,4107,PR
2201804,Bocaina,Vale do Rio Guaribas,22009,Semi-árido,2207,PI
2201929,Bonfim do Piauí,Serra da Capivara,22006,Cerrados,2210,PI
2201945,Boqueirão do Piauí,Carnaubais,22001,Meio Norte,2208,PI
2201960,Brasileira,Cocais,22003,Litoral,2209,PI
2202000,Buriti dos Lopes,Planície Litorânea,22005,Litoral,2209,PI
2202059,Cabeceiras do Piauí,Carnaubais,22001,Meio Norte,2208,PI
2202075,Cajazeiras do Piauí,Vale do Canindé,22008,Semi-árido,2207,PI
2202083,Cajueiro da Praia,Planície Litorânea,22005,Litoral,2209,PI
2202091,Caldeirão Grande do Piauí,Vale do Rio Guaribas,22009,Semi-árido,2207,PI
2204204,Francisco Santos,Vale do Rio Guaribas,22009,Semi-árido,2207,PI
2202109,Campinas do Piauí,Vale do Canindé,22008,Semi-árido,2207,PI
4113254,Laranjal,5ª RS Guarapuava,41005,Leste,4107,PR
4113304,Laranjeiras do Sul,5ª RS Guarapuava,41005,Leste,4107,PR
4113452,Lindoeste,10ª RS Cascavel,41010,Oeste,4108,PR
4113601,Lobato,15ª RS Maringá,41015,Noroeste,4106,PR
4113700,Londrina,17ª RS Londrina,41017,Norte,4105,PR
2202117,Campo Alegre do Fidalgo,Serra da Capivara,22006,Cerrados,2210,PI
2202133,Campo Grande do Piauí,Vale do Rio Guaribas,22009,Semi-árido,2207,PI
2202174,Campo Largo do Piauí,Cocais,22003,Litoral,2209,PI
2202307,Canto do Buriti,Vale dos Rios Piauí e Itaueiras,22011,Cerrados,2210,PI
2202406,Capitão de Campos,Cocais,22003,Litoral,2209,PI
2203206,Curimatá,Chapada das Mangabeiras,22002,Cerrados,2210,PI
4113908,Mallet,4ª RS Irati,41004,Leste,4107,PR
4114005,Mamborê,11ª RS Campo Mourão,41011,Noroeste,4106,PR
2202455,Capitão Gervásio Oliveira,Serra da Capivara,22006,Cerrados,2210,PI
2202505,Caracol,Serra da Capivara,22006,Cerrados,2210,PI
2202539,Caraúbas do Piauí,Planície Litorânea,22005,Litoral,2209,PI
2202554,Caridade do Piauí,Vale do Rio Guaribas,22009,Semi-árido,2207,PI
2202604,Castelo do Piauí,Carnaubais,22001,Meio Norte,2208,PI
2202653,Caxingó,Planície Litorânea,22005,Litoral,2209,PI
2203453,Dom Inocêncio,Serra da Capivara,22006,Cerrados,2210,PI
4114104,Mandaguaçu,15ª RS Maringá,41015,Noroeste,4106,PR
4114203,Mandaguari,15ª RS Maringá,41015,Noroeste,4106,PR
4114302,Mandirituba,2ª RS Metropolitana,41002,Leste,4107,PR
4114351,Manfrinópolis,8ª RS Francisco Beltrão,41008,Oeste,4108,PR
4114401,Mangueirinha,7ª RS Pato Branco,41007,Oeste,4108,PR
2202703,Cocal,Planície Litorânea,22005,Litoral,2209,PI
2202711,Cocal de Telha,Carnaubais,22001,Meio Norte,2208,PI
2202729,Cocal dos Alves,Planície Litorânea,22005,Litoral,2209,PI
2202737,Coivaras,Entre Rios,22004,Meio Norte,2208,PI
2202752,Colônia do Gurguéia,Chapada das Mangabeiras,22002,Cerrados,2210,PI
2203701,Esperantina,Cocais,22003,Litoral,2209,PI
4114500,Manoel Ribas,22ª RS Ivaiporã,41022,Norte,4105,PR
4115739,Mato Rico,22ª RS Ivaiporã,41022,Norte,4105,PR
4116059,Missal,9ª RS Foz do Iguaçu,41009,Oeste,4108,PR
4116208,Morretes,1ª RS Paranaguá,41001,Leste,4107,PR
4119004,Pérola d'Oeste,8ª RS Francisco Beltrão,41008,Oeste,4108,PR
4119103,Piên,2ª RS Metropolitana,41002,Leste,4107,PR
4119202,Pinhalão,19ª RS Jacarezinho,41019,Norte,4105,PR
2202778,Colônia do Piauí,Vale do Canindé,22008,Semi-árido,2207,PI
2202802,Conceição do Canindé,Vale do Canindé,22008,Semi-árido,2207,PI
2202851,Coronel José Dias,Serra da Capivara,22006,Cerrados,2210,PI
2202901,Corrente,Chapada das Mangabeiras,22002,Cerrados,2210,PI
2203008,Cristalândia do Piauí,Chapada das Mangabeiras,22002,Cerrados,2210,PI
4121505,Rebouças,4ª RS Irati,41004,Leste,4107,PR
4119301,Pinhão,5ª RS Guarapuava,41005,Leste,4107,PR
2203107,Cristino Castro,Chapada das Mangabeiras,22002,Cerrados,2210,PI
2203230,Currais,Chapada das Mangabeiras,22002,Cerrados,2210,PI
2203255,Curralinhos,Entre Rios,22004,Meio Norte,2208,PI
2203271,Curral Novo do Piauí,Vale do Rio Guaribas,22009,Semi-árido,2207,PI
2203305,Demerval Lobão,Entre Rios,22004,Meio Norte,2208,PI
2204709,Inhuma,Vale do Sambito,22010,Semi-árido,2207,PI
2203354,Dirceu Arcoverde,Serra da Capivara,22006,Cerrados,2210,PI
4119400,Piraí do Sul,3ª RS Ponta Grossa,41003,Leste,4107,PR
4119608,Pitanga,5ª RS Guarapuava,41005,Leste,4107,PR
4119806,Planalto,8ª RS Francisco Beltrão,41008,Oeste,4108,PR
4119905,Ponta Grossa,3ª RS Ponta Grossa,41003,Leste,4107,PR
4120101,Porto Amazonas,3ª RS Ponta Grossa,41003,Leste,4107,PR
4120150,Porto Barreiro,5ª RS Guarapuava,41005,Leste,4107,PR
4120358,Pranchita,8ª RS Francisco Beltrão,41008,Oeste,4108,PR
4120606,Prudentópolis,5ª RS Guarapuava,41005,Leste,4107,PR
2203420,Domingos Mourão,Cocais,22003,Litoral,2209,PI
2205151,Jacobina do Piauí,Vale do Rio Guaribas,22009,Semi-árido,2207,PI
2203503,Elesbão Veloso,Vale do Sambito,22010,Semi-árido,2207,PI
2203602,Eliseu Martins,Chapada das Mangabeiras,22002,Cerrados,2210,PI
2203750,Fartura do Piauí,Serra da Capivara,22006,Cerrados,2210,PI
2203800,Flores do Piauí,Vale dos Rios Piauí e Itaueiras,22011,Cerrados,2210,PI
4120655,Quarto Centenário,11ª RS Campo Mourão,41011,Noroeste,4106,PR
4120903,Quedas do Iguaçu,10ª RS Cascavel,41010,Oeste,4108,PR
4121208,Quitandinha,2ª RS Metropolitana,41002,Leste,4107,PR
4122503,Roncador,11ª RS Campo Mourão,41011,Noroeste,4106,PR
2203909,Floriano,Vale dos Rios Piauí e Itaueiras,22011,Cerrados,2210,PI
2204006,Francinópolis,Vale do Sambito,22010,Semi-árido,2207,PI
2204105,Francisco Ayres,Vale dos Rios Piauí e Itaueiras,22011,Cerrados,2210,PI
2204303,Fronteiras,Vale do Rio Guaribas,22009,Semi-árido,2207,PI
2204352,Geminiano,Vale do Rio Guaribas,22009,Semi-árido,2207,PI
2204501,Guadalupe,Vale dos Rios Piauí e Itaueiras,22011,Cerrados,2210,PI
2802502,General Maynard,Nossa Senhora do Socorro,28006,Macro Única,2801,SE
2204550,Guaribas,Serra da Capivara,22006,Cerrados,2210,PI
2204600,Hugo Napoleão,Entre Rios,22004,Meio Norte,2208,PI
2204659,Ilha Grande,Planície Litorânea,22005,Litoral,2209,PI
